property,qid,value,occurrences
P61,Q15655,Q106708896,3
P61,Q15661,Q24859663,3
P61,Q15663,Q11510634,3
P61,Q15668,Q11460430,3
P61,Q15669,Q10885148,3
P61,Q15672,Q11510652,3
P61,Q15675,Q641687,3
P61,Q15676,Q11510654,3
P61,Q15680,Q455351,3
P61,Q15681,Q447034,3
P61,Q15682,Q848826,3
P61,Q15683,Q11636787,3
P61,Q15684,Q128851755,3
P61,Q15685,Q15838916,3
P61,Q15686,Q465901,3
P61,Q15687,Q110824758,3
P61,Q15691,Q313801,3
P61,Q15695,Q5360455,3
P61,Q15696,Q110137636,3
P61,Q15697,Q110137961,3
P61,Q15698,Q110591206,3
P61,Q15701,Q313870,3
P61,Q15703,Q110591429,3
P61,Q15704,Q497601,3
P61,Q15706,Q12585361,3
P61,Q15707,Q28503062,3
P61,Q15708,Q28501390,3
P61,Q15709,Q85875588,3
P61,Q15710,Q485125,3
P61,Q15711,Q28503871,3
P61,Q15712,Q485837,3
P61,Q15713,Q28503526,3
P61,Q15714,Q28503231,3
P61,Q15715,Q16163180,3
P61,Q15716,Q484914,3
P61,Q15717,Q21060899,3
P61,Q15718,Q485847,3
P61,Q15719,Q485815,3
P61,Q15720,Q281064,3
P61,Q15721,Q24856608,3
P61,Q15722,Q84687880,3
P61,Q15723,Q83544802,3
P61,Q15724,Q11098362,3
P61,Q15725,Q45475245,3
P61,Q15726,Q45475309,3
P61,Q15727,Q45475373,3
P61,Q15728,Q45475438,3
P61,Q15729,Q45448994,3
P61,Q15732,Q97613639,3
P61,Q15741,Q382234,3
P61,Q15742,Q11541199,3
P61,Q15743,Q11541193,3
P61,Q15747,Q1186679,3
P61,Q15748,Q1186698,3
P61,Q15753,Q674269,3
P61,Q15754,Q11359169,3
P61,Q15755,Q11383421,3
P61,Q15766,Q11672980,3
P61,Q15767,Q15838920,3
P61,Q15768,Q15838921,3
P61,Q15769,Q11636807,3
P61,Q15770,Q11636808,3
P61,Q15771,Q11467586,3
P61,Q15772,Q11467587,3
P61,Q15773,Q11467591,3
P61,Q15774,Q11467570,3
P61,Q15775,Q11467585,3
P61,Q15776,Q62085099,3
P61,Q15777,Q11467628,3
P61,Q15782,Q107180659,3
P61,Q15787,Q11474321,3
P61,Q15788,Q106774364,3
P61,Q15792,Q11449604,3
P61,Q15793,Q11636784,3
P61,Q15794,Q4805073,3
P61,Q15796,Q11500866,3
P61,Q15797,Q11500871,3
P61,Q15798,Q11500854,3
P61,Q15801,Q11561595,3
P61,Q15802,Q11515454,3
P61,Q15803,Q11392514,3
P61,Q15804,Q11392537,3
P61,Q15805,Q11392541,3
P61,Q15808,Q11464916,3
P61,Q15809,Q2828933,3
P61,Q15810,Q11635732,3
P61,Q15811,Q11635710,3
P61,Q15814,Q11516822,3
P61,Q15819,Q2496284,3
P61,Q15823,Q7140166,3
P61,Q15824,Q11561601,3
P61,Q15825,Q11414261,3
P61,Q15828,Q11414236,3
P61,Q15829,Q11376939,3
P61,Q15830,Q11353115,3
P61,Q15831,Q11353157,3
P61,Q15832,Q11353113,3
P61,Q15834,Q11606023,3
P61,Q15836,Q11406734,3
P61,Q15837,Q11406737,3
P61,Q15839,Q11406767,3
P61,Q15853,Q4306913,3
P61,Q15854,Q11359255,3
P61,Q15855,Q11449779,3
P61,Q15856,Q11428892,3
P61,Q15863,Q10146529,3
P61,Q15866,Q11603873,3
P61,Q15869,Q11379104,3
P61,Q15871,Q106652999,3
P61,Q15879,Q108423197,3
P61,Q15884,Q17211631,3
P61,Q15887,Q6378191,3
P61,Q15890,Q367532,3
P61,Q15892,Q11489591,3
P61,Q15893,Q7137355,3
P61,Q15894,Q3073096,3
P61,Q15895,Q642656,3
P61,Q15898,Q11489576,3
P61,Q15902,Q11545523,3
P61,Q15908,Q276404,3
P61,Q15911,Q11124800,3
P61,Q15912,Q4168137,3
P61,Q15913,Q6582131,3
P61,Q15914,Q6639678,3
P61,Q15915,Q6639684,3
P61,Q15918,Q6639853,3
P61,Q15919,Q837273,3
P61,Q15922,Q11406776,3
P61,Q15926,Q11624779,3
P61,Q15928,Q118697825,3
P61,Q15931,Q11376932,3
P61,Q15932,Q6958482,3
P61,Q15933,Q1068004,3
P61,Q15934,Q1376605,3
P61,Q15936,Q11642024,3
P61,Q15937,Q5369237,3
P61,Q15938,Q6639650,3
P61,Q15942,Q11070108,3
P61,Q15945,Q11405932,3
P61,Q15946,Q10904976,3
P61,Q15950,Q11070343,3
P61,Q15951,Q5366204,3
P61,Q15952,Q936567,3
P61,Q15953,Q11644664,3
P61,Q15955,Q11545507,3
P61,Q15956,Q10860020,3
P61,Q15958,Q11376938,3
P61,Q15960,Q11414257,3
P61,Q15961,Q20039169,3
P61,Q15962,Q10856576,3
P61,Q15963,Q11675728,3
P61,Q15964,Q4352873,3
P61,Q15965,Q11566402,3
P61,Q15966,Q22123202,3
P61,Q15974,Q1192628,3
P61,Q15976,Q1350640,3
P61,Q15977,Q1992978,3
P61,Q15979,Q106650694,3
P61,Q15980,Q11599480,3
P61,Q15982,Q11397970,3
P61,Q15988,Q11354865,3
P61,Q15989,Q5354432,3
P61,Q15990,Q967501,3
P61,Q15991,Q11634226,3
P61,Q15992,Q11253422,3
P61,Q15993,Q11517552,3
P61,Q15995,Q5990105,3
P61,Q15997,Q1142446,3
P61,Q15998,Q635214,3
P61,Q15999,Q11153648,3
P61,Q16001,Q11556902,3
P61,Q16002,Q1325288,3
P61,Q16003,Q1050395,3
P61,Q16008,Q11546123,3
P61,Q16009,Q11495692,3
P61,Q16011,Q863025,3
P61,Q16013,Q11467632,3
P61,Q16014,Q1196817,3
P61,Q16015,Q836600,3
P61,Q16017,Q10898949,3
P61,Q16018,Q10898955,3
P61,Q16019,Q17228448,3
P61,Q16020,Q10898945,3
P61,Q16021,Q11397462,3
P61,Q16022,Q11397684,3
P61,Q16023,Q1186742,3
P61,Q16024,Q587204,3
P61,Q16025,Q6729117,3
P61,Q16027,Q1079925,3
P61,Q16028,Q11356567,3
P61,Q16029,Q1045148,3
P61,Q16031,Q11455600,3
P61,Q16032,Q1329792,3
P61,Q16034,Q1147080,3
P61,Q16035,Q109012729,3
P61,Q16037,Q909985,3
P61,Q16038,Q18701248,3
P61,Q16039,Q1041434,3
P61,Q16040,Q106313257,3
P61,Q16044,Q106313707,3
P61,Q16045,Q108058549,3
P61,Q16046,Q5369142,2
P61,Q16048,Q1188498,3
P61,Q16049,Q5360150,3
P61,Q16050,Q10565565,3
P61,Q16051,Q10565616,3
P61,Q16052,Q10565620,3
P61,Q16053,Q10565652,3
P61,Q16054,Q871566,3
P61,Q16055,Q11369424,3
P61,Q16060,Q2405649,3
P61,Q16061,Q11069425,3
P61,Q16062,Q11069413,3
P61,Q16063,Q6788073,3
P61,Q16064,Q767309,3
P61,Q16065,Q11535660,3
P61,Q16068,Q11618614,3
P61,Q16071,Q10729446,3
P61,Q16073,Q108491029,3
P61,Q16074,Q108491069,3
P61,Q16075,Q108491144,3
P61,Q16076,Q108491242,3
P61,Q16080,Q10729410,3
P61,Q16081,Q10729440,3
P61,Q16082,Q10729437,3
P61,Q16083,Q10729397,3
P61,Q16084,Q10729365,3
P61,Q16086,Q10729416,3
P61,Q16088,Q10729418,3
P61,Q16091,Q106698887,3
P61,Q16092,Q11356500,3
P61,Q16094,Q115587437,3
P61,Q16101,Q11530490,3
P61,Q16102,Q115187773,3
P61,Q16103,Q11599411,3
P61,Q16109,Q11655401,3
P61,Q16110,Q4778653,3
P61,Q16111,Q1058809,3
P61,Q16112,Q6788063,3
P61,Q16116,Q11459592,3
P61,Q16118,Q911334,3
P61,Q16119,Q314481,3
P61,Q16120,Q1135700,3
P61,Q16121,Q837236,3
P61,Q16122,Q11071642,3
P61,Q16124,Q7004785,3
P61,Q16127,Q108799123,3
P61,Q16132,Q839124,3
P61,Q16134,Q5324802,3
P61,Q16135,Q5324923,3
P61,Q16136,Q5324971,3
P61,Q16137,Q5325011,3
P61,Q16140,Q5369543,3
P61,Q16143,Q843245,3
P61,Q16148,Q1046230,3
P61,Q16149,Q6993673,3
P61,Q16157,Q3299364,3
P61,Q16158,Q1194944,3
P61,Q16159,Q6638460,3
P61,Q16160,Q6638076,3
P61,Q16161,Q6638189,3
P61,Q16162,Q6997553,3
P61,Q16163,Q6997589,3
P61,Q16173,Q2635471,3
P61,Q16174,Q11445767,3
P61,Q16175,Q11530405,3
P61,Q16176,Q3350116,3
P61,Q16177,Q6788072,3
P61,Q16179,Q1385927,3
P61,Q16180,Q11551880,3
P61,Q16181,Q108490456,3
P61,Q16182,Q11551878,3
P61,Q16183,Q11552149,3
P61,Q16184,Q11551932,3
P61,Q16185,Q11448012,3
P61,Q16186,Q11552150,3
P61,Q16188,Q761596,3
P61,Q16192,Q11557318,3
P61,Q16193,Q110141610,3
P61,Q16194,Q11593146,3
P61,Q16195,Q837782,3
P61,Q16197,Q10791105,3
P61,Q16198,Q10791131,3
P61,Q16199,Q1334437,3
P61,Q16200,Q5994900,3
P61,Q16202,Q11356457,3
P61,Q16204,Q11467554,3
P61,Q16210,Q11651850,3
P61,Q16219,Q3514227,3
P61,Q16220,Q3514224,3
P61,Q16226,Q11353154,3
P61,Q16228,Q18700613,3
P61,Q16230,Q5365763,3
P61,Q16231,Q837179,3
P61,Q16232,Q11423415,3
P61,Q16233,Q313320,3
P61,Q16236,Q6639596,3
P61,Q16238,Q9081532,3
P61,Q16239,Q11371629,3
P61,Q16244,Q11578637,3
P61,Q16245,Q11578638,3
P61,Q16246,Q11578639,3
P61,Q16247,Q11246696,3
P61,Q16248,Q11162745,3
P61,Q16259,Q108716782,3
P61,Q16260,Q108781710,3
P61,Q16266,Q11383381,3
P61,Q16267,Q11383430,3
P61,Q16270,Q3198709,3
P61,Q16272,Q110010033,3
P61,Q16274,Q11486211,3
P61,Q16275,Q451926,3
P61,Q16279,Q29410697,3
P61,Q16281,Q60989727,3
P61,Q16282,Q7223130,3
P61,Q16288,Q11605934,3
P61,Q16290,Q1139739,3
P61,Q16291,Q11606003,3
P61,Q16292,Q11606025,3
P61,Q16313,Q11488736,3
P61,Q16314,Q11657991,3
P61,Q16322,Q11510598,3
P61,Q16337,Q11498582,3
P61,Q16342,Q11395360,3
P61,Q16343,Q120731997,3
P61,Q16345,Q11489584,3
P61,Q16351,Q24859424,3
P61,Q16353,Q11376745,3
P61,Q16356,Q17990301,3
P61,Q16359,Q24040325,3
P61,Q16362,Q123406320,3
P61,Q16363,Q15043480,3
P61,Q16376,Q109259134,3
P61,Q16377,Q109260790,3
P61,Q16380,Q10885147,3
P61,Q16382,Q11510625,3
P61,Q16386,Q5306708,3
P61,Q16388,Q108532803,3
P61,Q16389,Q447639,3
P61,Q16390,Q108454736,3
P61,Q16391,Q708527,3
P61,Q16393,Q11549456,3
P61,Q16395,Q11636821,3
P61,Q16397,Q11636795,3
P61,Q16398,Q11463127,3
P61,Q16401,Q313808,3
P61,Q16406,Q10886843,3
P61,Q16420,Q961435,3
P61,Q16426,Q923579,3
P61,Q16428,Q3514223,3
P61,Q16429,Q3514219,3
P61,Q16430,Q3073071,3
P61,Q16431,Q17213359,3
P61,Q16432,Q109796885,3
P61,Q16438,Q10943125,3
P61,Q16439,Q230525,3
P61,Q16440,Q313864,3
P61,Q16441,Q497553,3
P61,Q16443,Q28517375,3
P61,Q16444,Q485584,3
P61,Q16445,Q28501059,3
P61,Q16446,Q28501058,3
P61,Q16447,Q28503749,3
P61,Q16448,Q496614,3
P61,Q16449,Q5368339,3
P61,Q16450,Q496697,3
P61,Q16451,Q485627,3
P61,Q16452,Q84764619,3
P61,Q16453,Q12589365,3
P61,Q16454,Q16163533,3
P61,Q16455,Q84688880,3
P61,Q16456,Q496772,3
P61,Q16457,Q491122,3
P61,Q16459,Q9700,3
P61,Q16460,Q9701,3
P61,Q16461,Q10877398,3
P61,Q16462,Q10878912,3
P61,Q16463,Q10905008,3
P61,Q16464,Q10908057,3
P61,Q16465,Q10946662,3
P61,Q16466,Q11060429,3
P61,Q16467,Q711427,3
P61,Q16468,Q11064905,3
P61,Q16469,Q11496708,3
P61,Q16470,Q11152626,3
P61,Q16471,Q11111831,3
P61,Q16472,Q16603543,3
P61,Q16473,Q16603582,3
P61,Q16474,Q15951700,3
P61,Q16475,Q15955551,3
P61,Q16476,Q16603624,3
P61,Q16477,Q16603689,3
P61,Q16478,Q16603735,3
P61,Q16479,Q11669188,3
P61,Q16480,Q11095406,3
P61,Q16481,Q11095408,3
P61,Q16482,Q699639,3
P61,Q16483,Q11095409,3
P61,Q16484,Q11095411,3
P61,Q16485,Q10975505,3
P61,Q16486,Q11095417,3
P61,Q16487,Q10332683,3
P61,Q16488,Q11095420,3
P61,Q16489,Q11095421,3
P61,Q16490,Q11095423,3
P61,Q16491,Q11095425,3
P61,Q16492,Q11095431,3
P61,Q16493,Q11095432,3
P61,Q16494,Q11095437,3
P61,Q16495,Q11095439,3
P61,Q16496,Q711674,3
P61,Q16497,Q11096905,3
P61,Q16498,Q4308304,3
P61,Q16499,Q11098320,3
P61,Q16500,Q65803435,3
P61,Q16501,Q45475056,3
P61,Q16502,Q45475502,3
P61,Q16503,Q45475565,3
P61,Q16504,Q45475819,3
P61,Q16505,Q45509606,3
P61,Q16506,Q45618627,3
P61,Q16508,Q97613637,3
P61,Q16516,Q11541204,3
P61,Q16517,Q11541197,3
P61,Q16518,Q11380655,3
P61,Q16519,Q11541195,3
P61,Q16520,Q11541194,3
P61,Q16521,Q11541200,3
P61,Q16526,Q11359209,3
P61,Q16528,Q11356601,3
P61,Q16530,Q11359153,3
P61,Q16534,Q11359189,3
P61,Q16536,Q11359192,3
P61,Q16537,Q11359174,3
P61,Q16538,Q11359193,3
P61,Q16543,Q11383423,3
P61,Q16544,Q106806616,3
P61,Q16547,Q11642958,2
P61,Q16551,Q11467630,2
P61,Q16553,Q119341174,2
P61,Q16556,Q11500865,2
P61,Q16557,Q2890348,2
P61,Q16558,Q11392543,2
P61,Q16559,Q11414266,2
P61,Q16562,Q740354,2
P61,Q16563,Q5365082,2
P61,Q16567,Q11383467,2
P61,Q16568,Q11266411,2
P61,Q16569,Q6203781,2
P61,Q16571,Q11642987,2
P61,Q16574,Q11383447,2
P61,Q16579,Q21019758,2
P61,Q16580,Q11500869,2
P61,Q16581,Q11500862,2
P61,Q16585,Q11515453,2
P61,Q16586,Q11392538,2
P61,Q16587,Q11392539,2
P61,Q16588,Q6151650,2
P61,Q16592,Q11464922,2
P61,Q16593,Q11635723,2
P61,Q16594,Q11635705,2
P61,Q16597,Q11635709,2
P61,Q16598,Q11516787,2
P61,Q16602,Q11635692,2
P61,Q16605,Q131731029,2
P61,Q16610,Q11414252,2
P61,Q16611,Q11414233,2
P61,Q16614,Q11353117,2
P61,Q16615,Q11353153,2
P61,Q16616,Q11353118,2
P61,Q16617,Q11239114,2
P61,Q16618,Q11239171,2
P61,Q16619,Q11449766,2
P61,Q16621,Q11406723,2
P61,Q16623,Q11405982,2
P61,Q16625,Q11405976,2
P61,Q16630,Q112058232,2
P61,Q16643,Q11428921,2
P61,Q16644,Q11463123,2
P61,Q16647,Q11449719,2
P61,Q16650,Q11603874,2
P61,Q16653,Q11353137,2
P61,Q16655,Q11379127,2
P61,Q16656,Q11671720,2
P61,Q16657,Q18337218,2
P61,Q16668,Q11376947,2
P61,Q16672,Q11369383,2
P61,Q16681,Q1185323,2
P61,Q16687,Q536313,2
P61,Q16688,Q447066,2
P61,Q16694,Q11384993,2
P61,Q16696,Q11545505,2
P61,Q16700,Q17210255,2
P61,Q16701,Q17210221,2
P61,Q16702,Q6639864,2
P61,Q16703,Q17210249,2
P61,Q16704,Q2172860,2
P61,Q16705,Q11546095,2
P61,Q16707,Q6639601,2
P61,Q16708,Q106816355,2
P61,Q16711,Q2446917,2
P61,Q16712,Q1187442,2
P61,Q16713,Q11376443,2
P61,Q16714,Q2390843,2
P61,Q16715,Q6639577,2
P61,Q16716,Q6416834,2
P61,Q16717,Q11518599,2
P61,Q16718,Q11406724,2
P61,Q16720,Q11406784,2
P61,Q16729,Q11414260,2
P61,Q16733,Q2102247,2
P61,Q16734,Q909963,2
P61,Q16735,Q11536669,2
P61,Q16736,Q8514762,2
P61,Q16737,Q2511179,2
P61,Q16739,Q11359217,2
P61,Q16741,Q11405942,2
P61,Q16744,Q11659555,2
P61,Q16745,Q11644642,2
P61,Q16749,Q11644670,2
P61,Q16750,Q3473967,2
P61,Q16753,Q11414253,2
P61,Q16755,Q11414268,2
P61,Q16758,Q10856551,2
P61,Q16761,Q12594625,2
P61,Q16762,Q11239103,2
P61,Q16765,Q11675726,2
P61,Q16766,Q11566401,2
P61,Q16768,Q11161208,2
P61,Q16769,Q11161358,2
P61,Q16770,Q28210156,2
P61,Q16771,Q28565708,2
P61,Q16776,Q109795657,2
P61,Q16778,Q11470821,2
P61,Q16779,Q6639945,2
P61,Q16780,Q6378167,2
P61,Q16782,Q11546116,2
P61,Q16789,Q6640093,2
P61,Q16790,Q6639981,2
P61,Q16794,Q171411,2
P61,Q16798,Q5354510,2
P61,Q16799,Q11352259,2
P61,Q16800,Q60452174,2
P61,Q16801,Q11668336,2
P61,Q16806,Q11634222,2
P61,Q16807,Q27920977,2
P61,Q16808,Q11263425,2
P61,Q16812,Q11518030,2
P61,Q16813,Q1553140,2
P61,Q16815,Q11517957,2
P61,Q16816,Q1369568,2
P61,Q16817,Q1067546,2
P61,Q16818,Q1143577,2
P61,Q16822,Q1075049,2
P61,Q16823,Q11464139,2
P61,Q16825,Q11556941,2
P61,Q16826,Q11556940,2
P61,Q16829,Q1153962,2
P61,Q16830,Q4207778,2
P61,Q16831,Q10470303,2
P61,Q16832,Q1188472,2
P61,Q16833,Q1186776,2
P61,Q16834,Q837903,2
P61,Q16835,Q851010,2
P61,Q16836,Q4215814,2
P61,Q16837,Q11608319,2
P61,Q16838,Q11608328,2
P61,Q16839,Q11608407,2
P61,Q16840,Q4208111,2
P61,Q16841,Q6544035,2
P61,Q16842,Q707587,2
P61,Q16843,Q11556908,2
P61,Q16844,Q4761701,2
P61,Q16856,Q11495749,2
P61,Q16858,Q2625556,2
P61,Q16859,Q11609951,2
P61,Q16860,Q10856428,2
P61,Q16861,Q5361697,2
P61,Q16862,Q11666140,2
P61,Q16864,Q11504397,2
P61,Q16866,Q11400216,2
P61,Q16867,Q11446838,2
P61,Q16869,Q8190896,2
P61,Q16870,Q11380731,2
P61,Q16872,Q11380752,2
P61,Q16873,Q11570261,2
P61,Q16874,Q11380713,2
P61,Q16875,Q11471909,2
P61,Q16876,Q8514136,2
P61,Q16877,Q11405852,2
P61,Q16878,Q115852,2
P61,Q16879,Q10885143,2
P61,Q16880,Q10885142,2
P61,Q16881,Q97031481,2
P61,Q16882,Q109328386,2
P61,Q16883,Q5363387,2
P61,Q16885,Q70544691,2
P61,Q16892,Q11654929,2
P61,Q16893,Q10898943,2
P61,Q16894,Q11397525,2
P61,Q16895,Q11383495,2
P61,Q16896,Q11397696,2
P61,Q16897,Q11458352,2
P61,Q16899,Q11449184,2
P61,Q16900,Q11449183,2
P61,Q16902,Q11523022,2
P61,Q16905,Q6729103,2
P61,Q16906,Q11397671,2
P61,Q16907,Q10513641,2
P61,Q16912,Q11397439,2
P61,Q16913,Q6729106,2
P61,Q16914,Q11371041,2
P61,Q16915,Q11397442,2
P61,Q16916,Q11612770,2
P61,Q16917,Q17230021,2
P61,Q16918,Q11397436,2
P61,Q16920,Q11397432,2
P61,Q16921,Q11397519,2
P61,Q16922,Q11397527,2
P61,Q16926,Q17217673,2
P61,Q16928,Q11608336,2
P61,Q16929,Q11608265,2
P61,Q16930,Q11608288,2
P61,Q16932,Q11449186,2
P61,Q16933,Q11449180,2
P61,Q16934,Q11449181,2
P61,Q16935,Q1049766,2
P61,Q16946,Q5892750,2
P61,Q16947,Q10517461,2
P61,Q16948,Q114861378,2
P61,Q16949,Q11239118,2
P61,Q16950,Q11530413,2
P61,Q16951,Q11239121,2
P61,Q16956,Q11530469,2
P61,Q16957,Q10862103,2
P61,Q16959,Q11104450,2
P61,Q16967,Q22129298,2
P61,Q16970,Q38278562,2
P61,Q16974,Q8190277,2
P61,Q16975,Q10565554,2
P61,Q16976,Q10565545,2
P61,Q16978,Q10565614,2
P61,Q16983,Q11369427,2
P61,Q16986,Q10862141,2
P61,Q16987,Q6832254,2
P61,Q16989,Q5369127,2
P61,Q16990,Q11069434,2
P61,Q16991,Q2040645,2
P61,Q16993,Q2478488,2
P61,Q16994,Q108489649,2
P61,Q16998,Q11069832,2
P61,Q17000,Q11069566,2
P61,Q17001,Q10729341,2
P61,Q17003,Q2113607,2
P61,Q17004,Q950496,2
P61,Q17005,Q11678600,2
P61,Q17006,Q11678708,2
P61,Q17007,Q11678722,2
P61,Q17009,Q111197312,2
P61,Q17010,Q11459092,2
P61,Q17011,Q11459094,2
P61,Q17015,Q10729353,2
P61,Q17016,Q22127677,2
P61,Q17017,Q10729348,2
P61,Q17018,Q10729345,2
P61,Q17019,Q11473887,2
P61,Q17020,Q11619291,2
P61,Q17021,Q11575548,2
P61,Q17022,Q10729505,2
P61,Q17024,Q8515273,2
P61,Q17025,Q8515268,2
P61,Q17026,Q11365235,2
P61,Q17027,Q11445788,2
P61,Q17028,Q4432157,2
P61,Q17030,Q11530401,2
P61,Q17034,Q10729423,2
P61,Q17037,Q6584319,2
P61,Q17038,Q11364745,2
P61,Q17040,Q11644170,2
P61,Q17042,Q10565473,2
P61,Q17043,Q10565406,2
P61,Q17044,Q11551882,2
P61,Q17048,Q11356501,2
P61,Q17052,Q11615115,2
P61,Q17055,Q11551120,2
P61,Q17060,Q11530374,2
P61,Q17061,Q11530477,2
P61,Q17062,Q11530487,2
P61,Q17071,Q11599414,2
P61,Q17072,Q11445786,2
P61,Q17077,Q11661886,2
P61,Q17078,Q11661639,2
P61,Q17079,Q845447,2
P61,Q17081,Q10520860,2
P61,Q17084,Q11530618,2
P61,Q17087,Q4327464,2
P61,Q17088,Q17216550,2
P61,Q17089,Q10470236,2
P61,Q17090,Q3044815,2
P61,Q17091,Q2614349,2
P61,Q17093,Q4220111,2
P61,Q17095,Q8192119,2
P61,Q17097,Q10856544,2
P61,Q17098,Q7079842,2
P61,Q17099,Q3275929,2
P61,Q17100,Q10518081,2
P61,Q17102,Q109666270,2
P61,Q17103,Q11608317,2
P61,Q17104,Q11608327,2
P61,Q17105,Q11608471,2
P61,Q17106,Q17210121,2
P61,Q17107,Q6997477,2
P61,Q17108,Q320229,2
P61,Q17112,Q11446285,2
P61,Q17114,Q7140551,2
P61,Q17117,Q11262426,2
P61,Q17118,Q5362031,2
P61,Q17120,Q10948512,2
P61,Q17123,Q7005290,2
P61,Q17124,Q323422,2
P61,Q17125,Q7004484,2
P61,Q17126,Q313745,2
P61,Q17127,Q20041644,2
P61,Q17132,Q11385895,2
P61,Q17133,Q11286854,2
P61,Q17137,Q11239143,2
P61,Q17138,Q11104448,2
P61,Q17140,Q7140443,2
P61,Q17141,Q11567199,2
P61,Q17142,Q7077213,2
P61,Q17143,Q11556255,2
P61,Q17144,Q23986581,2
P61,Q17146,Q11550347,2
P61,Q17147,Q11550346,2
P61,Q17148,Q108896894,2
P61,Q17150,Q108780970,2
P61,Q17152,Q11530468,2
P61,Q17153,Q11530368,2
P61,Q17154,Q6788037,2
P61,Q17158,Q11530562,2
P61,Q17160,Q11530628,2
P61,Q17161,Q11530514,2
P61,Q17164,Q399755,2
P61,Q17168,Q982743,2
P61,Q17169,Q11485397,2
P61,Q17174,Q6992849,2
P61,Q17175,Q6993725,2
P61,Q17176,Q319664,2
P61,Q17181,Q11530664,2
P61,Q17182,Q11530659,2
P61,Q17183,Q6993442,2
P61,Q17184,Q11530642,2
P61,Q17185,Q11562272,2
P61,Q17186,Q11551720,2
P61,Q17187,Q11552098,2
P61,Q17188,Q11551696,2
P61,Q17189,Q6606306,2
P61,Q17192,Q6997950,2
P61,Q17193,Q6997897,2
P61,Q17194,Q11530629,2
P61,Q17195,Q11530652,2
P61,Q17196,Q6997763,2
P61,Q17197,Q11530633,2
P61,Q17200,Q6638114,2
P61,Q17201,Q6637970,2
P61,Q17202,Q6638093,2
P61,Q17203,Q6638494,2
P61,Q17204,Q6638530,2
P61,Q17207,Q841837,2
P61,Q17209,Q11471085,2
P61,Q17210,Q8515533,2
P61,Q17212,Q11605971,2
P61,Q17214,Q11445795,2
P61,Q17216,Q11331070,2
P61,Q17218,Q11445772,2
P61,Q17220,Q11239138,2
P61,Q17221,Q11530508,2
P61,Q17226,Q1036482,2
P61,Q17228,Q16846524,2
P61,Q17229,Q837166,2
P61,Q17230,Q11552181,2
P61,Q17231,Q11552186,2
P61,Q17233,Q11551736,2
P61,Q17234,Q11551934,2
P61,Q17235,Q11551734,2
P61,Q17236,Q11354388,2
P61,Q17237,Q11551695,2
P61,Q17240,Q11551926,2
P61,Q17241,Q6529278,2
P61,Q17243,Q6529371,2
P61,Q17244,Q11551987,2
P61,Q17247,Q11380696,2
P61,Q17248,Q6529295,2
P61,Q17253,Q2866311,2
P61,Q17256,Q11557428,2
P61,Q17257,Q11557432,2
P61,Q17259,Q11396808,2
P61,Q17260,Q1194995,2
P61,Q17261,Q909029,2
P61,Q17262,Q11637854,2
P61,Q17263,Q11556423,2
P61,Q17264,Q838192,2
P61,Q17268,Q10791077,2
P61,Q17269,Q10791066,2
P61,Q17273,Q128865510,2
P61,Q17275,Q5994890,2
P61,Q17276,Q28690189,2
P61,Q17277,Q877175,2
P61,Q17280,Q11380723,2
P61,Q17281,Q11436379,2
P61,Q17289,Q3390342,2
P61,Q17293,Q247926,2
P61,Q17303,Q11566393,2
P61,Q17305,Q6088226,2
P61,Q17307,Q11560258,2
P61,Q17308,Q6013318,2
P61,Q17316,Q282529,2
P61,Q17317,Q11423414,2
P61,Q17319,Q11423406,2
P61,Q17321,Q11423418,2
P61,Q17322,Q4700561,2
P61,Q17324,Q109918523,2
P61,Q17327,Q60986016,2
P61,Q17328,Q11447199,2
P61,Q17329,Q4700562,2
P61,Q17330,Q256864,2
P61,Q17334,Q11608404,2
P61,Q17340,Q114342506,2
P61,Q17344,Q6639996,2
P61,Q17346,Q11546124,2
P61,Q17347,Q11546102,2
P61,Q17348,Q11546114,2
P61,Q17349,Q11371631,2
P61,Q17351,Q17229776,2
P61,Q17352,Q11578676,2
P61,Q17353,Q5680891,2
P61,Q17354,Q11578640,2
P61,Q17355,Q11162389,2
P61,Q17356,Q11245032,2
P61,Q17357,Q11245262,2
P61,Q17358,Q11246255,2
P61,Q17364,Q11615304,2
P61,Q17367,Q108716775,2
P61,Q17368,Q108781653,2
P61,Q17372,Q11383476,2
P61,Q17373,Q11383411,2
P61,Q17374,Q11383456,2
P61,Q17377,Q123406243,2
P61,Q17384,Q11459910,2
P61,Q17386,Q111357011,2
P61,Q17387,Q380623,2
P61,Q17401,Q11376399,2
P61,Q17404,Q109362095,2
P61,Q17412,Q11605893,2
P61,Q17413,Q7223250,2
P61,Q17416,Q17228328,2
P61,Q17417,Q17216220,2
P61,Q17418,Q11459736,2
P61,Q17429,Q11239169,2
P61,Q17432,Q11567204,2
P61,Q17436,Q11578238,2
P61,Q17445,Q20040954,2
P61,Q17450,Q11395359,2
P61,Q17453,Q11489575,2
P61,Q17454,Q17225176,2
P61,Q17455,Q17230241,2
P61,Q17456,Q11605902,2
P61,Q17458,Q27920526,2
P61,Q17473,Q349467,2
P61,Q17474,Q11510569,2
P61,Q17481,Q11510656,2
P61,Q17483,Q11635730,2
P61,Q17484,Q28413816,2
P61,Q17486,Q28413810,2
P61,Q17488,Q4805077,2
P61,Q17489,Q11422782,2
P61,Q17492,Q19801638,2
P61,Q17501,Q349414,2
P61,Q17502,Q434130,2
