Primary_QID,Secondary_QID,Primary_Name,Secondary_Name,Similarity,Reason,Primary_Properties,Secondary_Properties,Action,Status
Q40579,Q5257,Madalena  De Ulloa,Madalena De Ulloa,0.971,name_similarity,8,6,MERGE,PENDING
Q62118,Q5257,Madalena  De Ulloa,Madalena De Ulloa,0.971,name_similarity,7,6,MERGE,PENDING
Q40607,Q5264,Petronila  Navarro,Petronila Navarro,0.971,name_similarity,8,6,MERGE,PENDING
Q62139,Q5264,Petronila  Navarro,Petronila Navarro,0.971,name_similarity,7,6,MERGE,PENDING
Q40884,Q5333,Cristóbal  Márquez,Cristóbal Márquez,0.971,name_similarity,8,6,MERGE,PENDING
Q62346,Q5333,Cristóbal  Márquez,Cristóbal Márquez,0.971,name_similarity,7,6,MERGE,PENDING
Q40908,Q5339,Margarita  Márquez,Margarita Márquez,0.971,name_similarity,9,6,MERGE,PENDING
Q62364,Q5339,Margarita  Márquez,Margarita Márquez,0.971,name_similarity,7,6,MERGE,PENDING
Q35935,Q4103,María  de Betanzos,María de Betanzos,0.971,name_similarity,8,6,MERGE,PENDING
Q58651,Q4103,María  de Betanzos,María de Betanzos,0.971,name_similarity,7,6,MERGE,PENDING
Q41071,Q5379,Ana J.  López Baca,Ana J. López Baca,0.971,name_similarity,8,6,MERGE,PENDING
Q62483,Q5379,Ana J.  López Baca,Ana J. López Baca,0.971,name_similarity,7,6,MERGE,PENDING
Q41087,Q5383,Ana  Jorge de Vera,Ana Jorge de Vera,0.971,name_similarity,8,6,MERGE,PENDING
Q62495,Q5383,Ana  Jorge de Vera,Ana Jorge de Vera,0.971,name_similarity,7,6,MERGE,PENDING
Q41255,Q5425,Isidro  de Pedroza,Isidro de Pedroza,0.971,name_similarity,9,6,MERGE,PENDING
Q62621,Q5425,Isidro  de Pedroza,Isidro de Pedroza,0.971,name_similarity,7,6,MERGE,PENDING
Q41367,Q5453,Catarina  de Islas,Catarina de Islas,0.971,name_similarity,8,6,MERGE,PENDING
Q62705,Q5453,Catarina  de Islas,Catarina de Islas,0.971,name_similarity,7,6,MERGE,PENDING
Q41607,Q5513,Agustina  de Ursúa,Agustina de Ursúa,0.971,name_similarity,8,6,MERGE,PENDING
Q62885,Q5513,Agustina  de Ursúa,Agustina de Ursúa,0.971,name_similarity,7,6,MERGE,PENDING
Q41894,Q5586,Ana Rosalia  Romo.,Ana Rosalia Romo.,0.971,name_similarity,8,6,MERGE,PENDING
Q63104,Q5586,Ana Rosalia  Romo.,Ana Rosalia Romo.,0.971,name_similarity,7,6,MERGE,PENDING
Q41898,Q5587,Matiana  Romo Ruiz,Matiana Romo Ruiz,0.971,name_similarity,8,6,MERGE,PENDING
Q63107,Q5587,Matiana  Romo Ruiz,Matiana Romo Ruiz,0.971,name_similarity,7,6,MERGE,PENDING
Q36285,Q4190,Francisco  Cabrero,Francisco Cabrero,0.971,name_similarity,8,6,MERGE,PENDING
Q58912,Q4190,Francisco  Cabrero,Francisco Cabrero,0.971,name_similarity,7,6,MERGE,PENDING
Q41978,Q5607,María  de la Torre,María de la Torre,0.971,name_similarity,8,6,MERGE,PENDING
Q63166,Q5607,María  de la Torre,María de la Torre,0.971,name_similarity,7,6,MERGE,PENDING
Q41982,Q5608,Diego  de la Torre,Diego de la Torre,0.971,name_similarity,8,6,MERGE,PENDING
Q63169,Q5608,Diego  de la Torre,Diego de la Torre,0.971,name_similarity,7,6,MERGE,PENDING
Q36371,Q4211,5 daughters  Yahia,5 daughters Yahia,0.971,name_similarity,8,6,MERGE,PENDING
Q58975,Q4211,5 daughters  Yahia,5 daughters Yahia,0.971,name_similarity,7,6,MERGE,PENDING
Q36419,Q4223,REGINA?  Abravanel,REGINA? Abravanel,0.971,name_similarity,8,6,MERGE,PENDING
Q59011,Q4223,REGINA?  Abravanel,REGINA? Abravanel,0.971,name_similarity,7,6,MERGE,PENDING
Q36468,Q4235,Gonzalo  de Ovalle,Gonzalo de Ovalle,0.971,name_similarity,8,6,MERGE,PENDING
Q59047,Q4235,Gonzalo  de Ovalle,Gonzalo de Ovalle,0.971,name_similarity,7,6,MERGE,PENDING
Q36492,Q4241,Elena  Gante Bazán,Elena Gante Bazán,0.971,name_similarity,8,6,MERGE,PENDING
Q59065,Q4241,Elena  Gante Bazán,Elena Gante Bazán,0.971,name_similarity,7,6,MERGE,PENDING
Q36572,Q4261,Yehuda  Provenzale,Yehuda Provenzale,0.971,name_similarity,8,6,MERGE,PENDING
Q59125,Q4261,Yehuda  Provenzale,Yehuda Provenzale,0.971,name_similarity,7,6,MERGE,PENDING
Q36649,Q4280,Beatriz  de Castro,Beatriz de Castro,0.971,name_similarity,8,6,MERGE,PENDING
Q59183,Q4280,Beatriz  de Castro,Beatriz de Castro,0.971,name_similarity,7,6,MERGE,PENDING
Q82491,Q4280,Beatriz  de Castro,Beatriz de Castro,0.971,name_similarity,10,6,MERGE,PENDING
Q94194,Q4280,Beatriz  de Castro,Beatriz de Castro,0.971,name_similarity,7,6,MERGE,PENDING
Q42828,Q5820,Miguel  de Herrera,Miguel de Herrera,0.971,name_similarity,8,6,MERGE,PENDING
Q63802,Q5820,Miguel  de Herrera,Miguel de Herrera,0.971,name_similarity,7,6,MERGE,PENDING
Q42944,Q5849,José  Téllez Girón,José Téllez Girón,0.971,name_similarity,8,6,MERGE,PENDING
Q63889,Q5849,José  Téllez Girón,José Téllez Girón,0.971,name_similarity,7,6,MERGE,PENDING
Q43037,Q5872,Manco Cápac  Hurin,Manco Cápac Hurin,0.971,name_similarity,11,6,MERGE,PENDING
Q63958,Q5872,Manco Cápac  Hurin,Manco Cápac Hurin,0.971,name_similarity,7,6,MERGE,PENDING
Q43153,Q5901,Apu  Urco Huaranca,Apu Urco Huaranca,0.971,name_similarity,9,6,MERGE,PENDING
Q64045,Q5901,Apu  Urco Huaranca,Apu Urco Huaranca,0.971,name_similarity,7,6,MERGE,PENDING
Q36838,Q4327,Sebastian  Polanco,Sebastian Polanco,0.971,name_similarity,8,6,MERGE,PENDING
Q59324,Q4327,Sebastian  Polanco,Sebastian Polanco,0.971,name_similarity,7,6,MERGE,PENDING
Q36842,Q4328,Francisco  Polanco,Francisco Polanco,0.971,name_similarity,8,6,MERGE,PENDING
Q59327,Q4328,Francisco  Polanco,Francisco Polanco,0.971,name_similarity,7,6,MERGE,PENDING
Q43356,Q5952,Beatriz  Atahualpa,Beatriz Atahualpa,0.971,name_similarity,8,6,MERGE,PENDING
Q64200,Q5952,Beatriz  Atahualpa,Beatriz Atahualpa,0.971,name_similarity,7,6,MERGE,PENDING
Q43689,Q6035,Bárbola  de Medina,Bárbola de Medina,0.971,name_similarity,8,6,MERGE,PENDING
Q64448,Q6035,Bárbola  de Medina,Bárbola de Medina,0.971,name_similarity,7,6,MERGE,PENDING
Q43834,Q6071,Carlos  Tupac Ango,Carlos Tupac Ango,0.971,name_similarity,8,6,MERGE,PENDING
Q64556,Q6071,Carlos  Tupac Ango,Carlos Tupac Ango,0.971,name_similarity,7,6,MERGE,PENDING
Q43838,Q6072,Alonso  Tupac Ango,Alonso Tupac Ango,0.971,name_similarity,8,6,MERGE,PENDING
Q64559,Q6072,Alonso  Tupac Ango,Alonso Tupac Ango,0.971,name_similarity,7,6,MERGE,PENDING
Q37100,Q4392,Francisco  Koronel,Francisco Koronel,0.971,name_similarity,8,1,MERGE,PENDING
Q44228,Q6169,Lorenzo  de Aldana,Lorenzo de Aldana,0.971,name_similarity,8,6,MERGE,PENDING
Q64850,Q6169,Lorenzo  de Aldana,Lorenzo de Aldana,0.971,name_similarity,7,6,MERGE,PENDING
Q44349,Q6199,Blas  Condorcanqui,Blas Condorcanqui,0.971,name_similarity,9,6,MERGE,PENDING
Q64940,Q6199,Blas  Condorcanqui,Blas Condorcanqui,0.971,name_similarity,7,6,MERGE,PENDING
Q37352,Q4454,Ana María  Pacheco,Ana María Pacheco,0.971,name_similarity,8,6,MERGE,PENDING
Q59705,Q4454,Ana María  Pacheco,Ana María Pacheco,0.971,name_similarity,7,6,MERGE,PENDING
Q44764,Q6302,Violante  de Henao,Violante de Henao,0.971,name_similarity,9,6,MERGE,PENDING
Q65251,Q6302,Violante  de Henao,Violante de Henao,0.971,name_similarity,7,6,MERGE,PENDING
Q44864,Q6327,Bartolome  Vadillo,Bartolome Vadillo,0.971,name_similarity,8,6,MERGE,PENDING
Q65326,Q6327,Bartolome  Vadillo,Bartolome Vadillo,0.971,name_similarity,7,6,MERGE,PENDING
Q44940,Q6346,Petronila  Aguirre,Petronila Aguirre,0.971,name_similarity,8,6,MERGE,PENDING
Q65383,Q6346,Petronila  Aguirre,Petronila Aguirre,0.971,name_similarity,7,6,MERGE,PENDING
Q37756,Q4554,Andres Vonow  Freÿ,Andres Vonow Freÿ,0.971,name_similarity,8,6,MERGE,PENDING
Q60005,Q4554,Andres Vonow  Freÿ,Andres Vonow Freÿ,0.971,name_similarity,7,6,MERGE,PENDING
Q32568,Q3266,Baruch  ibn Ya'ish,Baruch ibn Ya'ish,0.971,name_similarity,11,7,MERGE,PENDING
Q32616,Q3278,7 daughters  Yahia,7 daughters Yahia,0.971,name_similarity,9,6,MERGE,PENDING
Q32620,Q3279,Luís  Vaz de Negro,Luís Vaz de Negro,0.971,name_similarity,11,7,MERGE,PENDING
Q32732,Q3307,Elena  Pardo Soria,Elena Pardo Soria,0.971,name_similarity,13,6,MERGE,PENDING
Q32736,Q3308,María  Pardo Soria,María Pardo Soria,0.971,name_similarity,15,7,MERGE,PENDING
Q32808,Q3326,Turtle  Testudines,Turtle Testudines,0.971,name_similarity,9,6,MERGE,PENDING
Q33145,Q3410,Alonso  de Estrada,Alonso de Estrada,0.971,name_similarity,12,7,MERGE,PENDING
Q56573,Q3410,Alonso  de Estrada,Alonso de Estrada,0.971,name_similarity,8,7,MERGE,PENDING
Q34195,Q3671,2 daughters  Yahia,2 daughters Yahia,0.971,name_similarity,11,6,MERGE,PENDING
Q57357,Q3671,2 daughters  Yahia,2 daughters Yahia,0.971,name_similarity,7,6,MERGE,PENDING
Q34605,Q3773,Alonso  de Polanco,Alonso de Polanco,0.971,name_similarity,13,7,MERGE,PENDING
Q57660,Q3773,Alonso  de Polanco,Alonso de Polanco,0.971,name_similarity,8,7,MERGE,PENDING
Q104817,Q111737,Elisabet  de Nimes,Elisabet de Nimes,0.971,name_similarity,10,10,MERGE,PENDING
Q104817,Q123392,Elisabet  de Nimes,Elisabet de Nimes,0.971,name_similarity,10,8,MERGE,PENDING
Q66518,Q106149,Zaynab daughter of  Jahash al-Asadi,Zaynab  daughter of Jahash al-Asadi,0.971,name_similarity,10,9,MERGE,PENDING
Q106149,Q83280,Zaynab  daughter of Jahash al-Asadi,Zaynab daughter of  Jahash al-Asadi,0.971,name_similarity,9,7,MERGE,PENDING
Q94487,Q66518,Zaynab  daughter of Jahash al-Asadi,Zaynab daughter of  Jahash al-Asadi,0.971,name_similarity,12,10,MERGE,PENDING
Q94487,Q83280,Zaynab  daughter of Jahash al-Asadi,Zaynab daughter of  Jahash al-Asadi,0.971,name_similarity,12,7,MERGE,PENDING
Q109556,Q108190,Ja'far  Al-Husayni,Ja'far Al-Husayni,0.971,name_similarity,7,6,MERGE,PENDING
Q109580,Q108190,Ja'far  Al-Husayni,Ja'far Al-Husayni,0.971,name_similarity,7,6,MERGE,PENDING
Q110167,Q108190,Ja'far  Al-Husayni,Ja'far Al-Husayni,0.971,name_similarity,7,6,MERGE,PENDING
Q110169,Q108190,Ja'far  Al-Husayni,Ja'far Al-Husayni,0.971,name_similarity,7,6,MERGE,PENDING
Q110729,Q108190,Ja'far  Al-Husayni,Ja'far Al-Husayni,0.971,name_similarity,7,6,MERGE,PENDING
Q97897,Q108190,Ja'far  Al-Husayni,Ja'far Al-Husayni,0.971,name_similarity,9,6,MERGE,PENDING
Q97921,Q108190,Ja'far  Al-Husayni,Ja'far Al-Husayni,0.971,name_similarity,8,6,MERGE,PENDING
Q98507,Q108190,Ja'far  Al-Husayni,Ja'far Al-Husayni,0.971,name_similarity,9,6,MERGE,PENDING
Q98509,Q108190,Ja'far  Al-Husayni,Ja'far Al-Husayni,0.971,name_similarity,8,6,MERGE,PENDING
Q99068,Q108190,Ja'far  Al-Husayni,Ja'far Al-Husayni,0.971,name_similarity,8,6,MERGE,PENDING
Q109556,Q96530,Ja'far  Al-Husayni,Ja'far Al-Husayni,0.971,name_similarity,7,7,MERGE,PENDING
Q109580,Q96530,Ja'far  Al-Husayni,Ja'far Al-Husayni,0.971,name_similarity,7,7,MERGE,PENDING
Q110167,Q96530,Ja'far  Al-Husayni,Ja'far Al-Husayni,0.971,name_similarity,7,7,MERGE,PENDING
Q110169,Q96530,Ja'far  Al-Husayni,Ja'far Al-Husayni,0.971,name_similarity,7,7,MERGE,PENDING
Q110729,Q96530,Ja'far  Al-Husayni,Ja'far Al-Husayni,0.971,name_similarity,7,7,MERGE,PENDING
Q97897,Q96530,Ja'far  Al-Husayni,Ja'far Al-Husayni,0.971,name_similarity,9,7,MERGE,PENDING
Q97921,Q96530,Ja'far  Al-Husayni,Ja'far Al-Husayni,0.971,name_similarity,8,7,MERGE,PENDING
Q98507,Q96530,Ja'far  Al-Husayni,Ja'far Al-Husayni,0.971,name_similarity,9,7,MERGE,PENDING
Q98509,Q96530,Ja'far  Al-Husayni,Ja'far Al-Husayni,0.971,name_similarity,8,7,MERGE,PENDING
Q99068,Q96530,Ja'far  Al-Husayni,Ja'far Al-Husayni,0.971,name_similarity,8,7,MERGE,PENDING
Q108254,Q108863,Fatima  Al-Husayni,Fatima Al-Husayni,0.971,name_similarity,7,6,MERGE,PENDING
Q97205,Q108254,Fatima Al-Husayni,Fatima  Al-Husayni,0.971,name_similarity,9,7,MERGE,PENDING
Q108877,Q108863,Fatima  Al-Husayni,Fatima Al-Husayni,0.971,name_similarity,7,6,MERGE,PENDING
Q96595,Q108863,Fatima  Al-Husayni,Fatima Al-Husayni,0.971,name_similarity,8,6,MERGE,PENDING
Q97219,Q108863,Fatima  Al-Husayni,Fatima Al-Husayni,0.971,name_similarity,10,6,MERGE,PENDING
Q97205,Q108877,Fatima Al-Husayni,Fatima  Al-Husayni,0.971,name_similarity,9,7,MERGE,PENDING
Q97205,Q96595,Fatima Al-Husayni,Fatima  Al-Husayni,0.971,name_similarity,9,8,MERGE,PENDING
Q97219,Q97205,Fatima  Al-Husayni,Fatima Al-Husayni,0.971,name_similarity,10,9,MERGE,PENDING
Q108955,Q109530,Husayn  Al-Husayni,Husayn Al-Husayni,0.971,name_similarity,7,7,MERGE,PENDING
Q97871,Q108955,Husayn Al-Husayni,Husayn  Al-Husayni,0.971,name_similarity,9,7,MERGE,PENDING
Q109530,Q109578,Husayn Al-Husayni,Husayn  Al-Husayni,0.971,name_similarity,7,7,MERGE,PENDING
Q97296,Q109530,Husayn  Al-Husayni,Husayn Al-Husayni,0.971,name_similarity,9,7,MERGE,PENDING
Q97919,Q109530,Husayn  Al-Husayni,Husayn Al-Husayni,0.971,name_similarity,8,7,MERGE,PENDING
Q97871,Q109578,Husayn Al-Husayni,Husayn  Al-Husayni,0.971,name_similarity,9,7,MERGE,PENDING
Q97296,Q97871,Husayn  Al-Husayni,Husayn Al-Husayni,0.971,name_similarity,9,9,MERGE,PENDING
Q97871,Q97919,Husayn Al-Husayni,Husayn  Al-Husayni,0.971,name_similarity,9,8,MERGE,PENDING
Q79208,Q123389,Raymond  de Millau,Raymond de Millau,0.971,name_similarity,10,9,MERGE,PENDING
Q123389,Q79259,Raymond de Millau,Raymond  de Millau,0.971,name_similarity,9,8,MERGE,PENDING
Q123389,Q91742,Raymond de Millau,Raymond  de Millau,0.971,name_similarity,9,7,MERGE,PENDING
Q123389,Q91776,Raymond de Millau,Raymond  de Millau,0.971,name_similarity,9,7,MERGE,PENDING
Q51007,Q16434,Daughter of Jimyoin Motosuke (wife of Kuze Michika),Daughter of Jimyo-in Motosuke (Wife of Kuze Michika),0.971,name_similarity,8,1,MERGE,PENDING
Q48165,Q17611,Jiu Shi Tong Yin Noniang  (jiu Shi Tong Xia Noqi ) //,Jiu Shi Tong Yin Noniang  (jiu Shi Tong Xia Noqi ),0.971,name_similarity,9,1,MERGE,PENDING
Q48165,Q28269,Jiu Shi Tong Yin Noniang  (jiu Shi Tong Xia Noqi ) //,Jiu Shi Tong Yin Noniang  (jiu Shi Tong Xia Noqi ),0.971,name_similarity,9,8,MERGE,PENDING
Q62528,Q153645,Great Descendant  Great Descendant,Great Descendant Great Descendant?,0.971,name_similarity,11,6,MERGE,PENDING
Q62531,Q153645,Great Descendant  Great Descendant,Great Descendant Great Descendant?,0.971,name_similarity,11,6,MERGE,PENDING
Q62534,Q153645,Great Descendant  Great Descendant,Great Descendant Great Descendant?,0.971,name_similarity,11,6,MERGE,PENDING
Q62540,Q153645,Great Descendant  Great Descendant,Great Descendant Great Descendant?,0.971,name_similarity,11,6,MERGE,PENDING
Q62546,Q153645,Great Descendant  Great Descendant,Great Descendant Great Descendant?,0.971,name_similarity,9,6,MERGE,PENDING
Q62549,Q153645,Great Descendant  Great Descendant,Great Descendant Great Descendant?,0.971,name_similarity,10,6,MERGE,PENDING
Q80076,Q153645,Great Descendant  Great Descendant,Great Descendant Great Descendant?,0.971,name_similarity,9,6,MERGE,PENDING
Q80079,Q153645,Great Descendant  Great Descendant,Great Descendant Great Descendant?,0.971,name_similarity,11,6,MERGE,PENDING
Q80082,Q153645,Great Descendant  Great Descendant,Great Descendant Great Descendant?,0.971,name_similarity,11,6,MERGE,PENDING
Q80088,Q153645,Great Descendant  Great Descendant,Great Descendant Great Descendant?,0.971,name_similarity,11,6,MERGE,PENDING
Q80094,Q153645,Great Descendant  Great Descendant,Great Descendant Great Descendant?,0.971,name_similarity,9,6,MERGE,PENDING
Q80097,Q153645,Great Descendant  Great Descendant,Great Descendant Great Descendant?,0.971,name_similarity,10,6,MERGE,PENDING
Q36040,Q21003,Adopted daughter of Matsuhira Izuminokami (Wife of Mogami Yoshitomo),adopted daughter of Matsuhira Izuminokami (wife of Mogami Yoshitomo),0.971,name_similarity,8,1,MERGE,PENDING
Q151659,Q77890,Gaius Calpurnius,Gaius  Calpurnius,0.970,name_similarity,10,10,MERGE,PENDING
Q151659,Q78225,Gaius Calpurnius,Gaius  Calpurnius,0.970,name_similarity,10,8,MERGE,PENDING
Q151659,Q90866,Gaius Calpurnius,Gaius  Calpurnius,0.970,name_similarity,10,8,MERGE,PENDING
Q151659,Q91089,Gaius Calpurnius,Gaius  Calpurnius,0.970,name_similarity,10,7,MERGE,PENDING
Q151659,Q111005,Gaius Calpurnius,Gaius  Calpurnius,0.970,name_similarity,10,7,MERGE,PENDING
Q151659,Q99344,Gaius Calpurnius,Gaius  Calpurnius,0.970,name_similarity,10,8,MERGE,PENDING
Q151705,Q78054,Marcus Servilius,Marcus  Servilius,0.970,name_similarity,11,11,MERGE,PENDING
Q151705,Q78210,Marcus Servilius,Marcus  Servilius,0.970,name_similarity,11,9,MERGE,PENDING
Q151705,Q90975,Marcus Servilius,Marcus  Servilius,0.970,name_similarity,11,8,MERGE,PENDING
Q151705,Q91079,Marcus Servilius,Marcus  Servilius,0.970,name_similarity,11,7,MERGE,PENDING
Q78054,Q151758,Marcus  Servilius,Marcus Servilius,0.970,name_similarity,11,8,MERGE,PENDING
Q78210,Q151758,Marcus  Servilius,Marcus Servilius,0.970,name_similarity,9,8,MERGE,PENDING
Q151758,Q90975,Marcus Servilius,Marcus  Servilius,0.970,name_similarity,8,8,MERGE,PENDING
Q151758,Q91079,Marcus Servilius,Marcus  Servilius,0.970,name_similarity,8,7,MERGE,PENDING
Q78054,Q144065,Marcus  Servilius,Marcus Servilius,0.970,name_similarity,11,9,MERGE,PENDING
Q144065,Q78210,Marcus Servilius,Marcus  Servilius,0.970,name_similarity,9,9,MERGE,PENDING
Q144065,Q90975,Marcus Servilius,Marcus  Servilius,0.970,name_similarity,9,8,MERGE,PENDING
Q144065,Q91079,Marcus Servilius,Marcus  Servilius,0.970,name_similarity,9,7,MERGE,PENDING
Q78054,Q148068,Marcus  Servilius,Marcus Servilius,0.970,name_similarity,11,9,MERGE,PENDING
Q148068,Q78210,Marcus Servilius,Marcus  Servilius,0.970,name_similarity,9,9,MERGE,PENDING
Q148068,Q90975,Marcus Servilius,Marcus  Servilius,0.970,name_similarity,9,8,MERGE,PENDING
Q148068,Q91079,Marcus Servilius,Marcus  Servilius,0.970,name_similarity,9,7,MERGE,PENDING
Q78054,Q72864,Marcus  Servilius,Marcus Servilius,0.970,name_similarity,11,10,MERGE,PENDING
Q72864,Q78210,Marcus Servilius,Marcus  Servilius,0.970,name_similarity,10,9,MERGE,PENDING
Q72864,Q90975,Marcus Servilius,Marcus  Servilius,0.970,name_similarity,10,8,MERGE,PENDING
Q72864,Q91079,Marcus Servilius,Marcus  Servilius,0.970,name_similarity,10,7,MERGE,PENDING
Q78054,Q73008,Marcus  Servilius,Marcus Servilius,0.970,name_similarity,11,8,MERGE,PENDING
Q78210,Q73008,Marcus  Servilius,Marcus Servilius,0.970,name_similarity,9,8,MERGE,PENDING
Q73008,Q90975,Marcus Servilius,Marcus  Servilius,0.970,name_similarity,8,8,MERGE,PENDING
Q73008,Q91079,Marcus Servilius,Marcus  Servilius,0.970,name_similarity,8,7,MERGE,PENDING
Q78054,Q87514,Marcus  Servilius,Marcus Servilius,0.970,name_similarity,11,8,MERGE,PENDING
Q78054,Q87610,Marcus  Servilius,Marcus Servilius,0.970,name_similarity,11,6,MERGE,PENDING
Q78210,Q87514,Marcus  Servilius,Marcus Servilius,0.970,name_similarity,9,8,MERGE,PENDING
Q78210,Q87610,Marcus  Servilius,Marcus Servilius,0.970,name_similarity,9,6,MERGE,PENDING
Q90975,Q87514,Marcus  Servilius,Marcus Servilius,0.970,name_similarity,8,8,MERGE,PENDING
Q90975,Q87610,Marcus  Servilius,Marcus Servilius,0.970,name_similarity,8,6,MERGE,PENDING
Q87514,Q91079,Marcus Servilius,Marcus  Servilius,0.970,name_similarity,8,7,MERGE,PENDING
Q91079,Q87610,Marcus  Servilius,Marcus Servilius,0.970,name_similarity,7,6,MERGE,PENDING
Q152392,Q25283,Viros Hesperides,Viros  Hesperides,0.970,name_similarity,7,2,MERGE,PENDING
Q152392,Q25292,Viros Hesperides,Viros  Hesperides,0.970,name_similarity,7,6,MERGE,PENDING
Q152392,Q26146,Viros Hesperides,Viros  Hesperides,0.970,name_similarity,7,6,MERGE,PENDING
Q297,Q25283,Viros Hesperides,Viros  Hesperides,0.970,name_similarity,6,2,MERGE,PENDING
Q6386,Q25283,Viros Hesperides,Viros  Hesperides,0.970,name_similarity,6,2,MERGE,PENDING
Q25292,Q297,Viros  Hesperides,Viros Hesperides,0.970,name_similarity,6,6,MERGE,PENDING
Q25292,Q6386,Viros  Hesperides,Viros Hesperides,0.970,name_similarity,6,6,MERGE,PENDING
Q26146,Q297,Viros  Hesperides,Viros Hesperides,0.970,name_similarity,6,6,MERGE,PENDING
Q26146,Q6386,Viros  Hesperides,Viros Hesperides,0.970,name_similarity,6,6,MERGE,PENDING
Q152393,Q25284,Dedos Hesperides,Dedos  Hesperides,0.970,name_similarity,6,2,MERGE,PENDING
Q152393,Q26148,Dedos Hesperides,Dedos  Hesperides,0.970,name_similarity,6,6,MERGE,PENDING
Q298,Q25284,Dedos Hesperides,Dedos  Hesperides,0.970,name_similarity,6,2,MERGE,PENDING
Q6387,Q25284,Dedos Hesperides,Dedos  Hesperides,0.970,name_similarity,6,2,MERGE,PENDING
Q26148,Q298,Dedos  Hesperides,Dedos Hesperides,0.970,name_similarity,6,6,MERGE,PENDING
Q26148,Q6387,Dedos  Hesperides,Dedos Hesperides,0.970,name_similarity,6,6,MERGE,PENDING
Q152397,Q26156,Jared Bios Ehēca,Jared  Bios Ehēca,0.970,name_similarity,7,1,MERGE,PENDING
Q26156,Q302,Jared  Bios Ehēca,Jared Bios Ehēca,0.970,name_similarity,1,1,MERGE,PENDING
Q26156,Q6391,Jared  Bios Ehēca,Jared Bios Ehēca,0.970,name_similarity,1,1,MERGE,PENDING
Q152405,Q26169,Idris Bios Attle,Idris  Bios Attle,0.970,name_similarity,7,6,MERGE,PENDING
Q26169,Q310,Idris  Bios Attle,Idris Bios Attle,0.970,name_similarity,6,6,MERGE,PENDING
Q26169,Q6399,Idris  Bios Attle,Idris Bios Attle,0.970,name_similarity,6,6,MERGE,PENDING
Q152408,Q26175,Nolah Bios Attle,Nolah  Bios Attle,0.970,name_similarity,7,6,MERGE,PENDING
Q26175,Q313,Nolah  Bios Attle,Nolah Bios Attle,0.970,name_similarity,6,6,MERGE,PENDING
Q26175,Q6402,Nolah  Bios Attle,Nolah Bios Attle,0.970,name_similarity,6,6,MERGE,PENDING
Q152412,Q26184,Irad Viros Ehēca,Irad  Viros Ehēca,0.970,name_similarity,7,1,MERGE,PENDING
Q26184,Q317,Irad  Viros Ehēca,Irad Viros Ehēca,0.970,name_similarity,1,1,MERGE,PENDING
Q26184,Q6406,Irad  Viros Ehēca,Irad Viros Ehēca,0.970,name_similarity,1,1,MERGE,PENDING
Q152426,Q26209,Seth son of Euka,Seth  son of Euka,0.970,name_similarity,9,5,MERGE,PENDING
Q26209,Q331,Seth  son of Euka,Seth son of Euka,0.970,name_similarity,5,5,MERGE,PENDING
Q100435,Q101852,Urraca Fernández,Urraca  Fernández,0.970,name_similarity,11,9,MERGE,PENDING
Q100435,Q113515,Urraca Fernández,Urraca  Fernández,0.970,name_similarity,11,8,MERGE,PENDING
Q143495,Q101852,Urraca Fernández,Urraca  Fernández,0.970,name_similarity,12,9,MERGE,PENDING
Q113688,Q101852,Urraca Fernández,Urraca  Fernández,0.970,name_similarity,13,9,MERGE,PENDING
Q101852,Q125349,Urraca  Fernández,Urraca Fernández,0.970,name_similarity,9,9,MERGE,PENDING
Q143495,Q113515,Urraca Fernández,Urraca  Fernández,0.970,name_similarity,12,8,MERGE,PENDING
Q113688,Q113515,Urraca Fernández,Urraca  Fernández,0.970,name_similarity,13,8,MERGE,PENDING
Q125349,Q113515,Urraca Fernández,Urraca  Fernández,0.970,name_similarity,9,8,MERGE,PENDING
Q100788,Q109750,Jimena  Velásquez,Jimena Velásquez,0.970,name_similarity,10,9,MERGE,PENDING
Q100788,Q121403,Jimena  Velásquez,Jimena Velásquez,0.970,name_similarity,10,7,MERGE,PENDING
Q109750,Q112449,Jimena Velásquez,Jimena  Velásquez,0.970,name_similarity,9,7,MERGE,PENDING
Q112449,Q121403,Jimena  Velásquez,Jimena Velásquez,0.970,name_similarity,7,7,MERGE,PENDING
Q111019,Q101285,Gonzalo Menéndez,Gonzalo  Menéndez,0.970,name_similarity,13,11,MERGE,PENDING
Q101285,Q122672,Gonzalo  Menéndez,Gonzalo Menéndez,0.970,name_similarity,11,9,MERGE,PENDING
Q111019,Q112946,Gonzalo Menéndez,Gonzalo  Menéndez,0.970,name_similarity,13,7,MERGE,PENDING
Q122672,Q112946,Gonzalo Menéndez,Gonzalo  Menéndez,0.970,name_similarity,9,7,MERGE,PENDING
Q101572,Q3650,David  ibn Ya'ish,David ibn Ya'ish,0.970,name_similarity,8,7,MERGE,PENDING
