GaianYear,StartDate,GregorianLeapYear,GaianLeapYear,DaysInYear
5214,"December 31, 4789 BC",False,False,364
5215,"December 30, 4788 BC",False,False,364
5216,"December 29, 4787 BC",False,True,371
5217,"January 4, 4785 BC",True,False,364
5218,"January 2, 4784 BC",False,False,364
5219,"January 1, 4783 BC",False,False,364
5220,"December 31, 4783 BC",False,False,364
5221,"December 30, 4782 BC",True,True,371
5222,"January 4, 4780 BC",False,False,364
5223,"January 3, 4779 BC",False,False,364
5224,"January 2, 4778 BC",False,False,364
5225,"January 1, 4777 BC",True,False,364
5226,"December 30, 4777 BC",False,False,364
5227,"December 29, 4776 BC",False,True,371
5228,"January 4, 4774 BC",False,False,364
5229,"January 3, 4773 BC",True,False,364
5230,"January 1, 4772 BC",False,False,364
5231,"December 31, 4772 BC",False,False,364
5232,"December 30, 4771 BC",False,False,364
5233,"December 29, 4770 BC",True,True,371
5234,"January 3, 4768 BC",False,False,364
5235,"January 2, 4767 BC",False,False,364
5236,"January 1, 4766 BC",False,False,364
5237,"December 31, 4766 BC",True,False,364
5238,"December 29, 4765 BC",False,True,371
5239,"January 4, 4763 BC",False,False,364
5240,"January 3, 4762 BC",False,False,364
5241,"January 2, 4761 BC",True,False,364
5242,"December 31, 4761 BC",False,False,364
5243,"December 30, 4760 BC",False,False,364
5244,"December 29, 4759 BC",False,True,371
5245,"January 4, 4757 BC",True,False,364
5246,"January 2, 4756 BC",False,False,364
5247,"January 1, 4755 BC",False,False,364
5248,"December 31, 4755 BC",False,False,364
5249,"December 30, 4754 BC",True,True,371
5250,"January 4, 4752 BC",False,False,364
5251,"January 3, 4751 BC",False,False,364
5252,"January 2, 4750 BC",False,False,364
5253,"January 1, 4749 BC",True,False,364
5254,"December 30, 4749 BC",False,False,364
5255,"December 29, 4748 BC",False,True,371
5256,"January 4, 4746 BC",False,False,364
5257,"January 3, 4745 BC",True,False,364
5258,"January 1, 4744 BC",False,False,364
5259,"December 31, 4744 BC",False,False,364
5260,"December 30, 4743 BC",False,False,364
5261,"December 29, 4742 BC",True,True,371
5262,"January 3, 4740 BC",False,False,364
5263,"January 2, 4739 BC",False,False,364
5264,"January 1, 4738 BC",False,False,364
5265,"December 31, 4738 BC",True,False,364
5266,"December 29, 4737 BC",False,True,371
5267,"January 4, 4735 BC",False,False,364
5268,"January 3, 4734 BC",False,False,364
5269,"January 2, 4733 BC",True,False,364
5270,"December 31, 4733 BC",False,False,364
5271,"December 30, 4732 BC",False,False,364
5272,"December 29, 4731 BC",False,True,371
5273,"January 4, 4729 BC",True,False,364
5274,"January 2, 4728 BC",False,False,364
5275,"January 1, 4727 BC",False,False,364
5276,"December 31, 4727 BC",False,False,364
5277,"December 30, 4726 BC",True,True,371
5278,"January 4, 4724 BC",False,False,364
5279,"January 3, 4723 BC",False,False,364
5280,"January 2, 4722 BC",False,False,364
5281,"January 1, 4721 BC",True,False,364
5282,"December 30, 4721 BC",False,False,364
5283,"December 29, 4720 BC",False,True,371
5284,"January 4, 4718 BC",False,False,364
5285,"January 3, 4717 BC",True,False,364
5286,"January 1, 4716 BC",False,False,364
5287,"December 31, 4716 BC",False,False,364
5288,"December 30, 4715 BC",False,False,364
5289,"December 29, 4714 BC",True,True,371
5290,"January 3, 4712 BC",False,False,364
5291,"January 2, 4711 BC",False,False,364
5292,"January 1, 4710 BC",False,False,364
5293,"December 31, 4710 BC",True,False,364
5294,"December 29, 4709 BC",False,True,371
5295,"January 4, 4707 BC",False,False,364
5296,"January 3, 4706 BC",False,False,364
5297,"January 2, 4705 BC",True,False,364
5298,"December 31, 4705 BC",False,False,364
5299,"December 30, 4704 BC",False,False,364
5300,"December 29, 4703 BC",False,True,371
5301,"January 4, 4701 BC",False,False,364
5302,"January 3, 4700 BC",False,False,364
5303,"January 2, 4699 BC",False,False,364
5304,"January 1, 4698 BC",False,False,364
5305,"December 31, 4698 BC",True,False,364
5306,"December 29, 4697 BC",False,True,371
5307,"January 4, 4695 BC",False,False,364
5308,"January 3, 4694 BC",False,False,364
5309,"January 2, 4693 BC",True,False,364
5310,"December 31, 4693 BC",False,False,364
5311,"December 30, 4692 BC",False,False,364
5312,"December 29, 4691 BC",False,True,371
5313,"January 4, 4689 BC",True,False,364
5314,"January 2, 4688 BC",False,False,364
5315,"January 1, 4687 BC",False,False,364
5316,"December 31, 4687 BC",False,False,364
5317,"December 30, 4686 BC",True,True,371
5318,"January 4, 4684 BC",False,False,364
5319,"January 3, 4683 BC",False,False,364
5320,"January 2, 4682 BC",False,False,364
5321,"January 1, 4681 BC",True,False,364
5322,"December 30, 4681 BC",False,False,364
5323,"December 29, 4680 BC",False,True,371
5324,"January 4, 4678 BC",False,False,364
5325,"January 3, 4677 BC",True,False,364
5326,"January 1, 4676 BC",False,False,364
5327,"December 31, 4676 BC",False,False,364
5328,"December 30, 4675 BC",False,False,364
5329,"December 29, 4674 BC",True,True,371
5330,"January 3, 4672 BC",False,False,364
5331,"January 2, 4671 BC",False,False,364
5332,"January 1, 4670 BC",False,False,364
5333,"December 31, 4670 BC",True,False,364
5334,"December 29, 4669 BC",False,True,371
5335,"January 4, 4667 BC",False,False,364
5336,"January 3, 4666 BC",False,False,364
5337,"January 2, 4665 BC",True,False,364
5338,"December 31, 4665 BC",False,False,364
5339,"December 30, 4664 BC",False,False,364
5340,"December 29, 4663 BC",False,True,371
5341,"January 4, 4661 BC",True,False,364
5342,"January 2, 4660 BC",False,False,364
5343,"January 1, 4659 BC",False,False,364
5344,"December 31, 4659 BC",False,False,364
5345,"December 30, 4658 BC",True,True,371
5346,"January 4, 4656 BC",False,False,364
5347,"January 3, 4655 BC",False,False,364
5348,"January 2, 4654 BC",False,False,364
5349,"January 1, 4653 BC",True,False,364
5350,"December 30, 4653 BC",False,False,364
5351,"December 29, 4652 BC",False,True,371
5352,"January 4, 4650 BC",False,False,364
5353,"January 3, 4649 BC",True,False,364
5354,"January 1, 4648 BC",False,False,364
5355,"December 31, 4648 BC",False,False,364
5356,"December 30, 4647 BC",False,False,364
5357,"December 29, 4646 BC",True,True,371
5358,"January 3, 4644 BC",False,False,364
5359,"January 2, 4643 BC",False,False,364
5360,"January 1, 4642 BC",False,False,364
5361,"December 31, 4642 BC",True,False,364
5362,"December 29, 4641 BC",False,True,371
5363,"January 4, 4639 BC",False,False,364
5364,"January 3, 4638 BC",False,False,364
5365,"January 2, 4637 BC",True,False,364
5366,"December 31, 4637 BC",False,False,364
5367,"December 30, 4636 BC",False,False,364
5368,"December 29, 4635 BC",False,True,371
5369,"January 4, 4633 BC",True,False,364
5370,"January 2, 4632 BC",False,False,364
5371,"January 1, 4631 BC",False,False,364
5372,"December 31, 4631 BC",False,False,364
5373,"December 30, 4630 BC",True,True,371
5374,"January 4, 4628 BC",False,False,364
5375,"January 3, 4627 BC",False,False,364
5376,"January 2, 4626 BC",False,False,364
5377,"January 1, 4625 BC",True,False,364
5378,"December 30, 4625 BC",False,False,364
5379,"December 29, 4624 BC",False,True,371
5380,"January 4, 4622 BC",False,False,364
5381,"January 3, 4621 BC",True,False,364
5382,"January 1, 4620 BC",False,False,364
5383,"December 31, 4620 BC",False,False,364
5384,"December 30, 4619 BC",False,False,364
5385,"December 29, 4618 BC",True,True,371
5386,"January 3, 4616 BC",False,False,364
5387,"January 2, 4615 BC",False,False,364
5388,"January 1, 4614 BC",False,False,364
5389,"December 31, 4614 BC",True,False,364
5390,"December 29, 4613 BC",False,True,371
5391,"January 4, 4611 BC",False,False,364
5392,"January 3, 4610 BC",False,False,364
5393,"January 2, 4609 BC",True,False,364
5394,"December 31, 4609 BC",False,False,364
5395,"December 30, 4608 BC",False,False,364
5396,"December 29, 4607 BC",False,True,371
5397,"January 4, 4605 BC",True,False,364
5398,"January 2, 4604 BC",False,False,364
5399,"January 1, 4603 BC",False,False,364
5400,"December 31, 4603 BC",False,False,364
5401,"December 30, 4602 BC",False,False,364
5402,"December 29, 4601 BC",False,True,371
5403,"January 4, 4599 BC",False,False,364
5404,"January 3, 4598 BC",False,False,364
5405,"January 2, 4597 BC",True,False,364
5406,"December 31, 4597 BC",False,False,364
5407,"December 30, 4596 BC",False,False,364
5408,"December 29, 4595 BC",False,True,371
5409,"January 4, 4593 BC",True,False,364
5410,"January 2, 4592 BC",False,False,364
5411,"January 1, 4591 BC",False,False,364
5412,"December 31, 4591 BC",False,False,364
5413,"December 30, 4590 BC",True,True,371
5414,"January 4, 4588 BC",False,False,364
5415,"January 3, 4587 BC",False,False,364
5416,"January 2, 4586 BC",False,False,364
5417,"January 1, 4585 BC",True,False,364
5418,"December 30, 4585 BC",False,False,364
5419,"December 29, 4584 BC",False,True,371
5420,"January 4, 4582 BC",False,False,364
5421,"January 3, 4581 BC",True,False,364
5422,"January 1, 4580 BC",False,False,364
5423,"December 31, 4580 BC",False,False,364
5424,"December 30, 4579 BC",False,False,364
5425,"December 29, 4578 BC",True,True,371
5426,"January 3, 4576 BC",False,False,364
5427,"January 2, 4575 BC",False,False,364
5428,"January 1, 4574 BC",False,False,364
5429,"December 31, 4574 BC",True,False,364
5430,"December 29, 4573 BC",False,True,371
5431,"January 4, 4571 BC",False,False,364
5432,"January 3, 4570 BC",False,False,364
5433,"January 2, 4569 BC",True,False,364
5434,"December 31, 4569 BC",False,False,364
5435,"December 30, 4568 BC",False,False,364
5436,"December 29, 4567 BC",False,True,371
5437,"January 4, 4565 BC",True,False,364
5438,"January 2, 4564 BC",False,False,364
5439,"January 1, 4563 BC",False,False,364
5440,"December 31, 4563 BC",False,False,364
5441,"December 30, 4562 BC",True,True,371
5442,"January 4, 4560 BC",False,False,364
5443,"January 3, 4559 BC",False,False,364
5444,"January 2, 4558 BC",False,False,364
5445,"January 1, 4557 BC",True,False,364
5446,"December 30, 4557 BC",False,False,364
5447,"December 29, 4556 BC",False,True,371
5448,"January 4, 4554 BC",False,False,364
5449,"January 3, 4553 BC",True,False,364
5450,"January 1, 4552 BC",False,False,364
5451,"December 31, 4552 BC",False,False,364
5452,"December 30, 4551 BC",False,False,364
5453,"December 29, 4550 BC",True,True,371
5454,"January 3, 4548 BC",False,False,364
5455,"January 2, 4547 BC",False,False,364
5456,"January 1, 4546 BC",False,False,364
5457,"December 31, 4546 BC",True,False,364
5458,"December 29, 4545 BC",False,True,371
5459,"January 4, 4543 BC",False,False,364
5460,"January 3, 4542 BC",False,False,364
5461,"January 2, 4541 BC",True,False,364
5462,"December 31, 4541 BC",False,False,364
5463,"December 30, 4540 BC",False,False,364
5464,"December 29, 4539 BC",False,True,371
5465,"January 4, 4537 BC",True,False,364
5466,"January 2, 4536 BC",False,False,364
5467,"January 1, 4535 BC",False,False,364
5468,"December 31, 4535 BC",False,False,364
5469,"December 30, 4534 BC",True,True,371
5470,"January 4, 4532 BC",False,False,364
5471,"January 3, 4531 BC",False,False,364
5472,"January 2, 4530 BC",False,False,364
5473,"January 1, 4529 BC",True,False,364
5474,"December 30, 4529 BC",False,False,364
5475,"December 29, 4528 BC",False,True,371
5476,"January 4, 4526 BC",False,False,364
5477,"January 3, 4525 BC",True,False,364
5478,"January 1, 4524 BC",False,False,364
5479,"December 31, 4524 BC",False,False,364
5480,"December 30, 4523 BC",False,False,364
5481,"December 29, 4522 BC",True,True,371
5482,"January 3, 4520 BC",False,False,364
5483,"January 2, 4519 BC",False,False,364
5484,"January 1, 4518 BC",False,False,364
5485,"December 31, 4518 BC",True,False,364
5486,"December 29, 4517 BC",False,True,371
5487,"January 4, 4515 BC",False,False,364
5488,"January 3, 4514 BC",False,False,364
5489,"January 2, 4513 BC",True,False,364
5490,"December 31, 4513 BC",False,False,364
5491,"December 30, 4512 BC",False,False,364
5492,"December 29, 4511 BC",False,True,371
5493,"January 4, 4509 BC",True,False,364
5494,"January 2, 4508 BC",False,False,364
5495,"January 1, 4507 BC",False,False,364
5496,"December 31, 4507 BC",False,False,364
5497,"December 30, 4506 BC",True,True,371
5498,"January 4, 4504 BC",False,False,364
5499,"January 3, 4503 BC",False,False,364
5500,"January 2, 4502 BC",False,False,364
5501,"January 1, 4501 BC",False,False,364
5502,"December 31, 4501 BC",False,False,364
5503,"December 30, 4500 BC",False,False,364
5504,"December 29, 4499 BC",False,True,371
5505,"January 4, 4497 BC",True,False,364
5506,"January 2, 4496 BC",False,False,364
5507,"January 1, 4495 BC",False,False,364
5508,"December 31, 4495 BC",False,False,364
5509,"December 30, 4494 BC",True,True,371
5510,"January 4, 4492 BC",False,False,364
5511,"January 3, 4491 BC",False,False,364
5512,"January 2, 4490 BC",False,False,364
5513,"January 1, 4489 BC",True,False,364
5514,"December 30, 4489 BC",False,False,364
5515,"December 29, 4488 BC",False,True,371
5516,"January 4, 4486 BC",False,False,364
5517,"January 3, 4485 BC",True,False,364
5518,"January 1, 4484 BC",False,False,364
5519,"December 31, 4484 BC",False,False,364
5520,"December 30, 4483 BC",False,False,364
5521,"December 29, 4482 BC",True,True,371
5522,"January 3, 4480 BC",False,False,364
5523,"January 2, 4479 BC",False,False,364
5524,"January 1, 4478 BC",False,False,364
5525,"December 31, 4478 BC",True,False,364
5526,"December 29, 4477 BC",False,True,371
5527,"January 4, 4475 BC",False,False,364
5528,"January 3, 4474 BC",False,False,364
5529,"January 2, 4473 BC",True,False,364
5530,"December 31, 4473 BC",False,False,364
5531,"December 30, 4472 BC",False,False,364
5532,"December 29, 4471 BC",False,True,371
5533,"January 4, 4469 BC",True,False,364
5534,"January 2, 4468 BC",False,False,364
5535,"January 1, 4467 BC",False,False,364
5536,"December 31, 4467 BC",False,False,364
5537,"December 30, 4466 BC",True,True,371
5538,"January 4, 4464 BC",False,False,364
5539,"January 3, 4463 BC",False,False,364
5540,"January 2, 4462 BC",False,False,364
5541,"January 1, 4461 BC",True,False,364
5542,"December 30, 4461 BC",False,False,364
5543,"December 29, 4460 BC",False,True,371
5544,"January 4, 4458 BC",False,False,364
5545,"January 3, 4457 BC",True,False,364
5546,"January 1, 4456 BC",False,False,364
5547,"December 31, 4456 BC",False,False,364
5548,"December 30, 4455 BC",False,False,364
5549,"December 29, 4454 BC",True,True,371
5550,"January 3, 4452 BC",False,False,364
5551,"January 2, 4451 BC",False,False,364
5552,"January 1, 4450 BC",False,False,364
5553,"December 31, 4450 BC",True,False,364
5554,"December 29, 4449 BC",False,True,371
5555,"January 4, 4447 BC",False,False,364
5556,"January 3, 4446 BC",False,False,364
5557,"January 2, 4445 BC",True,False,364
5558,"December 31, 4445 BC",False,False,364
5559,"December 30, 4444 BC",False,False,364
5560,"December 29, 4443 BC",False,True,371
5561,"January 4, 4441 BC",True,False,364
5562,"January 2, 4440 BC",False,False,364
5563,"January 1, 4439 BC",False,False,364
5564,"December 31, 4439 BC",False,False,364
5565,"December 30, 4438 BC",True,True,371
5566,"January 4, 4436 BC",False,False,364
5567,"January 3, 4435 BC",False,False,364
5568,"January 2, 4434 BC",False,False,364
5569,"January 1, 4433 BC",True,False,364
5570,"December 30, 4433 BC",False,False,364
5571,"December 29, 4432 BC",False,True,371
5572,"January 4, 4430 BC",False,False,364
5573,"January 3, 4429 BC",True,False,364
5574,"January 1, 4428 BC",False,False,364
5575,"December 31, 4428 BC",False,False,364
5576,"December 30, 4427 BC",False,False,364
5577,"December 29, 4426 BC",True,True,371
5578,"January 3, 4424 BC",False,False,364
5579,"January 2, 4423 BC",False,False,364
5580,"January 1, 4422 BC",False,False,364
5581,"December 31, 4422 BC",True,False,364
5582,"December 29, 4421 BC",False,True,371
5583,"January 4, 4419 BC",False,False,364
5584,"January 3, 4418 BC",False,False,364
5585,"January 2, 4417 BC",True,False,364
5586,"December 31, 4417 BC",False,False,364
5587,"December 30, 4416 BC",False,False,364
5588,"December 29, 4415 BC",False,True,371
5589,"January 4, 4413 BC",True,False,364
5590,"January 2, 4412 BC",False,False,364
5591,"January 1, 4411 BC",False,False,364
5592,"December 31, 4411 BC",False,False,364
5593,"December 30, 4410 BC",True,True,371
5594,"January 4, 4408 BC",False,False,364
5595,"January 3, 4407 BC",False,False,364
5596,"January 2, 4406 BC",False,False,364
5597,"January 1, 4405 BC",True,False,364
5598,"December 30, 4405 BC",False,False,364
5599,"December 29, 4404 BC",False,True,371
5600,"January 4, 4402 BC",False,False,364
5601,"January 3, 4401 BC",True,False,364
5602,"January 1, 4400 BC",False,False,364
5603,"December 31, 4400 BC",False,False,364
5604,"December 30, 4399 BC",False,False,364
5605,"December 29, 4398 BC",True,True,371
5606,"January 3, 4396 BC",False,False,364
5607,"January 2, 4395 BC",False,False,364
5608,"January 1, 4394 BC",False,False,364
5609,"December 31, 4394 BC",True,False,364
5610,"December 29, 4393 BC",False,True,371
5611,"January 4, 4391 BC",False,False,364
5612,"January 3, 4390 BC",False,False,364
5613,"January 2, 4389 BC",True,False,364
5614,"December 31, 4389 BC",False,False,364
5615,"December 30, 4388 BC",False,False,364
5616,"December 29, 4387 BC",False,True,371
5617,"January 4, 4385 BC",True,False,364
5618,"January 2, 4384 BC",False,False,364
5619,"January 1, 4383 BC",False,False,364
5620,"December 31, 4383 BC",False,False,364
5621,"December 30, 4382 BC",True,True,371
5622,"January 4, 4380 BC",False,False,364
5623,"January 3, 4379 BC",False,False,364
5624,"January 2, 4378 BC",False,False,364
5625,"January 1, 4377 BC",True,False,364
5626,"December 30, 4377 BC",False,False,364
5627,"December 29, 4376 BC",False,True,371
5628,"January 4, 4374 BC",False,False,364
5629,"January 3, 4373 BC",True,False,364
5630,"January 1, 4372 BC",False,False,364
5631,"December 31, 4372 BC",False,False,364
5632,"December 30, 4371 BC",False,False,364
5633,"December 29, 4370 BC",True,True,371
5634,"January 3, 4368 BC",False,False,364
5635,"January 2, 4367 BC",False,False,364
5636,"January 1, 4366 BC",False,False,364
5637,"December 31, 4366 BC",True,False,364
5638,"December 29, 4365 BC",False,True,371
5639,"January 4, 4363 BC",False,False,364
5640,"January 3, 4362 BC",False,False,364
5641,"January 2, 4361 BC",True,False,364
5642,"December 31, 4361 BC",False,False,364
5643,"December 30, 4360 BC",False,False,364
5644,"December 29, 4359 BC",False,True,371
5645,"January 4, 4357 BC",True,False,364
5646,"January 2, 4356 BC",False,False,364
5647,"January 1, 4355 BC",False,False,364
5648,"December 31, 4355 BC",False,False,364
5649,"December 30, 4354 BC",True,True,371
5650,"January 4, 4352 BC",False,False,364
5651,"January 3, 4351 BC",False,False,364
5652,"January 2, 4350 BC",False,False,364
5653,"January 1, 4349 BC",True,False,364
5654,"December 30, 4349 BC",False,False,364
5655,"December 29, 4348 BC",False,True,371
5656,"January 4, 4346 BC",False,False,364
5657,"January 3, 4345 BC",True,False,364
5658,"January 1, 4344 BC",False,False,364
5659,"December 31, 4344 BC",False,False,364
5660,"December 30, 4343 BC",False,False,364
5661,"December 29, 4342 BC",True,True,371
5662,"January 3, 4340 BC",False,False,364
5663,"January 2, 4339 BC",False,False,364
5664,"January 1, 4338 BC",False,False,364
5665,"December 31, 4338 BC",True,False,364
5666,"December 29, 4337 BC",False,True,371
5667,"January 4, 4335 BC",False,False,364
5668,"January 3, 4334 BC",False,False,364
5669,"January 2, 4333 BC",True,False,364
5670,"December 31, 4333 BC",False,False,364
5671,"December 30, 4332 BC",False,False,364
5672,"December 29, 4331 BC",False,True,371
5673,"January 4, 4329 BC",True,False,364
5674,"January 2, 4328 BC",False,False,364
5675,"January 1, 4327 BC",False,False,364
5676,"December 31, 4327 BC",False,False,364
5677,"December 30, 4326 BC",True,True,371
5678,"January 4, 4324 BC",False,False,364
5679,"January 3, 4323 BC",False,False,364
5680,"January 2, 4322 BC",False,False,364
5681,"January 1, 4321 BC",True,False,364
5682,"December 30, 4321 BC",False,False,364
5683,"December 29, 4320 BC",False,True,371
5684,"January 4, 4318 BC",False,False,364
5685,"January 3, 4317 BC",True,False,364
5686,"January 1, 4316 BC",False,False,364
5687,"December 31, 4316 BC",False,False,364
5688,"December 30, 4315 BC",False,False,364
5689,"December 29, 4314 BC",True,True,371
5690,"January 3, 4312 BC",False,False,364
5691,"January 2, 4311 BC",False,False,364
5692,"January 1, 4310 BC",False,False,364
5693,"December 31, 4310 BC",True,False,364
5694,"December 29, 4309 BC",False,True,371
5695,"January 4, 4307 BC",False,False,364
5696,"January 3, 4306 BC",False,False,364
5697,"January 2, 4305 BC",True,False,364
5698,"December 31, 4305 BC",False,False,364
5699,"December 30, 4304 BC",False,False,364
5700,"December 29, 4303 BC",False,True,371
5701,"January 4, 4301 BC",False,False,364
5702,"January 3, 4300 BC",False,False,364
5703,"January 2, 4299 BC",False,False,364
5704,"January 1, 4298 BC",False,False,364
5705,"December 31, 4298 BC",True,False,364
5706,"December 29, 4297 BC",False,True,371
5707,"January 4, 4295 BC",False,False,364
5708,"January 3, 4294 BC",False,False,364
5709,"January 2, 4293 BC",True,False,364
5710,"December 31, 4293 BC",False,False,364
5711,"December 30, 4292 BC",False,False,364
5712,"December 29, 4291 BC",False,True,371
5713,"January 4, 4289 BC",True,False,364
5714,"January 2, 4288 BC",False,False,364
5715,"January 1, 4287 BC",False,False,364
5716,"December 31, 4287 BC",False,False,364
5717,"December 30, 4286 BC",True,True,371
5718,"January 4, 4284 BC",False,False,364
5719,"January 3, 4283 BC",False,False,364
5720,"January 2, 4282 BC",False,False,364
5721,"January 1, 4281 BC",True,False,364
5722,"December 30, 4281 BC",False,False,364
5723,"December 29, 4280 BC",False,True,371
5724,"January 4, 4278 BC",False,False,364
5725,"January 3, 4277 BC",True,False,364
5726,"January 1, 4276 BC",False,False,364
5727,"December 31, 4276 BC",False,False,364
5728,"December 30, 4275 BC",False,False,364
5729,"December 29, 4274 BC",True,True,371
5730,"January 3, 4272 BC",False,False,364
5731,"January 2, 4271 BC",False,False,364
5732,"January 1, 4270 BC",False,False,364
5733,"December 31, 4270 BC",True,False,364
5734,"December 29, 4269 BC",False,True,371
5735,"January 4, 4267 BC",False,False,364
5736,"January 3, 4266 BC",False,False,364
5737,"January 2, 4265 BC",True,False,364
5738,"December 31, 4265 BC",False,False,364
5739,"December 30, 4264 BC",False,False,364
5740,"December 29, 4263 BC",False,True,371
5741,"January 4, 4261 BC",True,False,364
5742,"January 2, 4260 BC",False,False,364
5743,"January 1, 4259 BC",False,False,364
5744,"December 31, 4259 BC",False,False,364
5745,"December 30, 4258 BC",True,True,371
5746,"January 4, 4256 BC",False,False,364
5747,"January 3, 4255 BC",False,False,364
5748,"January 2, 4254 BC",False,False,364
5749,"January 1, 4253 BC",True,False,364
5750,"December 30, 4253 BC",False,False,364
5751,"December 29, 4252 BC",False,True,371
5752,"January 4, 4250 BC",False,False,364
5753,"January 3, 4249 BC",True,False,364
5754,"January 1, 4248 BC",False,False,364
5755,"December 31, 4248 BC",False,False,364
5756,"December 30, 4247 BC",False,False,364
5757,"December 29, 4246 BC",True,True,371
5758,"January 3, 4244 BC",False,False,364
5759,"January 2, 4243 BC",False,False,364
5760,"January 1, 4242 BC",False,False,364
5761,"December 31, 4242 BC",True,False,364
5762,"December 29, 4241 BC",False,True,371
5763,"January 4, 4239 BC",False,False,364
5764,"January 3, 4238 BC",False,False,364
5765,"January 2, 4237 BC",True,False,364
5766,"December 31, 4237 BC",False,False,364
5767,"December 30, 4236 BC",False,False,364
5768,"December 29, 4235 BC",False,True,371
5769,"January 4, 4233 BC",True,False,364
5770,"January 2, 4232 BC",False,False,364
5771,"January 1, 4231 BC",False,False,364
5772,"December 31, 4231 BC",False,False,364
5773,"December 30, 4230 BC",True,True,371
5774,"January 4, 4228 BC",False,False,364
5775,"January 3, 4227 BC",False,False,364
5776,"January 2, 4226 BC",False,False,364
5777,"January 1, 4225 BC",True,False,364
5778,"December 30, 4225 BC",False,False,364
5779,"December 29, 4224 BC",False,True,371
5780,"January 4, 4222 BC",False,False,364
5781,"January 3, 4221 BC",True,False,364
5782,"January 1, 4220 BC",False,False,364
5783,"December 31, 4220 BC",False,False,364
5784,"December 30, 4219 BC",False,False,364
5785,"December 29, 4218 BC",True,True,371
5786,"January 3, 4216 BC",False,False,364
5787,"January 2, 4215 BC",False,False,364
5788,"January 1, 4214 BC",False,False,364
5789,"December 31, 4214 BC",True,False,364
5790,"December 29, 4213 BC",False,True,371
5791,"January 4, 4211 BC",False,False,364
5792,"January 3, 4210 BC",False,False,364
5793,"January 2, 4209 BC",True,False,364
5794,"December 31, 4209 BC",False,False,364
5795,"December 30, 4208 BC",False,False,364
5796,"December 29, 4207 BC",False,True,371
5797,"January 4, 4205 BC",True,False,364
5798,"January 2, 4204 BC",False,False,364
5799,"January 1, 4203 BC",False,False,364
5800,"December 31, 4203 BC",False,False,364
5801,"December 30, 4202 BC",False,False,364
5802,"December 29, 4201 BC",False,True,371
5803,"January 4, 4199 BC",False,False,364
5804,"January 3, 4198 BC",False,False,364
5805,"January 2, 4197 BC",True,False,364
5806,"December 31, 4197 BC",False,False,364
5807,"December 30, 4196 BC",False,False,364
5808,"December 29, 4195 BC",False,True,371
5809,"January 4, 4193 BC",True,False,364
5810,"January 2, 4192 BC",False,False,364
5811,"January 1, 4191 BC",False,False,364
5812,"December 31, 4191 BC",False,False,364
5813,"December 30, 4190 BC",True,True,371
5814,"January 4, 4188 BC",False,False,364
5815,"January 3, 4187 BC",False,False,364
5816,"January 2, 4186 BC",False,False,364
5817,"January 1, 4185 BC",True,False,364
5818,"December 30, 4185 BC",False,False,364
5819,"December 29, 4184 BC",False,True,371
5820,"January 4, 4182 BC",False,False,364
5821,"January 3, 4181 BC",True,False,364
5822,"January 1, 4180 BC",False,False,364
5823,"December 31, 4180 BC",False,False,364
5824,"December 30, 4179 BC",False,False,364
5825,"December 29, 4178 BC",True,True,371
5826,"January 3, 4176 BC",False,False,364
5827,"January 2, 4175 BC",False,False,364
5828,"January 1, 4174 BC",False,False,364
5829,"December 31, 4174 BC",True,False,364
5830,"December 29, 4173 BC",False,True,371
5831,"January 4, 4171 BC",False,False,364
5832,"January 3, 4170 BC",False,False,364
5833,"January 2, 4169 BC",True,False,364
5834,"December 31, 4169 BC",False,False,364
5835,"December 30, 4168 BC",False,False,364
5836,"December 29, 4167 BC",False,True,371
5837,"January 4, 4165 BC",True,False,364
5838,"January 2, 4164 BC",False,False,364
5839,"January 1, 4163 BC",False,False,364
5840,"December 31, 4163 BC",False,False,364
5841,"December 30, 4162 BC",True,True,371
5842,"January 4, 4160 BC",False,False,364
5843,"January 3, 4159 BC",False,False,364
5844,"January 2, 4158 BC",False,False,364
5845,"January 1, 4157 BC",True,False,364
5846,"December 30, 4157 BC",False,False,364
5847,"December 29, 4156 BC",False,True,371
5848,"January 4, 4154 BC",False,False,364
5849,"January 3, 4153 BC",True,False,364
5850,"January 1, 4152 BC",False,False,364
5851,"December 31, 4152 BC",False,False,364
5852,"December 30, 4151 BC",False,False,364
5853,"December 29, 4150 BC",True,True,371
5854,"January 3, 4148 BC",False,False,364
5855,"January 2, 4147 BC",False,False,364
5856,"January 1, 4146 BC",False,False,364
5857,"December 31, 4146 BC",True,False,364
5858,"December 29, 4145 BC",False,True,371
5859,"January 4, 4143 BC",False,False,364
5860,"January 3, 4142 BC",False,False,364
5861,"January 2, 4141 BC",True,False,364
5862,"December 31, 4141 BC",False,False,364
5863,"December 30, 4140 BC",False,False,364
5864,"December 29, 4139 BC",False,True,371
5865,"January 4, 4137 BC",True,False,364
5866,"January 2, 4136 BC",False,False,364
5867,"January 1, 4135 BC",False,False,364
5868,"December 31, 4135 BC",False,False,364
5869,"December 30, 4134 BC",True,True,371
5870,"January 4, 4132 BC",False,False,364
5871,"January 3, 4131 BC",False,False,364
5872,"January 2, 4130 BC",False,False,364
5873,"January 1, 4129 BC",True,False,364
5874,"December 30, 4129 BC",False,False,364
5875,"December 29, 4128 BC",False,True,371
5876,"January 4, 4126 BC",False,False,364
5877,"January 3, 4125 BC",True,False,364
