qid	label	wikidata_qid	wikidata_name	name_score
Q149749	Nest ferch Meurig Faelan ap Gruffudd Gethin ap Meurig	Q116478833	Nest ferch Meurig Faelan ap Gruffudd Gethin ap Meurig	1.00
Q149750	Sir Henry Ddû Salusbury	Q110636813	Sir Henry Ddû Salusbury	1.00
Q149751	Ralph Salusbury	Q110290457	Ralph Salusbury	1.00
Q149752	Madog ap Richard ap Hywel ap Llywarch	Q116054561	Madog ap Richard ap Hywel ap Llywarch	1.00
Q149753	Myfanwy ferch Ednyfed ap Tudur ap Gronwy	Q110413620	Myfanwy ferch Ednyfed ap Tudur ap Gronwy	1.00
Q149754	Dafydd ap Gronwy	Q75958880	Dafydd ap Gronwy	1.00
Q149755	Angharad ferch Gruffudd ap Llywelyn ap Cynwrig ab Osbwrn Wyddel of Cors y Gedol	Q99068480	Angharad ferch Gruffudd ap Llywelyn ap Cynwrig ab Osbwrn Wyddel of Cors y Gedol	1.00
Q149756	Margaret Morus	Q75958888	Margaret Morus	1.00
Q149757	Gruffudd 'Fychan' Hanmer	Q75958889	Gruffudd 'Fychan' Hanmer	1.00
Q149758	John Hanmer, of Bettisfield, Salop	Q110439425	John Hanmer, of Bettisfield, Salop	1.00
Q149759	Margred Hanmer, of Bettisfield	Q116108788	Margred Hanmer, of Bettisfield	1.00
Q149760	William Hanmer, of Llai & Halton	Q116054429	William Hanmer, of Llai & Halton	1.00
Q149761	Sir Piers Dutton	Q75958839	Sir Piers Dutton	1.00
Q149762	Elizabeth Butler (Boteler), of Bewsey	Q99199155	Elizabeth Butler (Boteler), of Bewsey	1.00
Q149763	Margaret Kynaston	Q75958844	Margaret Kynaston	1.00
Q149764	Sir Thomas Hanmer	Q75958845	Sir Thomas Hanmer	1.00
Q149765	David Hanmer	Q76028657	David Hanmer	1.00
Q149766	John Hanmer	Q76028658	John Hanmer	1.00
Q149767	Christopher Hanmer	Q76028661	Christopher Hanmer	1.00
Q149768	Humphrey Hanmer	Q76028662	Humphrey Hanmer	1.00
Q149769	unknown daughter Hanmer	Q76028663	unknown daughter Hanmer	1.00
Q149770	unknown daughter Hanmer	Q76028664	unknown daughter Hanmer	1.00
Q149771	unknown daughter Hanmer	Q76028665	unknown daughter Hanmer	1.00
Q149772	Ermine Hanmer	Q105798017	Ermine Hanmer	1.00
Q149773	David Hanmer, of Ebnal (Evenall)	Q116145541	David Hanmer, of Ebnal (Evenall)	1.00
Q149774	Mawd Wen|Margred ferch Dafydd Llwyd ab Ieuan ap Gruffudd of Broniarth	Q112533627	Mawd Wen|Margred ferch Dafydd Llwyd ab Ieuan ap Gruffudd of Broniarth	1.00
Q149775	Gwenhwyfar ferch Dafydd Eutun	Q130344027	Gwenhwyfar ferch Dafydd Eutun	1.00
Q149776	Malt ferch Madog ap Iorwerth ap Madog	Q96244006	Malt ferch Madog ap Iorwerth ap Madog	1.00
Q149777	Angharad ferch Hywel	Q76273225	Angharad ferch Hywel	1.00
Q149778	Margaret verch Ieuan	Q75961236	Margaret verch Ieuan	1.00
Q149779	Hywel ap Ieuan Fychan	Q76273180	Hywel ap Ieuan Fychan	1.00
Q149780	Gwerful ferch Ieuan Fychan ab Ieuan ab Adda	Q133461211	Gwerful ferch Ieuan Fychan ab Ieuan ab Adda	1.00
Q149781	John Edwards, of Chirk & Plâs	Q116054423	John Edwards, of Chirk & Plâs	1.00
Q149782	Madog Sais	Q116468937	Madog Sais	1.00
Q149783	Jane ferch Gruffudd Ddwn ap Philip Dorddu ap Hywel ap Madog	Q110413606	Jane ferch Gruffudd Ddwn ap Philip Dorddu ap Hywel ap Madog	1.00
Q149784	Hywel ap Gruffudd Ddwn ap Philip Dorddu ap Hywel of Trallwng-byr	Q130359013	Hywel ap Gruffudd Ddwn ap Philip Dorddu ap Hywel of Trallwng-byr	1.00
Q149785	Efa ferch Maredudd	Q116478787	Efa ferch Maredudd	1.00
Q149786	Efa (1) ferch Hywel ap Philip Dorddu ap Hywel	Q110413589	Efa (1) ferch Hywel ap Philip Dorddu ap Hywel	1.00
Q149787	Maredudd ap Hywel ap Philip Dorddu ap Hywel of Penherniw	Q117306997	Maredudd ap Hywel ap Philip Dorddu ap Hywel of Penherniw	1.00
Q149788	Efa ferch Philip ab Einion Sais ap Hywel	Q110413011	Efa ferch Philip ab Einion Sais ap Hywel	1.00
Q149789	Dafydd ap Rhys ap Meurig ap Maredudd of Tre'rdelyn	Q130359020	Dafydd ap Rhys ap Meurig ap Maredudd of Tre'rdelyn	1.00
Q149790	Rhys ap Dafydd Fychan	Q110636708	Rhys ap Dafydd Fychan	1.00
Q149791	Alswn ferch Gruffudd ap Gwilym Hir	Q110636712	Alswn ferch Gruffudd ap Gwilym Hir	1.00
Q149792	Gwilym ap Dafydd Bangor ab Ieuan ap Dafydd	Q110635539	Gwilym ap Dafydd Bangor ab Ieuan ap Dafydd	1.00
Q149793	Ieuan ab Ednyfed ap Gruffudd ap Llywelyn Ddû	Q110290190	Ieuan ab Ednyfed ap Gruffudd ap Llywelyn Ddû	1.00
Q149794	Gwerful ferch Ednyfed ap Gruffudd ap Llywelyn Ddû	Q110441277	Gwerful ferch Ednyfed ap Gruffudd ap Llywelyn Ddû	1.00
Q149795	Jonet ferch Ieuan ap Dafydd ap Gruffudd	Q110290712	Jonet ferch Ieuan ap Dafydd ap Gruffudd	1.00
Q149796	Gwilym ap Thomas ap Rhys	Q116477904	Gwilym ap Thomas ap Rhys	1.00
Q149797	Llywelyn ap Dafydd ab Ieuan Wyddel ap Maredudd Ddô of Berw	Q110290206	Llywelyn ap Dafydd ab Ieuan Wyddel ap Maredudd Ddô of Berw	1.00
Q149798	Ithel ap Hywel ap Llywelyn ap Dafydd of Berw	Q110290204	Ithel ap Hywel ap Llywelyn ap Dafydd of Berw	1.00
Q149799	Hywel ap Rhys ap Llywelyn ap Dafydd	Q110441754	Hywel ap Rhys ap Llywelyn ap Dafydd	1.00
Q149800	Geoffrey de Venuz	Q103565819	Geoffrey de Venuz	1.00
Q149802	John III Marshal	Q18731675	John III Marshal	1.00
Q149803	Julian de Pont de l'Arche	Q75418760	Julian de Pont de l'Arche	1.00
Q149804	William le Gras	Q76304933	William le Gras	1.00
Q149805	Margaret le Gras	Q75418777	Margaret le Gras	1.00
Q149806	Edward of Salisbury	Q5346056	Edward of Salisbury	1.00
Q149807	NN	Q103565866	NN	1.00
Q149808	William of Salisbury	Q63183180	Уильям из Солсбери	1.00
Q149809	Walter FitzWalter de Salisbury	Q63183614	Уолтер Фиц-Уолтер де Солсбери	1.00
Q149810	Patrick I de Chaworth	Q63183521	Патрик I де Чауорт	1.00
Q149811	Mathilde de Hesdin	Q63183533	Матильда де Эсден	1.00
Q149812	Donnchad mac Murchada	Q40115489	Donnchad mac Murchada	1.00
Q149813	Orlaith	Q103565984	Orlaith	1.00
Q149814	Énna Mac Murchada	Q19585607	Énna Mac Murchada	1.00
Q149815	Domhnall Caomhánach	Q16208413	Domhnall Caomhánach	1.00
Q149816	Urlachan MacMorrough	Q75382682	Urlachan MacMorrough	1.00
Q149817	Muirchertach Ua Tuathail (O'Toole)	Q103566007	Muirchertach Ua Tuathail (O'Toole)	1.00
Q149818	Cacht ingen Loigisg us Morda	Q103566025	Cacht ingen Loigisg us Morda	1.00
Q149819	Alice of Hainault	Q16151034	Alice of Hainault	1.00
Q149820	Lucy de Kyme	Q75247984	Lucy de Kyme	1.00
Q149821	William Kyme	Q18577204	William Kyme	1.00
Q149822	Agnes Kyme	Q75435430	Agnes Kyme	1.00
Q149823	Isabel (?)	Q76308487	Isabel (?)	1.00
Q149824	Sir Roger Bigod	Q76307511	Sir Roger Bigod	1.00
Q149825	Joan de Vere	Q75241365	Joan de Vere	1.00
Q149826	Alice de Warenne, Countess of Arundel	Q4726175	Alice de Warenne, Countess of Arundel	1.00
Q149827	John de Warenne, 7th Earl of Surrey	Q6265668	John de Warenne, 7th Earl of Surrey	1.00
Q149828	John of Scotland	Q310065	约翰·巴里奥	1.00
Q149829	Edward Balliol	Q471796	Эдуард Баліял	1.00
Q149830	Henry Balliol	Q75385071	Henry Balliol	1.00
Q149831	Margaret Balliol	Q111466672	Margaret Balliol	1.00
Q149832	Alasia di Saluzzo	Q75291741	Alasia di Saluzzo	1.00
Q149833	Margaret de Lacy	Q75237949	Margaret de Lacy	1.00
Q149834	Gaston VII, Viscount of Béarn	Q2329686	Gaston VII van Béarn	1.00
Q149835	Martha, Viscountess of Marsan	Q3298511	Mata de Matha	1.00
Q149836	Margaret of Béarn	Q2076654	Margaretha van Béarn	1.00
Q149837	Mathe de Montcade	Q14120957	Мата де Монкада	1.00
Q149838	Guillelme de Montcada	Q11924948	Guillema de Montcada i Bigorra	1.00
Q149839	Alfonso de Aragón y Castilla	Q2016614	Alfonso Aragon ha Kastilha	1.00
Q149840	Aymon II of Geneva	Q661641	Aymon II van Genève	1.00
Q149841	Helen of Galloway	Q5703455	Helen of Galloway	1.00
Q149842	Elizabeth de Quincy	Q61492807	Элизабет де Квинси	1.00
Q149843	Isabel de Quency	Q75238245	Элизабет де Квинси	1.00
Q149844	Helen de Quincy	Q75091096	Helen de Quincy	1.00
Q149845	Robert III of Vitré	Q48748883	Robert III de Vitré	1.00
Q149846	Emma de Dinan	Q59155156	Эмма де Динан	1.00
Q149847	William de Fougeres	Q75565578	William de Fougeres	1.00
Q149848	Agatha du Hommet	Q75565587	Agatha du Hommet	1.00
Q149849	Mabille of Fougeres	Q54826221	Mabille de Fougères	1.00
Q149850	Olivier I de Rohan	Q3351102	Olivier Ier de Rohan	1.00
Q149851	Alain V de Rohan	Q2830334	Alain V de Rohan	1.00
Q149852	Peter of Vendôme	Q940592	Pierre de Vendôme	1.00
Q149853	Bouchard V of Vendôme	Q1010350	Bouchard V de Vendôme	1.00
Q149854	Jean de Vendôme	Q55348854	Jean de Vendôme	1.00
Q149855	Geoffrey de Vendôme	Q55348864	Geoffroy de Vendôme	1.00
Q149856	Alan II of Avaugour	Q2559701	Alain II de Avaugour	1.00
Q149857	Louis I de Sancerre	Q3262276	Ludvík I. ze Sancerre	1.00
Q149858	Dreux V of Mello	Q3039385	Dreux V de Mello	1.00
Q149859	Anna Durward	Q15709931	Anna Durward	1.00
Q149860	Eleanor de Lovaine	Q75387494	Eleanor de Lovaine	1.00
Q149861	William Ferrers, 1st Lord Ferrers	Q19325837	William Ferrers, 1st Lord Ferrers	1.00
Q149862	Anne de Ferrers	Q75291664	Anne de Ferrers	1.00
Q149863	James Berkeley	Q6129709	James Berkeley	1.00
Q149864	Thomas de Berkeley	Q75290450	Thomas de Berkeley	1.00
Q149865	John de Berkeley	Q75290452	John de Berkeley	1.00
Q149866	Margaret de Berkeley	Q75290458	Margaret de Berkeley	1.00
Q149867	Isabel de Berkeley	Q75290456	Isabel de Berkeley	1.00
Q149868	Alice Berkeley	Q76313069	Alice Berkeley	1.00
Q149869	Hugh de Vivonne	Q60378890	Hugh de Vivonne	1.00
Q149870	Mabel Malet	Q76068829	Mabel Malet	1.00
Q149871	Aymeric VIII, Vicomte de Rochechouart	Q96244469	Aymeric VIII, Vicomte de Rochechouart	1.00
Q149872	Jeanne d'Angles, Dame de Tonnay-Charente	Q96244480	Jeanne d'Angles, Dame de Tonnay-Charente	1.00
Q149873	Simon de Rochechouart, Vicomte de Rochechouart	Q96244467	Simon de Rochechouart, Vicomte de Rochechouart	1.00
Q149874	Aimery X de Rochechouart	Q93644657	Aimery X de Rochechouart	1.00
Q149875	Foucaud de Rochechouart	Q3079808	Foucaud de Rochechouart	1.00
Q149876	Walter Beauchamp	Q75400646	Walter Beauchamp	1.00
Q149877	Robert Beauchamp	Q75400647	Robert Beauchamp	1.00
Q149878	John de Beauchamp, 1st Baron Beauchamp	Q19874700	John de Beauchamp, 1st Baron Beauchamp	1.00
Q149879	Alianore de Beauchamp	Q110520827	Alianore de Beauchamp	1.00
Q149880	Nicole (?)	Q75584523	Nicole (?)	1.00
Q149881	Joan de la Chapelle	Q75431424	Joan de la Chapelle	1.00
Q149882	John de Bohun	Q75431429	John de Bohun	1.00
Q149883	Sir Robert Aguillon	Q75382753	Sir Robert Aguillon	1.00
Q149884	Hugh Bardolf, 1st Baron Bardolf	Q75382589	Hugh Bardolf, 1st Baron Bardolf	1.00
Q149885	Thomas Bardolf, 2. Baron Bardolf	Q65621650	Thomas Bardolf, 2. Baron Bardolf	1.00
Q149886	Eleanor fitz Piers	Q75298985	Eleanor fitz Piers	1.00
Q149887	John de Mohun, 2nd Baron Mohun	Q6265587	John de Mohun, 2nd Baron Mohun	1.00
Q149888	John Mohun	Q18732002	John Mohun	1.00
Q149889	Oliver de Vaux	Q76199354	Oliver de Vaux	1.00
Q149890	Petronilla (?)	Q76199355	Petronilla (?)	1.00
Q149891	Eustace de Vesci	Q5414319	Eustace de Vesci	1.00
Q149892	Isabella de Beaumont	Q6078121	Isabella de Beaumont	1.00
Q149893	William de Vescy of Kildare	Q8020836	William de Vescy of Kildare	1.00
Q149894	Sir Richard de Vernon	Q75996758	Sir Richard de Vernon	1.00
Q149895	Sir Richard de Vernon	Q76100162	Sir Richard de Vernon	1.00
Q149896	Sir Hugh Balliol	Q75387937	Sir Hugh Balliol	1.00
Q149897	Seisyll ap Gilbert ap Trym ap Tryw Wynston	Q116146138	Seisyll ap Gilbert ap Trym ap Tryw Wynston	1.00
Q149898	Hugh IX of Lusignan	Q939520	Hugo IX Leziniacensis	1.00
Q149899	Jeanne de Châtellérault, Vicomtesse de Châtellérault	Q75386785	Jeanne de Châtellérault, Vicomtesse de Châtellérault	1.00
Q149900	Aumode, Dame de Sainte Hermine	Q110508904	Aumode, Dame de Sainte Hermine	1.00
Q149901	Geoffrey II of Lusignan, Lord of Jarnac	Q66659692	Geoffroy II de Lusignan	1.00
Q149902	Eustachie de Lusignan	Q108432180	Eustachie de Lusignan	1.00
Q149903	Geoffrey de Châteaubriand, Signeur de Châteaubriand	Q75386791	Geoffrey de Châteaubriand, Signeur de Châteaubriand	1.00
Q149904	Guy II de Thouars	Q1905574	Gwijde II van Thouars	1.00
Q149905	William de Chauvigny , Seigneur de Châteauroux	Q75386796	William de Chauvigny , Seigneur de Châteauroux	1.00
Q149906	William III of Chauvigny, Count of Châteauroux	Q76356051	William III of Chauvigny, Count of Châteauroux	1.00
Q149907	Jeanne des Roches	Q16863335	Jeanne des Roches	1.00
Q149908	Olivier de Craon	Q68865801	Olivier de Chaon	1.00
Q149909	Yolande of Dreux	Q106815325	Yolande of Dreux	1.00
Q149910	Girard II Chabot, Sire de Retz et de Château-Gontier	Q111443322	Girard II Chabot, Sire de Retz et de Château-Gontier	1.00
Q149911	Girard III Chabot, Seigneur de Rays et de Machecoul	Q111443282	Girard III Chabot, Seigneur de Rays et de Machecoul	1.00
Q149912	Mahaud de Malines	Q135000263	Mahaud de Malines	1.00
Q149913	Amaury III de Craon	Q2841398	Amaury III de Craon	1.00
Q149914	Marie, Dame de Chastelais	Q75403177	Marie de Chastelais	1.00
Q149915	Isabelle de Craon	Q96243607	Isabelle de Craon	1.00
Q149916	Guy IV, Count of Saint-Pol	Q348322	Guy IV, Pangeran Saint-Pol	1.00
Q149917	John, Count of Saint-Pol	Q1995088	Jan van Saint-Pol	1.00
Q149918	Mahaut of Châtillon	Q656859	Châtillon Matild valois-i grófné	1.00
Q149919	Raoul of Clermont	Q2131265	Raoul II. de Clermont	1.00
Q149920	Alix of Dreux	Q2116844	Adelheid van Dreux	1.00
Q149922	Jeanne de Fougères, Countess of La Marche and of Angoulême	Q6172243	Jeanne de Fougères, Countess of La Marche and of Angoulême	1.00
Q149923	Hugh XIII of Lusignan	Q432467	Hugo XIII de Lusignan	1.00
Q149924	Guy of Lusignan, Count of Angoulême	Q432490	Guy de Lusignan, Conde de Angoulême	1.00
Q149925	Yolanda of Lusignan	Q459175	Iolanda de Lusignan	1.00
Q149926	Marie de Lusignan	Q111546220	Marie de Lusignan	1.00
Q149927	Geoffrey VI of Rancon, Lord of Taillebourg	Q75386793	Geoffrey VI of Rancon, Lord of Taillebourg	1.00
Q149928	Beatrice of Viennois	Q57268447	Béatrice de Viennois	1.00
Q149929	Jean I de Montfort	Q937905	جين الاول دى مونتفورت	1.00
Q149930	Adèle de Montfort	Q101468642	Adèle de Montfort	1.00
Q149931	Marguerite of Montfort	Q108219302	Marguerite of Montfort	1.00
Q149932	Laure de Montfort	Q75290681	Laure de Montfort	1.00
Q149933	Alice, Countess of Bigorre	Q2440577	Adelheid van Montfort	1.00
Q149934	Petronille of Montfort	Q48688585	Pétronille de Montfort	1.00
Q149935	Perronelle de Joigny	Q75290887	Perronelle de Joigny	1.00
Q149936	Ildebrandino XI Aldobrandeschi	Q75386816	Ildebrandino XI Aldobrandeschi	1.00
Q149937	Francesca di Baschi	Q100437564	Francesca di Baschi	1.00
Q149938	Nello dei Pannocchieschi	Q3874504	Nello dei Pannocchieschi	1.00
Q149939	Romano Orsini, Conte di Soana, Signore di Vicovaro	Q75290436	Romano Orsini, Conte di Soana, Signore di Vicovaro	1.00
Q149940	Roberto Orsini	Q76181039	Roberto Orsini	1.00
Q149941	Giovanna Orsini	Q100437225	Giovanna Orsini	1.00
Q149942	Guido Orsini, Conte de Soana	Q100439158	Guido Orsini, Conte de Soana	1.00
Q149943	Mathilde de Béthune	Q113461515	Mathilde de Béthune	1.00
Q149944	Louis I, Count Palatine of Zweibrücken	Q65756	Ludwig I.	1.00
Q149945	Robert VII, Lord of Béthune	Q1027587	Robert VII.	1.00
Q149946	Willem III van Béthune	Q2342723	Willem III van Béthune	1.00
Q149947	Daniel de Béthune, Seigneur de Béthune	Q76356035	Daniel de Béthune, Seigneur de Béthune	1.00
Q149948	Mathilde de Béthune	Q107211659	Mathilde de Béthune	1.00
Q149949	Aveline de Montfichet	Q75301527	Aveline de Montfichet	1.00
Q149950	Hugh de Hastings, Lord of Fillongley	Q112964628	Hugh de Hastings, Lord of Fillongley	1.00
Q149951	Erneburga de Flamville	Q112964633	Erneburga de Flamville	1.00
Q149952	Thurstan Banaster	Q112964637	Thurstan Banaster	1.00
Q149953	Richard de Harcourt	Q18759378	Richard de Harcourt	1.00
Q149954	Margaret de Harcourt	Q76273677	Margaret de Harcourt	1.00
Q149955	Arabella de Harcourt	Q76371356	Arabella de Harcourt	1.00
Q149956	Margaret Beke	Q75418434	Margaret Beke	1.00
Q149957	Juliana de Cornhill	Q61491218	Джулиана де Корнхилл	1.00
Q149958	William de Brechin	Q61491481	Уильям де Брикин	1.00
Q149959	Galfridus (?)	Q75507998	John Craufurd	1.00
Q149960	Sir Reginald de Crawford	Q75507996	Sir Reginald de Crawford	1.00
Q149961	Malise of Strathearn	Q75387854	Malise of Strathearn	1.00
Q149962	Sir David de Lindsay, 3rd of Crawford	Q75387884	Sir David de Lindsay, 3rd of Crawford	1.00
Q149963	Sir Gerard de Lindsay, 4th of Crawford	Q75387887	Sir Gerard de Lindsay, 4th of Crawford	1.00
Q149966	Alice de Lindsay	Q75387893	Alice de Lindsay	1.00
Q149967	Margaret de Everingham	Q75757722	Margaret de Everingham	1.00
Q149968	Sir Hugh Hastings	Q75757724	Sir Hugh Hastings	1.00
Q149969	Joan Hastings	Q76002305	Joan Hastings	1.00
Q149970	Margaret Hastings	Q76303556	Margaret Hastings	1.00
Q149971	Alice Hastings	Q110504430	Alice Hastings	1.00
Q149972	Sir John Rochford	Q75953797	Sir John Rochford	1.00
Q149973	John de Boyland	Q75953804	John de Boyland	1.00
Q149974	Nicholas Castell	Q75953806	Nicholas Castell	1.00
Q149975	Robert de la Mare	Q75953802	Robert de la Mare	1.00
Q149976	Wilhelmina de la Mare	Q76322633	Wilhelmina de la Mare	1.00
Q149977	Thomas le Blount, 1st Lord Blount	Q75412280	Thomas le Blount, 1st Lord Blount	1.00
Q149978	William de Clinton, 1st Earl of Huntingdon	Q7610117	William de Clinton, 1st Earl of Huntingdon	1.00
Q149979	John Hastings, 2nd Earl of Pembroke	Q1700394	Джон Гастингс, 2-й граф Пембрук	1.00
Q149980	John Grey, 2nd Baron Grey de Wilton	Q6236305	John Grey, 2nd Baron Grey de Wilton	1.00
Q149981	Alianore Lestrange	Q61911183	Элеанор ле Стрейндж	1.00
Q149982	Reginald Grey, 3rd Baron Grey de Ruthyn	Q7308718	Reginald Grey, 3ydd Barwn Grey de Ruthyn	1.00
Q149983	Ida Cockayne	Q5986967	Ida Cockayne	1.00
Q149984	Philip Okeover	Q53647701	Philip Okeover	1.00
Q149985	Sir William D'Isney, of Norton D'Isney	Q106686242	Sir William D'Isney, of Norton D'Isney	1.00
Q149986	Sir John Talbot	Q75260798	Sir John Talbot	1.00
Q149987	William Camoys	Q76018793	William Martin, 1. Baron Martin	1.00
Q149988	Eleanor FitzPiers	Q76018795	Eleanor fitz Piers	1.00
Q149989	Muireadhach II, Earl of Menteith	Q6933194	Muireadhach II, Earl of Menteith	1.00
Q149990	Walter Comyn, Lord of Badenoch	Q2543918	Уолтер Комин, барон Баденох	1.00
Q149991	Isabel Comyn	Q75242569	Isabel Comyn	1.00
Q149992	William Latimer	Q50100812	William Latimer	1.00
Q149993	Walter Ledet	Q76216484	Walter Ledet	1.00
Q149994	Sir John la Warre, 2nd Lord la Warre	Q75453804	Sir John la Warre, 2nd Lord la Warre	1.00
Q149995	Jean de Grelle	Q75453858	Jean de Grelle	1.00
Q149996	Thomas Griffin	Q76238138	Thomas Griffin	1.00
Q149997	Richard Griffin	Q76238139	Richard Griffin	1.00
Q149998	Maud (?)	Q76238129	Maud (?)	1.00
Q149999	Anne (?)	Q76238132	Anne (?)	1.00
Q150000	Walter de Cantilupe	Q7966500	Walter de Cantilupe	1.00
Q150001	John de St John	Q18810849	John de St John	1.00
Q150002	John de Tregoz, 1st Lord Tregoz	Q75612976	John de Tregoz, 1st Lord Tregoz	1.00
Q150003	Matilda de Lucy	Q75442658	Matilda de Lucy	1.00
Q150004	Hugh de Gournay	Q75382608	Hugh de Gournay	1.00
Q150005	Iorwerth ab Iarddur	Q110662959	Iorwerth ab Iarddur	1.00
Q150006	Gwenllian ferch Gruffudd ap Madog	Q116055571	Gwenllian ferch Gruffudd ap Madog	1.00
Q150007	Hywel ap Cwnws ap Hywel ab Iorwerth Ddû	Q110441560	Hywel ap Cwnws ap Hywel ab Iorwerth Ddû	1.00
Q150008	Llywelyn ap Cwnws ap Hywel ab Iorwerth Ddû of Traphwll	Q112531099	Llywelyn ap Cwnws ap Hywel ab Iorwerth Ddû of Traphwll	1.00
Q150009	Mallt ferch Cwnws ap Dafydd Fychan	Q110441476	Mallt ferch Cwnws ap Dafydd Fychan	1.00
Q150010	Angharad ferch Llyweyln Fychan	Q116477681	Angharad ferch Llyweyln Fychan	1.00
Q150011	Gwenhwyfar ferch Llywelyn Fychan ap Llywelyn ap Madog	Q130340747	Gwenhwyfar ferch Llywelyn Fychan ap Llywelyn ap Madog	1.00
Q150012	Gwenhwyfar ferch Gruffudd ab Adda Dwn ab Iorwerth	Q110635499	Gwenhwyfar ferch Gruffudd ab Adda Dwn ab Iorwerth	1.00
Q150013	Angharad verch Rhys	Q76214377	Angharad verch Rhys	1.00
Q150014	Gruffudd ab Iorwerth ap Madog ap Hywel	Q130340749	Gruffudd ab Iorwerth ap Madog ap Hywel	1.00
Q150015	Ieuan ap Gwilym ap Gruffudd Llywd	Q110290610	Ieuan ap Gwilym ap Gruffudd Llywd	1.00
Q150016	Mallt ferch Llywelyn ab Ieuan ap Tydur Llwyd	Q116477678	Mallt ferch Llywelyn ab Ieuan ap Tydur Llwyd	1.00
Q150017	Lleucu ferch Llywelyn ab Ieuan ap Hywel	Q130648364	Lleucu ferch Llywelyn ab Ieuan ap Hywel	1.00
Q150018	Tudur Llwyd ap Dafydd ap Robert ap Dafydd of Penhwnllys	Q110290177	Tudur Llwyd ap Dafydd ap Robert ap Dafydd of Penhwnllys	1.00
Q150019	Tudur ap Dafydd ap Robert ap Dafydd	Q130648363	Tudur ap Dafydd ap Robert ap Dafydd	1.00
Q150020	Margred ferch Thomas ap Gruffudd ab Owain Gethin of Llangasty Tal-y-llyn	Q105819590	Margred ferch Thomas ap Gruffudd ab Owain Gethin of Llangasty Tal-y-llyn	1.00
Q150021	Jenkin ap Thomas Hir ap Jenkin ap Maredudd ap Madog Havard, of Tredomen	Q105819543	Jenkin ap Thomas Hir ap Jenkin ap Maredudd ap Madog Havard, of Tredomen	1.00
Q150022	Alice ferch Watkin Wogan ap Jenkin ap Gwalter	Q116812160	Alice ferch Watkin Wogan ap Jenkin ap Gwalter	1.00
Q150023	Gwilym|Wilcock ap Watkin Gunter	Q111525065	Gwilym|Wilcock ap Watkin Gunter	1.00
Q150024	Jonet ferch Roger ap Dafydd ap Meurig Gôch	Q116812615	Jonet ferch Roger ap Dafydd ap Meurig Gôch	1.00
Q150025	Thomas ap Gwilym ap Hywel ap Philip	Q116812610	Thomas ap Gwilym ap Hywel ap Philip	1.00
Q150026	Hywel ap Roger ap Watkin ap Jeffrey	Q116812059	Hywel ap Roger ap Watkin ap Jeffrey	1.00
Q150027	Thomas ap Gruffudd ab Ieuan	Q116812279	Thomas ap Gruffudd ab Ieuan	1.00
Q150028	Angharad ferch Morgan ab Ieuan Llwyd ap Thomas	Q110623940	Angharad ferch Morgan ab Ieuan Llwyd ap Thomas	1.00
Q150029	Efa ferch Morda Frych	Q116052985	Efa ferch Morda Frych	1.00
Q150030	Gruffudd ab Iorwerth Winau ap Gruffudd ap Cydifor	Q116055621	Gruffudd ab Iorwerth Winau ap Gruffudd ap Cydifor	1.00
Q150031	Philip ap Madog ab Adda	Q110662792	Philip ap Madog ab Adda	1.00
Q150032	Dafydd ap Maredudd Gôch ap Maredudd ap Meurig Gôch	Q116812379	Dafydd ap Maredudd Gôch ap Maredudd ap Meurig Gôch	1.00
Q150033	Dafydd ap Hywel Fychan ap Hywel ap Rhys Foel of Gilfachwen	Q110383287	Dafydd ap Hywel Fychan ap Hywel ap Rhys Foel of Gilfachwen	1.00
Q150034	Thomas ap Hywel Fychan ap Hywel ap Rhys Foel of Pant Ystreimon	Q130358532	Thomas ap Hywel Fychan ap Hywel ap Rhys Foel of Pant Ystreimon	1.00
Q150035	Llywelyn ap Rhys Chwith ap Llywelyn Fychan	Q110413671	Llywelyn ap Rhys Chwith ap Llywelyn Fychan	1.00
Q150036	Iorwerth ap Rhys Chwith	Q99085570	Iorwerth ap Rhys Chwith	1.00
Q150037	Gwrgeneu ap Rhys Chwith ap Llywelyn Fychan	Q131346722	Gwrgeneu ap Rhys Chwith ap Llywelyn Fychan	1.00
Q150038	Gwilym ap Rhys Chwith ap Llywelyn Fychan ap Rhys Gam	Q131346843	Gwilym ap Rhys Chwith ap Llywelyn Fychan ap Rhys Gam	1.00
Q150039	Rhydderch ap Rhys Chwith ap Llywelyn Fychan ap Rhys Gam	Q131347196	Rhydderch ap Rhys Chwith ap Llywelyn Fychan ap Rhys Gam	1.00
Q150040	Efa ferch Llywelyn o'r Gorrws ap Dafydd Fychan ap Dafydd Foel	Q110413560	Efa ferch Llywelyn o'r Gorrws ap Dafydd Fychan ap Dafydd Foel	1.00
Q150041	Dyddgu ferch Thomas ap Llywelyn ap Rhys	Q110637004	Dyddgu ferch Thomas ap Llywelyn ap Rhys	1.00
Q150042	Gwilym Llwyd ap Gwilym ap Gruffudd Gôch	Q130358734	Gwilym Llwyd ap Gwilym ap Gruffudd Gôch	1.00
Q150043	Gruffudd ap Dafydd Fychan ap Dafydd Fongam	Q130358463	Gruffudd ap Dafydd Fychan ap Dafydd Fongam	1.00
Q150044	Efa ferch Dafydd Fychan ap Dafydd Fongam ap Dafydd ap Meurig Gôch	Q130358951	Efa ferch Dafydd Fychan ap Dafydd Fongam ap Dafydd ap Meurig Gôch	1.00
