parent	child
Q140806	Q139915
Q140807	Q143202
Q140807	Q143203
Q140807	Q143204
Q140807	Q143205
Q140807	Q143206
Q140808	Q139145
Q140808	Q139146
Q140809	Q143209
Q140810	Q143210
Q140811	Q143211
Q140812	Q139148
Q140812	Q140228
Q140812	Q143181
Q140813	Q139149
Q140814	Q141900
Q140814	Q141901
Q140815	Q139150
Q140816	Q139152
Q140817	Q143216
Q140817	Q143217
Q140817	Q143218
Q140817	Q143219
Q140817	Q143220
Q140818	Q143221
Q140819	Q139153
Q140819	Q143222
Q140819	Q143224
Q14082	Q14563
Q14082	Q14564
Q140820	Q139154
Q140820	Q139155
Q140820	Q139157
Q140821	Q142682
Q140821	Q143227
Q140821	Q143228
Q140821	Q143229
Q140821	Q143230
Q140821	Q143231
Q140822	Q142338
Q140822	Q143232
Q140822	Q143233
Q140822	Q143234
Q140822	Q143235
Q140822	Q143236
Q140823	Q143237
Q140823	Q143238
Q140824	Q143239
Q140825	Q143241
Q140826	Q143242
Q140827	Q143243
Q140828	Q143244
Q140829	Q140830
Q140830	Q143246
Q140830	Q143247
Q140830	Q143248
Q140830	Q143249
Q140832	Q139476
Q140835	Q126259
Q140837	Q139164
Q140838	Q139165
Q140839	Q139165
Q140842	Q140843
Q140843	Q141221
Q140843	Q143270
Q140843	Q143271
Q140844	Q140845
Q140844	Q140846
Q140845	Q143273
Q140845	Q143274
Q140846	Q143275
Q140851	Q139171
Q140856	Q127994
Q140857	Q127994
Q14086	Q14569
Q14086	Q14570
Q14087	Q14571
Q140873	Q139181
Q140874	Q143305
Q140875	Q140877
Q140876	Q140878
Q140876	Q140879
Q140876	Q140880
Q140878	Q143307
Q140879	Q143309
Q140880	Q143310
Q140880	Q143311
Q140886	Q143331
Q140887	Q125322
Q140888	Q140889
Q140888	Q140890
Q140888	Q140891
Q140889	Q143334
Q140889	Q143335
Q140889	Q143336
Q140892	Q140893
Q140892	Q140894
Q140892	Q140895
Q140892	Q140896
Q140892	Q140897
Q140892	Q140898
Q140893	Q128767
Q140893	Q143339
Q140893	Q143340
Q140894	Q124851
Q140896	Q143343
Q140896	Q143344
Q140898	Q143346
Q140899	Q126149
Q140900	Q124006
Q14093	Q14580
Q140970	Q124789
Q140970	Q140973
Q140970	Q140974
Q140970	Q140975
Q140971	Q140972
Q140973	Q142256
Q141	Q163
Q141003	Q143523
Q141004	Q143431
Q141006	Q143526
Q141006	Q143527
Q141007	Q143528
Q141007	Q143529
Q141009	Q139278
Q141010	Q143531
Q141010	Q143532
Q141014	Q124499
Q141014	Q143538
Q141015	Q139288
Q141016	Q143539
Q141018	Q139291
Q141019	Q127533
Q141020	Q143543
Q141021	Q143545
Q141022	Q139294
Q141022	Q141024
Q141023	Q139294
Q141023	Q141024
Q141027	Q141028
Q141027	Q141029
Q141027	Q141030
Q141027	Q141031
Q141027	Q141032
Q141027	Q141033
Q141027	Q143548
Q141035	Q139305
Q141036	Q139305
Q141040	Q126879
Q141040	Q140776
Q141040	Q141041
Q141040	Q141042
Q141044	Q126710
Q141048	Q126656
Q141049	Q141050
Q141049	Q141051
Q141049	Q141052
Q141049	Q141053
Q141049	Q141054
Q141053	Q143569
Q141055	Q125624
Q141055	Q125630
Q141055	Q141057
Q141055	Q143571
Q141058	Q125612
Q141058	Q143573
Q141067	Q139324
Q141067	Q141068
Q141068	Q141071
Q141071	Q143585
Q141071	Q143586
Q141072	Q139326
Q141072	Q143588
Q141072	Q143589
Q141073	Q127706
Q141073	Q141137
Q141073	Q141138
Q141073	Q143590
Q141073	Q143591
Q141073	Q143592
Q141073	Q143593
Q141074	Q143594
Q141074	Q143595
Q141074	Q143596
Q141075	Q143597
Q141076	Q141077
Q141076	Q143598
Q141077	Q141078
Q141078	Q143600
Q141078	Q143601
Q141079	Q139331
Q141080	Q141081
Q141081	Q143603
Q141082	Q139334
Q141087	Q125993
Q141087	Q141088
Q141087	Q141089
Q141087	Q143617
Q141088	Q143619
Q141089	Q143621
Q1411	Q1595
Q1411	Q1696
Q141101	Q141102
Q141102	Q143664
Q141104	Q141117
Q141104	Q143666
Q141111	Q141113
Q141111	Q141114
Q141111	Q141115
Q141111	Q141116
Q141116	Q143704
Q141117	Q141118
Q141117	Q141119
Q141117	Q141120
Q141117	Q141121
Q141118	Q143705
Q141118	Q143706
Q141119	Q143708
Q141120	Q143709
Q141121	Q143710
Q141121	Q143711
Q141122	Q139355
Q141122	Q141123
Q141122	Q141124
Q141122	Q143712
Q141125	Q143714
Q141126	Q143716
Q141127	Q143717
Q141128	Q139357
Q141128	Q141129
Q141130	Q143310
Q141130	Q143721
Q141131	Q143723
Q141136	Q127706
Q141136	Q141137
Q141136	Q141138
Q141136	Q143590
Q141136	Q143592
Q141136	Q143596
Q141137	Q143743
Q141137	Q143744
Q141137	Q143745
Q141137	Q143746
Q141139	Q141141
Q141139	Q141146
Q141139	Q143748
Q141140	Q141142
Q141140	Q141143
Q141140	Q141144
Q141140	Q141145
Q141141	Q143752
Q141141	Q143753
Q141141	Q143754
Q141142	Q143748
Q141143	Q142438
Q141144	Q143757
Q141145	Q143760
Q141147	Q139362
Q141155	Q124409
Q141155	Q126001
Q141155	Q143770
Q141156	Q124409
Q141156	Q126001
Q141156	Q143770
Q141180	Q141183
Q141181	Q141182
Q141182	Q128171
Q141182	Q143844
Q141182	Q143845
Q141182	Q143846
Q141182	Q143847
Q141182	Q143848
Q141183	Q143685
Q141184	Q143849
Q141185	Q143671
Q141185	Q143672
Q141188	Q143850
Q141191	Q143851
Q141192	Q143673
Q141192	Q143686
Q141192	Q143852
Q141192	Q143853
Q141192	Q143854
Q141192	Q143855
Q141192	Q143856
Q141192	Q143857
Q141194	Q127938
Q141194	Q141195
Q141194	Q141196
Q141195	Q143858
Q141199	Q139379
Q141200	Q126371
Q141200	Q139380
Q141200	Q141201
Q141200	Q143862
Q141202	Q143863
Q141202	Q143864
Q141203	Q143866
Q141205	Q139383
Q141206	Q139386
Q141206	Q143868
Q141207	Q143869
Q141207	Q143870
Q141209	Q143872
Q141210	Q139388
Q141213	Q141233
Q141213	Q143875
Q141214	Q143710
Q141214	Q143711
Q141214	Q143877
Q141214	Q143878
Q141214	Q143879
Q141214	Q143880
Q141217	Q139390
Q141220	Q139392
Q141221	Q141222
Q141221	Q141223
Q141221	Q141224
Q141221	Q143882
Q141222	Q143883
Q141223	Q143885
Q141223	Q143886
Q141223	Q143887
Q141224	Q143888
Q141224	Q143889
Q141228	Q143892
Q141228	Q143893
Q141228	Q143894
Q141230	Q141231
Q141230	Q141232
Q141230	Q141234
Q141230	Q141235
Q141230	Q141236
Q141231	Q143897
Q141232	Q143899
Q141233	Q143901
Q141237	Q141238
Q141240	Q143902
Q141240	Q143903
Q141241	Q143904
Q141243	Q143905
Q141246	Q139410
Q141246	Q141247
Q141246	Q141248
Q141246	Q143907
Q141246	Q143908
Q141247	Q125484
Q141247	Q143909
Q141248	Q143583
Q141249	Q143910
Q141250	Q139415
Q141250	Q143913
Q141251	Q139415
Q141251	Q143913
Q141253	Q143915
Q141254	Q141264
Q141255	Q139416
Q141255	Q139419
Q141255	Q141262
Q141255	Q143919
Q141255	Q143920
Q141256	Q143921
Q141258	Q143922
Q141260	Q143923
Q141261	Q143924
Q141261	Q143925
Q141261	Q143926
Q141264	Q139420
Q141269	Q141270
Q141269	Q141271
Q141269	Q141272
Q141269	Q141273
Q141270	Q143932
Q141270	Q143933
Q141271	Q143934
Q141274	Q143935
Q141275	Q143936
Q141276	Q143937
Q141277	Q143939
Q141278	Q139429
Q141279	Q139431
Q141284	Q125534
Q141284	Q141313
Q141286	Q125673
Q141286	Q141287
Q141288	Q139442
Q141289	Q141290
Q141289	Q141291
Q141289	Q141292
Q141290	Q143948
Q141293	Q139445
Q141294	Q141295
Q141294	Q141296
Q141294	Q141297
Q141298	Q141299
Q141300	Q143952
Q141300	Q143953
Q141304	Q143954
Q141304	Q143955
Q141304	Q143956
Q141304	Q143957
Q141304	Q143958
Q141304	Q143959
Q141305	Q125516
Q141306	Q139455
Q141306	Q141307
Q141310	Q143964
Q141311	Q139457
Q141311	Q143966
Q141311	Q143967
Q141312	Q139459
Q141312	Q206721
Q141312	Q207201
Q141317	Q124183
Q141321	Q126093
Q141324	Q125620
Q141324	Q139466
Q141326	Q143983
Q141326	Q143984
Q141329	Q141330
Q141330	Q125657
Q141334	Q139484
Q141334	Q143996
Q141335	Q139484
Q141335	Q143996
Q141335	Q144004
Q141335	Q144005
Q141335	Q144006
Q141335	Q144007
Q141335	Q144008
Q141335	Q144009
Q141335	Q144010
Q141336	Q139485
Q141337	Q125449
Q141337	Q141339
Q141338	Q125449
Q141338	Q141339
Q141339	Q144015
Q141340	Q125751
Q141340	Q141341
Q141342	Q141035
Q141344	Q144018
Q141345	Q126751
Q141345	Q141346
Q141347	Q139492
Q141348	Q139492
Q141349	Q141350
Q141349	Q141351
Q141349	Q141352
Q141354	Q139500
Q141359	Q139508
Q141360	Q139511
Q141361	Q139511
Q141363	Q144023
Q141363	Q144024
Q141364	Q144025
Q141365	Q144026
Q141369	Q141370
Q141374	Q139715
Q141375	Q139533
Q141375	Q141376
Q141375	Q141377
Q141376	Q144033
Q141377	Q139641
Q141377	Q139711
Q141380	Q139535
Q141380	Q141450
Q141380	Q144038
Q141380	Q144039
Q141381	Q144041
Q141382	Q141383
Q141382	Q141384
Q141382	Q141442
Q141383	Q141521
Q141384	Q144045
Q141385	Q139539
Q141387	Q139596
Q141387	Q141456
Q141388	Q139543
Q141389	Q141382
Q141389	Q144051
Q141390	Q141374
Q141390	Q141489
Q141392	Q139547
Q141392	Q139548
Q141392	Q139549
Q141394	Q141395
Q141394	Q141396
Q141394	Q141397
Q141398	Q139579
Q141398	Q141399
Q141403	Q141636
Q141403	Q141638
Q141403	Q141639
Q141404	Q141645
Q141408	Q141407
Q141410	Q139577
Q141411	Q139557
Q141413	Q139559
Q141413	Q141415
Q141414	Q139559
Q141414	Q141415
Q141416	Q141417
Q141418	Q139563
Q141420	Q144080
Q141421	Q141422
Q141423	Q139568
Q141424	Q139568
Q141425	Q141443
Q141426	Q77269
Q141428	Q141429
Q141429	Q144093
Q14143	Q14630
Q141431	Q141425
Q141431	Q141432
Q141433	Q139658
Q141433	Q141434
Q141433	Q141435
Q141433	Q141436
Q141434	Q139663
Q141434	Q141548
Q141435	Q141466
Q141438	Q141439
Q141438	Q141440
Q141438	Q141441
Q141438	Q144042
Q141438	Q144043
Q14144	Q14631
Q141442	Q141437
Q141444	Q141445
Q141447	Q72275
Q141449	Q144104
Q141450	Q139594
Q141450	Q141452
Q141451	Q139594
Q141451	Q141452
Q141454	Q141453
Q141455	Q139596
Q141455	Q141456
Q141456	Q144107
Q141460	Q144109
Q141462	Q144111
Q141462	Q144112
Q141468	Q139607
Q141468	Q141469
Q141470	Q72915
Q141473	Q144121
Q141474	Q139614
Q141474	Q72972
Q141475	Q141477
Q141478	Q144129
Q141479	Q144131
Q141480	Q141476
Q141480	Q141481
Q141484	Q141485
Q141485	Q144137
Q141489	Q139626
Q141489	Q141490
Q141490	Q144143
Q141490	Q144144
Q141492	Q141656
Q141492	Q144147
Q141492	Q144148
Q141494	Q139629
Q141495	Q139629
Q141497	Q141498
Q141498	Q144155
Q141498	Q144156
Q141499	Q139632
Q141499	Q139704
Q141499	Q141374
Q141499	Q141501
Q141500	Q139632
Q141500	Q141501
Q141500	Q141502
Q141501	Q144159
Q141503	Q139635
Q141508	Q144163
Q141509	Q141510
Q141509	Q141511
Q141511	Q139652
Q141512	Q141554
Q141512	Q144168
Q141515	Q144169
Q141516	Q139640
Q141517	Q139642
Q141517	Q141438
Q141520	Q141521
Q141522	Q141523
Q141524	Q139644
Q141524	Q141525
Q141526	Q139647
Q141528	Q141529
Q14153	Q14634
Q141533	Q144181
Q141534	Q144182
Q141536	Q141537
Q141538	Q139651
Q141539	Q139651
Q141539	Q141540
Q141541	Q141543
Q141545	Q139657
Q141546	Q139659
Q141547	Q139659
Q141550	Q141551
Q141551	Q141555
Q141551	Q144200
Q141552	Q139664
Q141553	Q144203
Q141554	Q139665
Q141554	Q141556
Q141555	Q139665
Q141555	Q141556
Q141556	Q144205
Q141560	Q144211
Q141560	Q144212
Q141563	Q144213
Q141564	Q144214
Q141569	Q139668
Q141569	Q77572
Q14157	Q14641
Q141571	Q139670
Q141571	Q141572
Q141571	Q141573
Q141572	Q144218
Q141572	Q144219
Q141573	Q144221
Q141573	Q144222
Q141575	Q144226
Q141575	Q144227
Q141576	Q141577
Q141577	Q144229
Q141578	Q139679
Q141579	Q139679
Q141581	Q139680
Q141581	Q141569
Q141581	Q69706
Q141581	Q77353
Q141582	Q139684
Q141584	Q139688
Q141588	Q144248
Q14159	Q14647
Q141591	Q144249
Q141591	Q144250
Q141595	Q139693
Q141597	Q139697
Q141597	Q141599
Q141597	Q141600
Q141597	Q141601
Q141598	Q139697
Q141598	Q141599
Q141598	Q141600
Q141598	Q141601
Q141601	Q144261
Q141601	Q144265
Q141601	Q144266
Q141602	Q141603
Q141604	Q139723
Q141607	Q72448
Q141608	Q141609
Q141610	Q141611
Q141610	Q72278
Q141611	Q144276
Q141613	Q139714
Q141613	Q144278
Q141621	Q144283
Q141622	Q144284
Q141625	Q141444
Q141628	Q139728
Q141630	Q139729
Q141630	Q141631
Q141633	Q139731
Q141633	Q141634
Q141634	Q144149
Q141639	Q144277
Q141639	Q144286
Q141640	Q139735
Q141645	Q139740
Q141645	Q141648
Q141647	Q139740
Q141647	Q141648
Q141651	Q141612
Q141653	Q144290
Q141656	Q141657
Q141656	Q141658
Q141656	Q141659
Q141658	Q144291
Q14166	Q13615
Q141661	Q144296
Q141667	Q144300
Q141668	Q141685
Q141668	Q144304
Q141668	Q144305
Q141669	Q144305
Q141670	Q141677
Q141670	Q141678
Q141672	Q139757
Q141673	Q139755
Q141674	Q139753
Q141676	Q139759
Q141676	Q139773
Q141676	Q141682
Q141676	Q141686
Q141676	Q141687
Q141676	Q144310
Q141679	Q141690
Q141679	Q144311
Q141679	Q144312
Q141679	Q144313
Q141679	Q144314
Q141680	Q144315
Q141681	Q144316
Q141682	Q141683
Q141683	Q144317
Q141685	Q139759
Q141685	Q139773
Q141685	Q141682
Q141685	Q141686
Q141685	Q141687
Q141686	Q139762
Q141686	Q141363
Q141686	Q141691
Q141686	Q141692
Q141687	Q144023
Q141687	Q144024
Q141687	Q144316
Q141689	Q144322
Q141690	Q139762
Q141690	Q141363
Q141690	Q141691
Q141690	Q141692
Q141692	Q144325
Q141692	Q153598
Q141694	Q144326
Q141695	Q144328
Q141695	Q144329
Q141696	Q144331
Q141701	Q144334
Q141703	Q144336
Q141707	Q141708
Q141707	Q141709
Q141707	Q141710
Q141724	Q144349
Q141724	Q144350
Q141724	Q144351
Q141726	Q139806
Q141726	Q139815
Q141726	Q141728
Q141726	Q141729
Q141727	Q139806
Q141728	Q144353
Q141728	Q144354
Q141733	Q144355
Q141733	Q144356
Q141734	Q144357
Q141734	Q144358
Q141735	Q144359
Q141740	Q144361
Q141742	Q144362
Q141744	Q139815
Q141744	Q141728
Q141744	Q141729
Q141745	Q144364
Q141749	Q139939
Q141750	Q144365
Q141751	Q144366
Q141752	Q144367
Q141755	Q144373
Q141755	Q144374
Q141756	Q65192
Q141760	Q144388
Q141768	Q76406
Q141770	Q139832
Q141770	Q141771
Q141771	Q144403
Q141771	Q144404
Q141774	Q141775
Q141775	Q144408
Q141775	Q144409
Q141776	Q139835
Q141777	Q139836
Q141778	Q139836
Q141778	Q144410
Q141779	Q139837
Q141780	Q144414
Q141781	Q139839
Q141781	Q141783
Q141782	Q139839
Q141782	Q141783
Q141784	Q139842
Q141784	Q141786
Q141785	Q139842
Q141785	Q141786
Q141785	Q141787
Q141785	Q141788
Q141788	Q141779
Q141788	Q144412
Q141789	Q139843
Q141789	Q141788
Q141790	Q139843
Q141791	Q141792
Q141792	Q75997
Q141793	Q141780
Q141799	Q141800
Q141800	Q144434
Q141800	Q144435
Q141801	Q139852
Q141802	Q139859
Q141804	Q127890
Q141804	Q141806
Q141806	Q141879
Q141806	Q141880
Q141806	Q141881
Q141806	Q141882
Q141806	Q141883
Q141806	Q143141
Q141808	Q144448
Q141809	Q144449
Q141810	Q144450
Q141811	Q144451
Q141812	Q139868
Q141816	Q139869
Q141822	Q127764
Q141823	Q141824
Q141823	Q141825
Q141823	Q141826
Q141823	Q141827
Q141824	Q144469
Q141824	Q144470
Q141824	Q144471
Q141824	Q144472
Q141824	Q144473
Q141824	Q144474
Q141828	Q141829
Q141828	Q141830
Q141829	Q144480
Q141829	Q144481
Q141829	Q144482
Q141829	Q144483
Q141829	Q144484
Q141829	Q144485
Q141829	Q144486
Q141831	Q141832
Q141832	Q144491
Q141832	Q144492
Q141832	Q144493
Q141832	Q144494
Q141833	Q144495
Q141833	Q144496
Q141834	Q144497
Q141834	Q144498
Q141835	Q144499
Q141836	Q141837
Q141838	Q144506
Q141839	Q141840
Q141839	Q141841
Q141839	Q141842
Q141839	Q141843
Q141840	Q144507
Q141840	Q144508
Q141840	Q144509
Q141844	Q144511
Q141845	Q139885
Q141845	Q139886
Q141846	Q142905
Q141847	Q144513
Q141848	Q139887
Q141849	Q139887
Q14185	Q14186
Q141850	Q144517
Q141851	Q139888
Q141851	Q141852
Q141851	Q142119
Q141851	Q144520
Q141851	Q144521
Q141851	Q144522
Q141851	Q144523
Q141851	Q144524
Q141852	Q139896
Q141852	Q139897
Q141852	Q139898
Q141852	Q140172
Q141853	Q141854
Q141854	Q144527
Q141854	Q144528
Q141854	Q144529
Q141854	Q144530
Q141856	Q144533
Q141857	Q144534
Q141858	Q139899
Q141859	Q144537
Q141859	Q144538
Q14186	Q14661
Q141860	Q144539
Q141861	Q139901
Q141862	Q144540
Q141863	Q142691
Q141863	Q142692
Q141864	Q144541
Q141865	Q144542
Q141866	Q144544
Q141866	Q144545
Q141866	Q144546
Q141866	Q144547
Q141867	Q144548
Q141867	Q144549
Q141868	Q139906
Q141868	Q140131
Q141869	Q142670
Q141869	Q142671
Q141872	Q144552
Q141872	Q144553
Q141873	Q144554
Q141873	Q144555
Q141873	Q144556
Q141873	Q144557
Q141874	Q144558
Q141875	Q144559
Q141875	Q144560
Q141876	Q144561
Q141876	Q144562
Q141876	Q144563
Q141876	Q144564
Q141877	Q144565
Q141878	Q144566
Q141879	Q140091
Q141879	Q144567
Q141880	Q142010
Q141880	Q142011
Q141880	Q142012
Q141881	Q140463
Q141881	Q140585
Q141881	Q142114
Q141881	Q144568
Q141882	Q144569
Q141883	Q144570
Q141884	Q144572
Q141884	Q144573
Q141885	Q144574
Q141886	Q144575
Q141886	Q144576
Q141886	Q144577
Q141886	Q144578
Q141886	Q153599
Q141887	Q144579
Q141888	Q139916
Q141888	Q140782
Q141888	Q140783
Q141888	Q140784
Q141888	Q140785
Q141888	Q140786
Q141889	Q144581
Q141890	Q142489
Q141890	Q142917
Q141890	Q144582
Q141890	Q144583
Q141891	Q139949
Q141892	Q144584
Q141893	Q144585
Q141894	Q143098
Q141895	Q144526
Q141895	Q144586
Q141896	Q142462
Q141896	Q144587
Q141896	Q144588
Q141896	Q144589
Q141897	Q144590
Q141898	Q144591
Q141899	Q144592
Q141900	Q144593
Q141901	Q142379
Q141902	Q144594
Q141903	Q144595
Q141904	Q139924
Q141906	Q144597
Q141906	Q144598
Q141908	Q144599
Q141909	Q139926
Q141910	Q144601
Q141911	Q141246
Q141911	Q143906
Q141911	Q144602
Q141915	Q144603
Q141916	Q144604
Q141917	Q144515
Q141918	Q144605
Q141919	Q144606
Q141920	Q144607
Q141921	Q144608
Q141922	Q144609
Q141923	Q144610
Q141924	Q144611
Q141925	Q144612
Q141925	Q144613
Q141926	Q140227
Q141926	Q142182
Q141926	Q144518
Q141927	Q144614
Q141928	Q139949
Q141929	Q139950
Q141929	Q144615
Q141929	Q144616
Q141929	Q144617
Q141930	Q139951
Q141930	Q139952
Q141930	Q139953
Q141930	Q139954
Q141931	Q144621
Q141931	Q144622
Q141932	Q144623
Q141932	Q144624
Q141933	Q144625
Q141934	Q144626
Q141934	Q144627
Q141935	Q140352
Q141936	Q144628
Q141937	Q144630
Q141938	Q139955
Q141938	Q139956
Q141938	Q139957
Q141938	Q139958
Q141938	Q139959
Q141938	Q139960
Q141939	Q144632
Q141939	Q144633
Q141940	Q144634
Q141940	Q144635
Q141941	Q144636
Q141942	Q144638
Q141942	Q144639
Q141943	Q144641
Q141943	Q144642
Q141943	Q144643
Q141944	Q144644
Q141945	Q144645
Q141946	Q144646
Q141947	Q144647
Q141948	Q144648
Q141949	Q139961
Q141950	Q144649
Q141951	Q144650
Q141952	Q144652
Q141953	Q144652
Q141954	Q144653
Q141955	Q139964
Q141956	Q144656
Q141957	Q139965
Q141957	Q139966
Q141958	Q144658
Q141959	Q144659
Q141960	Q139967
Q141961	Q144660
Q141962	Q139968
Q141963	Q141960
Q141964	Q143215
Q141965	Q144661
Q141966	Q144662
Q141967	Q144663
Q141968	Q139970
Q141968	Q140815
Q141968	Q144665
Q141969	Q144667
Q141969	Q144668
Q14197	Q14198
Q141970	Q144669
Q141970	Q144670
Q141970	Q144671
Q141971	Q144673
Q141972	Q144674
Q141973	Q144675
Q141973	Q144676
Q141974	Q144677
Q141976	Q141853
Q141976	Q142668
Q141976	Q144679
Q141977	Q144680
Q141977	Q144681
Q141977	Q144682
Q141977	Q144683
Q141978	Q144684
Q141979	Q139978
Q14198	Q14677
Q141980	Q140717
Q141981	Q144685
Q141982	Q140750
Q141983	Q144686
Q141983	Q144687
Q141984	Q144536
Q141984	Q144688
Q141985	Q144689
Q141986	Q140424
Q141986	Q141980
Q141986	Q141981
Q141986	Q141982
Q141986	Q141983
Q141986	Q141984
Q141986	Q141985
Q141987	Q139983
Q141988	Q139984
Q141988	Q142103
Q141988	Q144693
Q141988	Q144694
Q141988	Q144695
Q141988	Q144696
Q141989	Q139984
Q141989	Q142103
Q141989	Q144693
Q141989	Q144694
Q141989	Q144695
Q141989	Q144696
Q141990	Q144700
Q141990	Q144701
Q141991	Q144702
Q141991	Q144703
Q141992	Q139986
Q141993	Q139986
Q141994	Q139987
Q141995	Q144667
Q141995	Q144668
Q141996	Q139989
Q141997	Q139990
Q141997	Q139991
Q141998	Q144708
Q141999	Q144709
Q142000	Q144711
Q142001	Q139992
Q142001	Q142374
Q142001	Q144713
Q142001	Q144714
Q142001	Q144715
Q142001	Q144716
Q142002	Q139992
Q142002	Q141862
Q142002	Q141863
Q142002	Q141864
Q142002	Q141865
Q142002	Q142374
Q142002	Q144713
Q142002	Q144714
Q142002	Q144715
Q142002	Q144716
Q142003	Q144718
Q142004	Q139994
Q142005	Q144719
Q142006	Q144720
Q142007	Q144721
Q142007	Q144722
Q142007	Q144723
Q142008	Q142249
Q142008	Q144725
Q142009	Q140595
Q142010	Q143226
Q142010	Q144726
Q142011	Q144727
Q142011	Q144728
Q142011	Q144729
Q142012	Q140233
Q142012	Q144730
Q142012	Q144731
Q142013	Q144732
Q142013	Q144733
Q142014	Q144734
Q142014	Q144735
Q142015	Q144736
Q142016	Q144737
Q142017	Q144738
Q142018	Q140001
Q142019	Q144740
Q142020	Q144742
Q142021	Q140005
Q142022	Q140007
Q142022	Q144744
Q142022	Q144745
Q142022	Q144746
Q142022	Q144747
Q142023	Q140009
Q142023	Q140010
Q142024	Q144750
Q142024	Q144751
Q142024	Q144752
Q142025	Q144753
Q142026	Q144754
Q142027	Q140011
Q142028	Q144755
Q142029	Q141962
Q142030	Q144756
Q142030	Q144757
Q142030	Q144758
Q142031	Q144759
Q142032	Q144760
Q142033	Q140017
Q142033	Q144762
Q142034	Q140018
Q142034	Q144763
Q142035	Q140021
Q142036	Q144766
Q142036	Q144767
Q142037	Q140022
Q142037	Q140023
Q142037	Q140024
Q142038	Q144768
Q142039	Q140026
Q142040	Q140726
Q142041	Q140028
Q142043	Q144772
Q142044	Q144773
Q142045	Q140031
Q142046	Q144774
Q142047	Q142705
Q142047	Q143044
Q142047	Q144775
Q142047	Q144776
Q142048	Q144717
Q142049	Q144777
Q142049	Q144778
Q142051	Q142052
Q142051	Q142053
Q142051	Q142054
Q142054	Q144784
Q142054	Q144785
Q142054	Q144786
Q142055	Q142056
Q142055	Q142057
Q142056	Q142211
Q142057	Q144788
Q142058	Q144790
Q142059	Q140042
Q142060	Q144794
Q142061	Q140719
Q142061	Q143133
Q142061	Q143150
Q142061	Q143165
Q142062	Q144795
Q142063	Q142980
Q142064	Q144796
Q142065	Q144797
Q142066	Q140050
Q142067	Q140051
Q142068	Q140051
Q142069	Q144801
Q142069	Q144802
Q142070	Q140053
Q142071	Q144805
Q142071	Q144806
Q142072	Q140055
Q142073	Q144810
Q142074	Q144811
Q142075	Q140056
Q142076	Q142785
Q142076	Q144812
Q142077	Q140703
Q142078	Q140059
Q142079	Q144814
Q142080	Q144815
Q142081	Q127878
Q142081	Q144519
Q142081	Q144816
Q142082	Q144817
Q142083	Q143223
Q142083	Q144818
Q142084	Q142034
Q142085	Q144764
Q142086	Q144819
Q142087	Q144820
Q142088	Q144821
Q142089	Q141957
Q142089	Q144822
Q142090	Q144823
Q142091	Q144824
Q142092	Q140079
Q142093	Q140080
Q142094	Q143188
Q142094	Q143189
Q142095	Q141986
Q142096	Q144827
Q142097	Q144828
Q142098	Q140675
Q142099	Q142705
Q142099	Q143044
Q142099	Q144775
Q142099	Q144776
Q142099	Q144829
Q142099	Q144830
Q142099	Q144831
Q142100	Q140675
Q142101	Q140088
Q142103	Q142104
Q142103	Q142105
Q142103	Q142106
Q142103	Q142107
Q142103	Q142108
Q142104	Q144833
Q142104	Q144834
Q142105	Q144835
Q142106	Q144836
Q142107	Q144837
Q142108	Q144838
Q142108	Q144839
Q142109	Q144637
Q142109	Q144840
Q142109	Q144841
Q142110	Q144842
Q142111	Q142519
Q142112	Q144843
Q142113	Q142744
Q142114	Q140102
Q142114	Q140103
Q142114	Q140104
Q142115	Q140555
Q142115	Q144844
Q142116	Q140760
Q142117	Q140105
Q142118	Q144846
Q142118	Q144847
Q142118	Q144848
Q142119	Q140108
Q142120	Q144849
Q142121	Q140110
Q142122	Q144850
Q142123	Q144851
Q142123	Q144852
Q142124	Q140111
Q142125	Q144853
Q142126	Q140112
Q142126	Q143132
Q142127	Q142341
Q142127	Q144856
Q142127	Q144857
Q142127	Q144858
Q142128	Q144859
Q142129	Q140116
Q142129	Q140121
Q142129	Q140122
Q142131	Q144862
Q142132	Q144863
Q142132	Q144864
Q142133	Q140803
Q142134	Q144704
Q142134	Q144866
Q142135	Q144867
Q142136	Q144868
Q142137	Q140759
Q142139	Q144871
Q142140	Q140124
Q142141	Q140124
Q142143	Q144875
Q142143	Q144876
Q142143	Q144877
Q142143	Q144878
Q142143	Q144879
Q142143	Q144880
Q142143	Q144881
Q142145	Q142146
Q142145	Q142147
Q142145	Q142148
Q142145	Q142157
Q142145	Q144884
Q142145	Q144885
Q142146	Q140198
Q142146	Q144886
Q142146	Q144887
Q142146	Q144888
Q142146	Q144889
Q142146	Q144890
Q142147	Q144892
Q142148	Q144893
Q142148	Q144894
Q142149	Q142422
Q142150	Q144898
Q142150	Q144899
Q142152	Q144909
Q142152	Q144910
Q142158	Q144901
Q142158	Q144920
Q142160	Q142161
Q142161	Q144927
Q142161	Q144928
Q142161	Q144929
Q142162	Q142165
Q142163	Q142169
Q142164	Q142166
Q142164	Q142167
Q142164	Q142168
Q142165	Q144938
Q142165	Q144939
Q142165	Q144940
Q142167	Q144942
Q142167	Q144943
Q142167	Q144944
Q142168	Q144946
Q142169	Q144947
Q142170	Q142172
Q142171	Q144951
Q142172	Q144953
Q142172	Q144954
Q142172	Q144955
Q142173	Q140135
Q142174	Q140135
Q142175	Q142176
