verdict	side	parent	parent_kind	child	child_kind
DANGLING	child-only	Q74656	missing	Q131667	real
DANGLING	child-only	Q74656	missing	Q131669	real
DANGLING	child-only	Q74656	missing	Q131671	real
DANGLING	child-only	Q74656	missing	Q131673	real
DANGLING	child-only	Q74656	missing	Q131675	real
DANGLING	child-only	Q74656	missing	Q131679	real
DANGLING	child-only	Q74656	missing	Q131681	real
DANGLING	child-only	Q74656	missing	Q131683	real
DANGLING	child-only	Q74656	missing	Q131685	real
DANGLING	child-only	Q74656	missing	Q131687	real
DANGLING	child-only	Q74656	missing	Q131713	real
DANGLING	child-only	Q74656	missing	Q131715	real
DANGLING	child-only	Q74656	missing	Q131717	real
DANGLING	child-only	Q74656	missing	Q131719	real
DANGLING	child-only	Q74656	missing	Q131721	real
DANGLING	child-only	Q74656	missing	Q131723	real
DANGLING	child-only	Q74656	missing	Q131725	real
DANGLING	child-only	Q74656	missing	Q131727	real
DANGLING	child-only	Q74656	missing	Q131731	real
DANGLING	child-only	Q74656	missing	Q131735	real
DANGLING	child-only	Q74656	missing	Q131737	real
DANGLING	child-only	Q74656	missing	Q131739	real
DANGLING	child-only	Q74656	missing	Q131741	real
DANGLING	child-only	Q74656	missing	Q131743	real
DANGLING	child-only	Q74656	missing	Q131745	real
DANGLING	child-only	Q74656	missing	Q131747	real
DANGLING	child-only	Q74656	missing	Q131749	real
DANGLING	child-only	Q74656	missing	Q131751	real
DANGLING	child-only	Q74656	missing	Q131753	real
DANGLING	child-only	Q74656	missing	Q131755	real
DANGLING	child-only	Q74656	missing	Q131757	real
DANGLING	child-only	Q74656	missing	Q131759	real
DANGLING	child-only	Q74656	missing	Q131761	real
DANGLING	child-only	Q74656	missing	Q131763	real
DANGLING	child-only	Q74656	missing	Q131765	real
DANGLING	child-only	Q74656	missing	Q131767	real
DANGLING	child-only	Q74656	missing	Q131769	real
DANGLING	child-only	Q74656	missing	Q131771	real
DANGLING	child-only	Q74656	missing	Q131775	real
DANGLING	child-only	Q74656	missing	Q131777	real
DANGLING	child-only	Q74656	missing	Q131779	real
DANGLING	child-only	Q74656	missing	Q131783	real
DANGLING	child-only	Q74656	missing	Q131785	real
DANGLING	child-only	Q74656	missing	Q131787	real
DANGLING	child-only	Q74656	missing	Q131791	real
DANGLING	child-only	Q74656	missing	Q131793	real
DANGLING	child-only	Q74656	missing	Q131801	real
DANGLING	child-only	Q74656	missing	Q131803	real
DANGLING	child-only	Q74656	missing	Q131805	real
DANGLING	child-only	Q74656	missing	Q131807	real
DANGLING	child-only	Q74656	missing	Q131813	real
DANGLING	child-only	Q74656	missing	Q131817	real
DANGLING	child-only	Q74656	missing	Q131819	real
DANGLING	child-only	Q74656	missing	Q131821	real
DANGLING	child-only	Q74656	missing	Q131823	real
DANGLING	child-only	Q74656	missing	Q131825	real
DANGLING	child-only	Q74656	missing	Q131827	real
DANGLING	child-only	Q74656	missing	Q131829	real
DANGLING	child-only	Q74656	missing	Q131833	real
DANGLING	child-only	Q74656	missing	Q131835	real
DANGLING	child-only	Q74656	missing	Q131837	real
DANGLING	child-only	Q74656	missing	Q131839	real
DANGLING	child-only	Q74656	missing	Q131841	real
DANGLING	child-only	Q74656	missing	Q131843	real
DANGLING	child-only	Q74656	missing	Q131845	real
DANGLING	child-only	Q74656	missing	Q131847	real
DANGLING	child-only	Q74656	missing	Q131849	real
DANGLING	child-only	Q74656	missing	Q131851	real
DANGLING	child-only	Q74656	missing	Q131853	real
DANGLING	child-only	Q74656	missing	Q131855	real
DANGLING	child-only	Q74656	missing	Q131857	real
DANGLING	child-only	Q74656	missing	Q131859	real
DANGLING	child-only	Q74656	missing	Q131861	real
DANGLING	child-only	Q74656	missing	Q131863	real
DANGLING	child-only	Q74656	missing	Q131865	real
DANGLING	child-only	Q74656	missing	Q131869	real
DANGLING	child-only	Q74656	missing	Q131871	real
DANGLING	child-only	Q74656	missing	Q131873	real
DANGLING	child-only	Q74656	missing	Q131875	real
DANGLING	child-only	Q74656	missing	Q131877	real
DANGLING	child-only	Q74656	missing	Q133252	real
DANGLING	child-only	Q74656	missing	Q133304	real
DANGLING	child-only	Q74656	missing	Q74894	real
DANGLING	child-only	Q74656	missing	Q74982	real
DANGLING	child-only	Q74656	missing	Q75045	real
DANGLING	child-only	Q74656	missing	Q75174	real
DANGLING	child-only	Q74656	missing	Q75252	real
DANGLING	child-only	Q74656	missing	Q75279	real
DANGLING	child-only	Q74656	missing	Q75348	real
DANGLING	child-only	Q74656	missing	Q75381	real
DANGLING	child-only	Q75282	missing	Q130187	real
DANGLING	child-only	Q75282	missing	Q132247	real
DANGLING	child-only	Q75282	missing	Q132249	real
DANGLING	child-only	Q75282	missing	Q132286	real
DANGLING	child-only	Q75282	missing	Q132354	real
DANGLING	child-only	Q75282	missing	Q132364	real
DANGLING	child-only	Q75282	missing	Q132365	real
DANGLING	child-only	Q75282	missing	Q132366	real
DANGLING	child-only	Q75282	missing	Q132370	real
DANGLING	child-only	Q75282	missing	Q132450	real
DANGLING	child-only	Q75282	missing	Q132528	real
DANGLING	child-only	Q75282	missing	Q132542	real
DANGLING	child-only	Q75282	missing	Q132543	real
DANGLING	child-only	Q75282	missing	Q132544	real
DANGLING	child-only	Q75282	missing	Q132545	real
DANGLING	child-only	Q75282	missing	Q132546	real
DANGLING	child-only	Q75282	missing	Q132547	real
DANGLING	child-only	Q75282	missing	Q132548	real
DANGLING	child-only	Q75282	missing	Q132549	real
DANGLING	child-only	Q75282	missing	Q132550	real
DANGLING	child-only	Q75282	missing	Q132551	real
DANGLING	child-only	Q75282	missing	Q132552	real
DANGLING	child-only	Q75282	missing	Q132553	real
DANGLING	child-only	Q75282	missing	Q132555	real
DANGLING	child-only	Q75282	missing	Q132557	real
DANGLING	child-only	Q75282	missing	Q132558	real
DANGLING	child-only	Q75282	missing	Q132560	real
DANGLING	child-only	Q75282	missing	Q132561	real
DANGLING	child-only	Q75282	missing	Q132563	real
DANGLING	child-only	Q75282	missing	Q132564	real
DANGLING	child-only	Q75282	missing	Q132565	real
DANGLING	child-only	Q75282	missing	Q132566	real
DANGLING	child-only	Q75282	missing	Q132568	real
DANGLING	child-only	Q75282	missing	Q132569	real
DANGLING	child-only	Q75282	missing	Q132570	real
DANGLING	child-only	Q75282	missing	Q132571	real
DANGLING	child-only	Q75282	missing	Q132573	real
DANGLING	child-only	Q75282	missing	Q132574	real
DANGLING	child-only	Q75282	missing	Q132575	real
DANGLING	child-only	Q75282	missing	Q132577	real
DANGLING	child-only	Q75282	missing	Q132578	real
DANGLING	child-only	Q75282	missing	Q132579	real
DANGLING	child-only	Q75282	missing	Q132580	real
DANGLING	child-only	Q75282	missing	Q132581	real
DANGLING	child-only	Q75282	missing	Q132582	real
DANGLING	child-only	Q75282	missing	Q132583	real
DANGLING	child-only	Q75282	missing	Q132584	real
DANGLING	child-only	Q75282	missing	Q132585	real
DANGLING	child-only	Q75282	missing	Q132587	real
DANGLING	child-only	Q75282	missing	Q132589	real
DANGLING	child-only	Q75282	missing	Q132590	real
DANGLING	child-only	Q75282	missing	Q132591	real
DANGLING	child-only	Q75282	missing	Q132593	real
DANGLING	child-only	Q75282	missing	Q132595	real
DANGLING	child-only	Q75282	missing	Q132596	real
DANGLING	child-only	Q75282	missing	Q132598	real
DANGLING	child-only	Q75282	missing	Q132599	real
DANGLING	child-only	Q75282	missing	Q132600	real
DANGLING	child-only	Q75282	missing	Q75246	real
DANGLING	child-only	Q78402	missing	Q135923	real
DANGLING	child-only	Q78402	missing	Q136160	real
DANGLING	child-only	Q78402	missing	Q165502	real
DANGLING	child-only	Q78402	missing	Q165511	real
DANGLING	child-only	Q78402	missing	Q51822	real
DANGLING	child-only	Q78402	missing	Q78713	real
DANGLING	child-only	Q78402	missing	Q78716	real
DANGLING	child-only	Q96262	missing	Q96266	real
DANGLING	parent-only	Q131510	real	Q75282	missing
DANGLING	parent-only	Q133311	real	Q72356	missing
DANGLING	parent-only	Q152995	real	Q153645	missing
DANGLING	parent-only	Q163512	real	Q164426	missing
DANGLING	parent-only	Q30622	real	Q54196	missing
DANGLING	parent-only	Q59355	real	Q166980	missing
DANGLING	parent-only	Q62540	real	Q153645	missing
DANGLING	parent-only	Q73035	real	Q78402	missing
DANGLING	parent-only	Q73038	real	Q78402	missing
DANGLING	parent-only	Q73194	real	Q78402	missing
DANGLING	parent-only	Q74614	real	Q134760	missing
DANGLING	parent-only	Q74629	real	Q74494	missing
DANGLING	parent-only	Q74632	real	Q74494	missing
DANGLING	parent-only	Q74677	real	Q74656	missing
DANGLING	parent-only	Q74680	real	Q74656	missing
DANGLING	parent-only	Q99494	real	Q74494	missing
PHANTOM	child-only	Q106776	phantom	Q104137	real
PHANTOM	child-only	Q106776	phantom	Q106782	real
PHANTOM	child-only	Q106776	phantom	Q106788	real
PHANTOM	child-only	Q106776	phantom	Q106790	real
PHANTOM	child-only	Q106776	phantom	Q112801	real
PHANTOM	child-only	Q106776	phantom	Q112803	real
PHANTOM	child-only	Q106776	phantom	Q112805	real
PHANTOM	child-only	Q106776	phantom	Q112807	real
PHANTOM	child-only	Q108512	phantom	Q108692	real
PHANTOM	child-only	Q130498	phantom	Q129997	real
PHANTOM	child-only	Q130498	phantom	Q130392	real
PHANTOM	child-only	Q130498	phantom	Q130472	real
PHANTOM	child-only	Q130498	phantom	Q130538	real
PHANTOM	child-only	Q130498	phantom	Q130608	real
PHANTOM	child-only	Q130498	phantom	Q130620	real
PHANTOM	child-only	Q130498	phantom	Q130622	real
PHANTOM	child-only	Q130498	phantom	Q130624	real
PHANTOM	child-only	Q130498	phantom	Q131430	real
PHANTOM	child-only	Q130498	phantom	Q131552	real
PHANTOM	child-only	Q130498	phantom	Q131554	real
PHANTOM	child-only	Q130498	phantom	Q131556	real
PHANTOM	child-only	Q130498	phantom	Q131560	real
PHANTOM	child-only	Q130498	phantom	Q131562	real
PHANTOM	child-only	Q130498	phantom	Q131564	real
PHANTOM	child-only	Q130498	phantom	Q131566	real
PHANTOM	child-only	Q130498	phantom	Q131568	real
PHANTOM	child-only	Q130498	phantom	Q131570	real
PHANTOM	child-only	Q130498	phantom	Q131572	real
PHANTOM	child-only	Q130498	phantom	Q131574	real
PHANTOM	child-only	Q130498	phantom	Q131576	real
PHANTOM	child-only	Q130498	phantom	Q131578	real
PHANTOM	child-only	Q130498	phantom	Q131580	real
PHANTOM	child-only	Q130498	phantom	Q131582	real
PHANTOM	child-only	Q130498	phantom	Q131584	real
PHANTOM	child-only	Q130498	phantom	Q131586	real
PHANTOM	child-only	Q130498	phantom	Q131588	real
PHANTOM	child-only	Q130498	phantom	Q131590	real
PHANTOM	child-only	Q130498	phantom	Q131592	real
PHANTOM	child-only	Q130498	phantom	Q131594	real
PHANTOM	child-only	Q130498	phantom	Q131596	real
PHANTOM	child-only	Q130498	phantom	Q132786	real
PHANTOM	child-only	Q130498	phantom	Q74701	real
PHANTOM	child-only	Q130652	phantom	Q129997	real
PHANTOM	child-only	Q130652	phantom	Q130392	real
PHANTOM	child-only	Q130652	phantom	Q131430	real
PHANTOM	child-only	Q130652	phantom	Q131552	real
PHANTOM	child-only	Q130652	phantom	Q131554	real
PHANTOM	child-only	Q130652	phantom	Q131556	real
PHANTOM	child-only	Q130652	phantom	Q131560	real
PHANTOM	child-only	Q130652	phantom	Q131562	real
PHANTOM	child-only	Q130652	phantom	Q131566	real
PHANTOM	child-only	Q130652	phantom	Q131568	real
PHANTOM	child-only	Q130652	phantom	Q131570	real
PHANTOM	child-only	Q130652	phantom	Q131574	real
PHANTOM	child-only	Q130652	phantom	Q131578	real
PHANTOM	child-only	Q130652	phantom	Q131580	real
PHANTOM	child-only	Q130652	phantom	Q131582	real
PHANTOM	child-only	Q130652	phantom	Q131584	real
PHANTOM	child-only	Q130652	phantom	Q131586	real
PHANTOM	child-only	Q130652	phantom	Q131588	real
PHANTOM	child-only	Q130652	phantom	Q131590	real
PHANTOM	child-only	Q130652	phantom	Q131592	real
PHANTOM	child-only	Q130652	phantom	Q131594	real
PHANTOM	child-only	Q130652	phantom	Q132107	real
PHANTOM	child-only	Q130652	phantom	Q132108	real
PHANTOM	child-only	Q130652	phantom	Q74701	real
PHANTOM	child-only	Q131428	phantom	Q74717	real
PHANTOM	child-only	Q131438	phantom	Q74677	real
PHANTOM	child-only	Q131438	phantom	Q74680	real
PHANTOM	child-only	Q131440	phantom	Q132732	real
PHANTOM	child-only	Q131440	phantom	Q74677	real
PHANTOM	child-only	Q131440	phantom	Q74680	real
PHANTOM	child-only	Q131516	phantom	Q131713	real
PHANTOM	child-only	Q132028	phantom	Q130572	real
PHANTOM	child-only	Q132028	phantom	Q130670	real
PHANTOM	child-only	Q132028	phantom	Q132030	real
PHANTOM	child-only	Q132028	phantom	Q132031	real
PHANTOM	child-only	Q132028	phantom	Q132033	real
PHANTOM	child-only	Q132028	phantom	Q132731	real
PHANTOM	child-only	Q132028	phantom	Q133253	real
PHANTOM	child-only	Q132028	phantom	Q133254	real
PHANTOM	child-only	Q132028	phantom	Q133255	real
PHANTOM	child-only	Q132028	phantom	Q133256	real
PHANTOM	child-only	Q132028	phantom	Q133257	real
PHANTOM	child-only	Q132029	phantom	Q132030	real
PHANTOM	child-only	Q132032	phantom	Q130684	real
PHANTOM	child-only	Q132032	phantom	Q132034	real
PHANTOM	child-only	Q132032	phantom	Q132765	real
PHANTOM	child-only	Q132032	phantom	Q132836	real
PHANTOM	child-only	Q132032	phantom	Q133258	real
PHANTOM	child-only	Q132032	phantom	Q133259	real
PHANTOM	child-only	Q132032	phantom	Q133260	real
PHANTOM	child-only	Q132032	phantom	Q133261	real
PHANTOM	child-only	Q132032	phantom	Q133263	real
PHANTOM	child-only	Q132032	phantom	Q133264	real
PHANTOM	child-only	Q132032	phantom	Q137230	real
PHANTOM	child-only	Q132032	phantom	Q74614	real
PHANTOM	child-only	Q132255	phantom	Q132271	real
PHANTOM	child-only	Q132255	phantom	Q132272	real
PHANTOM	child-only	Q132255	phantom	Q132273	real
PHANTOM	child-only	Q132255	phantom	Q132274	real
PHANTOM	child-only	Q132255	phantom	Q132275	real
PHANTOM	child-only	Q132255	phantom	Q132276	real
PHANTOM	child-only	Q132255	phantom	Q132277	real
PHANTOM	child-only	Q132255	phantom	Q132278	real
PHANTOM	child-only	Q132255	phantom	Q132279	real
PHANTOM	child-only	Q132255	phantom	Q132280	real
PHANTOM	child-only	Q132255	phantom	Q132281	real
PHANTOM	child-only	Q132255	phantom	Q132282	real
PHANTOM	child-only	Q132255	phantom	Q132380	real
PHANTOM	child-only	Q132255	phantom	Q133009	real
PHANTOM	child-only	Q132255	phantom	Q133038	real
PHANTOM	child-only	Q132255	phantom	Q133104	real
PHANTOM	child-only	Q132255	phantom	Q133168	real
PHANTOM	child-only	Q132255	phantom	Q133374	real
PHANTOM	child-only	Q132255	phantom	Q133387	real
PHANTOM	child-only	Q132255	phantom	Q133471	real
PHANTOM	child-only	Q132255	phantom	Q133472	real
PHANTOM	child-only	Q132255	phantom	Q133473	real
PHANTOM	child-only	Q132255	phantom	Q133474	real
PHANTOM	child-only	Q132255	phantom	Q133475	real
PHANTOM	child-only	Q132255	phantom	Q133476	real
PHANTOM	child-only	Q132255	phantom	Q133477	real
PHANTOM	child-only	Q132255	phantom	Q133478	real
PHANTOM	child-only	Q132255	phantom	Q133479	real
PHANTOM	child-only	Q132255	phantom	Q133480	real
PHANTOM	child-only	Q132255	phantom	Q133481	real
PHANTOM	child-only	Q132255	phantom	Q133482	real
PHANTOM	child-only	Q132255	phantom	Q133483	real
PHANTOM	child-only	Q132255	phantom	Q133484	real
PHANTOM	child-only	Q132255	phantom	Q133485	real
PHANTOM	child-only	Q132255	phantom	Q133486	real
PHANTOM	child-only	Q132255	phantom	Q133487	real
PHANTOM	child-only	Q132255	phantom	Q133488	real
PHANTOM	child-only	Q132255	phantom	Q133489	real
PHANTOM	child-only	Q132255	phantom	Q133490	real
PHANTOM	child-only	Q132255	phantom	Q133491	real
PHANTOM	child-only	Q132255	phantom	Q133492	real
PHANTOM	child-only	Q132255	phantom	Q133493	real
PHANTOM	child-only	Q132255	phantom	Q133494	real
PHANTOM	child-only	Q132255	phantom	Q133495	real
PHANTOM	child-only	Q132255	phantom	Q133496	real
PHANTOM	child-only	Q132255	phantom	Q133497	real
PHANTOM	child-only	Q132255	phantom	Q133498	real
PHANTOM	child-only	Q132255	phantom	Q133499	real
PHANTOM	child-only	Q132255	phantom	Q133500	real
PHANTOM	child-only	Q132255	phantom	Q133501	real
PHANTOM	child-only	Q132255	phantom	Q133502	real
PHANTOM	child-only	Q132255	phantom	Q133503	real
PHANTOM	child-only	Q132255	phantom	Q133504	real
PHANTOM	child-only	Q132255	phantom	Q133505	real
PHANTOM	child-only	Q132255	phantom	Q133506	real
PHANTOM	child-only	Q132255	phantom	Q133507	real
PHANTOM	child-only	Q132255	phantom	Q133508	real
PHANTOM	child-only	Q132255	phantom	Q133509	real
PHANTOM	child-only	Q132255	phantom	Q133510	real
PHANTOM	child-only	Q132255	phantom	Q133511	real
PHANTOM	child-only	Q132255	phantom	Q133512	real
PHANTOM	child-only	Q132255	phantom	Q133513	real
PHANTOM	child-only	Q132255	phantom	Q133514	real
PHANTOM	child-only	Q132255	phantom	Q133515	real
PHANTOM	child-only	Q132255	phantom	Q133516	real
PHANTOM	child-only	Q132255	phantom	Q133517	real
PHANTOM	child-only	Q132255	phantom	Q133518	real
PHANTOM	child-only	Q132255	phantom	Q133519	real
PHANTOM	child-only	Q132255	phantom	Q133520	real
PHANTOM	child-only	Q132255	phantom	Q133521	real
PHANTOM	child-only	Q132255	phantom	Q133522	real
PHANTOM	child-only	Q132255	phantom	Q133523	real
PHANTOM	child-only	Q132255	phantom	Q133524	real
PHANTOM	child-only	Q132255	phantom	Q133525	real
PHANTOM	child-only	Q132255	phantom	Q133526	real
PHANTOM	child-only	Q132255	phantom	Q133527	real
PHANTOM	child-only	Q132255	phantom	Q134360	real
PHANTOM	child-only	Q132255	phantom	Q75192	real
PHANTOM	child-only	Q132255	phantom	Q90476	real
PHANTOM	child-only	Q133344	phantom	Q132139	real
PHANTOM	child-only	Q133344	phantom	Q133346	real
PHANTOM	child-only	Q133344	phantom	Q134311	real
PHANTOM	child-only	Q133344	phantom	Q134312	real
PHANTOM	child-only	Q133344	phantom	Q134313	real
PHANTOM	child-only	Q133344	phantom	Q134314	real
PHANTOM	child-only	Q133344	phantom	Q134315	real
PHANTOM	child-only	Q133344	phantom	Q134316	real
PHANTOM	child-only	Q133344	phantom	Q134317	real
PHANTOM	child-only	Q133344	phantom	Q134318	real
PHANTOM	child-only	Q133344	phantom	Q134319	real
PHANTOM	child-only	Q133344	phantom	Q134320	real
PHANTOM	child-only	Q133344	phantom	Q134321	real
PHANTOM	child-only	Q133344	phantom	Q73515	real
PHANTOM	child-only	Q135293	phantom	Q135294	real
PHANTOM	child-only	Q135914	phantom	Q73377	real
PHANTOM	child-only	Q137789	phantom	Q60944	real
PHANTOM	child-only	Q1477	phantom	Q153130	real
PHANTOM	child-only	Q148206	phantom	Q72951	real
PHANTOM	child-only	Q1486	phantom	Q153131	real
PHANTOM	child-only	Q1498	phantom	Q153135	real
PHANTOM	child-only	Q151286	phantom	Q151287	real
PHANTOM	child-only	Q151286	phantom	Q78704	real
PHANTOM	child-only	Q1557	phantom	Q153155	real
PHANTOM	child-only	Q1580	phantom	Q153164	real
PHANTOM	child-only	Q1942	phantom	Q153391	real
PHANTOM	child-only	Q1942	phantom	Q153567	real
PHANTOM	child-only	Q1982	phantom	Q153402	real
PHANTOM	child-only	Q1982	phantom	Q153406	real
PHANTOM	child-only	Q1982	phantom	Q153570	real
PHANTOM	child-only	Q3282	phantom	Q32459	real
PHANTOM	child-only	Q3403	phantom	Q32897	real
PHANTOM	child-only	Q3524	phantom	Q33249	real
PHANTOM	child-only	Q3524	phantom	Q3447	real
PHANTOM	child-only	Q3612	phantom	Q33959	real
PHANTOM	child-only	Q4049	phantom	Q3534	real
PHANTOM	child-only	Q4210	phantom	Q36322	real
PHANTOM	child-only	Q4210	phantom	Q36367	real
PHANTOM	child-only	Q4257	phantom	Q32704	real
PHANTOM	child-only	Q4257	phantom	Q92669	real
PHANTOM	child-only	Q4583	phantom	Q35439	real
PHANTOM	child-only	Q4846	phantom	Q38403	real
PHANTOM	child-only	Q4886	phantom	Q38475	real
PHANTOM	child-only	Q4886	phantom	Q4728	real
PHANTOM	child-only	Q4886	phantom	Q4731	real
PHANTOM	child-only	Q4901	phantom	Q4864	real
PHANTOM	child-only	Q4918	phantom	Q117970	real
PHANTOM	child-only	Q4918	phantom	Q117972	real
PHANTOM	child-only	Q4918	phantom	Q117974	real
PHANTOM	child-only	Q4925	phantom	Q4900	real
PHANTOM	child-only	Q51650	phantom	Q2471	real
PHANTOM	child-only	Q52176	phantom	Q2286	real
PHANTOM	child-only	Q52188	phantom	Q2289	real
PHANTOM	child-only	Q52200	phantom	Q1993	real
PHANTOM	child-only	Q52200	phantom	Q1999	real
PHANTOM	child-only	Q52204	phantom	Q2292	real
PHANTOM	child-only	Q52216	phantom	Q2296	real
PHANTOM	child-only	Q52240	phantom	Q2302	real
PHANTOM	child-only	Q52244	phantom	Q2018	real
PHANTOM	child-only	Q52244	phantom	Q2021	real
PHANTOM	child-only	Q52264	phantom	Q28300	real
PHANTOM	child-only	Q52276	phantom	Q28308	real
PHANTOM	child-only	Q52316	phantom	Q2334	real
PHANTOM	child-only	Q52320	phantom	Q2322	real
PHANTOM	child-only	Q52332	phantom	Q2359	real
PHANTOM	child-only	Q52332	phantom	Q28364	real
PHANTOM	child-only	Q52344	phantom	Q29646	real
PHANTOM	child-only	Q52344	phantom	Q30011	real
PHANTOM	child-only	Q52392	phantom	Q28425	real
PHANTOM	child-only	Q52396	phantom	Q28429	real
PHANTOM	child-only	Q52408	phantom	Q2344	real
PHANTOM	child-only	Q52420	phantom	Q2347	real
PHANTOM	child-only	Q52436	phantom	Q26609	real
PHANTOM	child-only	Q52464	phantom	Q55966	real
PHANTOM	child-only	Q52472	phantom	Q2360	real
PHANTOM	child-only	Q52480	phantom	Q28905	real
PHANTOM	child-only	Q52488	phantom	Q28913	real
PHANTOM	child-only	Q52496	phantom	Q28921	real
PHANTOM	child-only	Q52508	phantom	Q2369	real
PHANTOM	child-only	Q52516	phantom	Q2372	real
PHANTOM	child-only	Q52524	phantom	Q2374	real
PHANTOM	child-only	Q52532	phantom	Q2376	real
PHANTOM	child-only	Q52540	phantom	Q2408	real
PHANTOM	child-only	Q52540	phantom	Q2419	real
PHANTOM	child-only	Q52540	phantom	Q2427	real
PHANTOM	child-only	Q52544	phantom	Q2378	real
PHANTOM	child-only	Q52548	phantom	Q28970	real
PHANTOM	child-only	Q52548	phantom	Q29092	real
PHANTOM	child-only	Q52552	phantom	Q2381	real
PHANTOM	child-only	Q52560	phantom	Q2384	real
PHANTOM	child-only	Q52568	phantom	Q28998	real
PHANTOM	child-only	Q52584	phantom	Q29014	real
PHANTOM	child-only	Q52588	phantom	Q2391	real
PHANTOM	child-only	Q52592	phantom	Q2392	real
PHANTOM	child-only	Q52596	phantom	Q2393	real
PHANTOM	child-only	Q52640	phantom	Q29072	real
PHANTOM	child-only	Q52644	phantom	Q29076	real
PHANTOM	child-only	Q52653	phantom	Q2447	real
PHANTOM	child-only	Q52653	phantom	Q2451	real
PHANTOM	child-only	Q52653	phantom	Q2461	real
PHANTOM	child-only	Q52661	phantom	Q2449	real
PHANTOM	child-only	Q52661	phantom	Q29108	real
PHANTOM	child-only	Q52665	phantom	Q29096	real
PHANTOM	child-only	Q52673	phantom	Q29304	real
PHANTOM	child-only	Q52677	phantom	Q29116	real
PHANTOM	child-only	Q52681	phantom	Q29120	real
PHANTOM	child-only	Q52685	phantom	Q29124	real
PHANTOM	child-only	Q52689	phantom	Q29128	real
PHANTOM	child-only	Q52697	phantom	Q2469	real
PHANTOM	child-only	Q52697	phantom	Q2488	real
PHANTOM	child-only	Q52701	phantom	Q2412	real
PHANTOM	child-only	Q52717	phantom	Q29144	real
PHANTOM	child-only	Q52721	phantom	Q29140	real
PHANTOM	child-only	Q52721	phantom	Q29152	real
PHANTOM	child-only	Q52725	phantom	Q29156	real
PHANTOM	child-only	Q52733	phantom	Q29160	real
PHANTOM	child-only	Q52737	phantom	Q29168	real
PHANTOM	child-only	Q52741	phantom	Q29172	real
PHANTOM	child-only	Q52745	phantom	Q2445	real
PHANTOM	child-only	Q52745	phantom	Q29176	real
PHANTOM	child-only	Q52749	phantom	Q29136	real
PHANTOM	child-only	Q52753	phantom	Q29184	real
PHANTOM	child-only	Q52756	phantom	Q29188	real
PHANTOM	child-only	Q52756	phantom	Q29296	real
PHANTOM	child-only	Q52760	phantom	Q29192	real
PHANTOM	child-only	Q52768	phantom	Q29196	real
PHANTOM	child-only	Q52772	phantom	Q29204	real
PHANTOM	child-only	Q52776	phantom	Q29208	real
PHANTOM	child-only	Q52780	phantom	Q29212	real
PHANTOM	child-only	Q52784	phantom	Q2440	real
PHANTOM	child-only	Q52796	phantom	Q2443	real
PHANTOM	child-only	Q52812	phantom	Q2450	real
PHANTOM	child-only	Q52820	phantom	Q2452	real
PHANTOM	child-only	Q52824	phantom	Q2513	real
PHANTOM	child-only	Q52824	phantom	Q2520	real
PHANTOM	child-only	Q52828	phantom	Q2453	real
PHANTOM	child-only	Q52832	phantom	Q2454	real
PHANTOM	child-only	Q52832	phantom	Q2455	real
PHANTOM	child-only	Q52832	phantom	Q2457	real
PHANTOM	child-only	Q52852	phantom	Q29292	real
PHANTOM	child-only	Q52864	phantom	Q2530	real
PHANTOM	child-only	Q52864	phantom	Q2541	real
PHANTOM	child-only	Q52868	phantom	Q2479	real
PHANTOM	child-only	Q52880	phantom	Q2476	real
PHANTOM	child-only	Q52888	phantom	Q2468	real
PHANTOM	child-only	Q52892	phantom	Q2470	real
PHANTOM	child-only	Q52896	phantom	Q2480	real
PHANTOM	child-only	Q52896	phantom	Q2481	real
PHANTOM	child-only	Q52896	phantom	Q2482	real
PHANTOM	child-only	Q52896	phantom	Q2483	real
PHANTOM	child-only	Q52914	phantom	Q2472	real
PHANTOM	child-only	Q52918	phantom	Q2473	real
PHANTOM	child-only	Q52922	phantom	Q2474	real
PHANTOM	child-only	Q52926	phantom	Q2475	real
PHANTOM	child-only	Q52930	phantom	Q29360	real
PHANTOM	child-only	Q52950	phantom	Q152998	real
PHANTOM	child-only	Q52982	phantom	Q2496	real
PHANTOM	child-only	Q52982	phantom	Q2505	real
PHANTOM	child-only	Q53010	phantom	Q2502	real
PHANTOM	child-only	Q53010	phantom	Q2503	real
PHANTOM	child-only	Q53010	phantom	Q29473	real
PHANTOM	child-only	Q53014	phantom	Q153405	real
PHANTOM	child-only	Q53018	phantom	Q2494	real
PHANTOM	child-only	Q53018	phantom	Q2498	real
PHANTOM	child-only	Q53018	phantom	Q2506	real
PHANTOM	child-only	Q53018	phantom	Q29453	real
PHANTOM	child-only	Q53018	phantom	Q29457	real
PHANTOM	child-only	Q53018	phantom	Q29461	real
PHANTOM	child-only	Q53018	phantom	Q4881	real
PHANTOM	child-only	Q53018	phantom	Q51870	real
PHANTOM	child-only	Q53018	phantom	Q51894	real
PHANTOM	child-only	Q53018	phantom	Q51910	real
PHANTOM	child-only	Q53018	phantom	Q51914	real
PHANTOM	child-only	Q53034	phantom	Q2510	real
PHANTOM	child-only	Q53050	phantom	Q153052	real
PHANTOM	child-only	Q53050	phantom	Q51655	real
PHANTOM	child-only	Q53090	phantom	Q2514	real
PHANTOM	child-only	Q53090	phantom	Q2516	real
PHANTOM	child-only	Q53090	phantom	Q29525	real
PHANTOM	child-only	Q53113	phantom	Q2522	real
