qid	label	wikidata_qid	verdict	name_score	detail
Q48857	松平義堯の養女 (松平乗紀の娘)	Q134570926	unverifiable	0.00	local '松平義堯の養女 (松平乗紀の娘)' vs Wikidata '松平義堯の養女 (松平乗紀の娘)' — placeholder or a different writing system, so the id can be neither confirmed nor faulted
Q48861	松平乗紀の娘 (知久久徹の妻)	Q134576575	unverifiable	0.00	local '松平乗紀の娘 (知久久徹の妻)' vs Wikidata '松平乗紀の娘 (知久久徹の妻)' — placeholder or a different writing system, so the id can be neither confirmed nor faulted
Q48873	本多康将の娘 (本多康慶の正室)	Q108799192	unverifiable	0.00	local '本多康将の娘 (本多康慶の正室)' vs Wikidata '本多康将の娘 (本多康慶の正室)' — placeholder or a different writing system, so the id can be neither confirmed nor faulted
Q48889	本多康慶の娘 (青山幸秀の正室)	Q110969188	unverifiable	0.00	local '本多康慶の娘 (青山幸秀の正室)' vs Wikidata '本多康慶の娘 (青山幸秀の正室)' — placeholder or a different writing system, so the id can be neither confirmed nor faulted
Q48905	坪内勝定の娘 (前野長康の妻)	Q108701834	unverifiable	0.00	local '坪内勝定の娘 (前野長康の妻)' vs Wikidata '坪内勝定の娘 (前野長康の妻)' — placeholder or a different writing system, so the id can be neither confirmed nor faulted
Q48931	欽慈皇后	Q8258683	unverifiable	0.00	local '欽慈皇后' vs Wikidata '欽慈皇后' — placeholder or a different writing system, so the id can be neither confirmed nor faulted
Q48935	乌古论谊	Q28415836	unverifiable	0.00	local '乌古论谊' vs Wikidata '乌古论谊' — placeholder or a different writing system, so the id can be neither confirmed nor faulted
Q48937	金森頼業の娘 (小出有重の正室)	Q110050839	unverifiable	0.00	local '金森頼業の娘 (小出有重の正室)' vs Wikidata '金森頼業の娘 (小出有重の正室)' — placeholder or a different writing system, so the id can be neither confirmed nor faulted
Q48945	金森頼時	Q8513845	unverifiable	0.00	local '金森頼時' vs Wikidata '가나모리 요리토키' — placeholder or a different writing system, so the id can be neither confirmed nor faulted
Q48959	Vanyan Shouchzhun	Q10947919	unverifiable	0.00	local 'Vanyan Shouchzhun' vs Wikidata '完顏守忠' — placeholder or a different writing system, so the id can be neither confirmed nor faulted
Q48961	安富徳円 (子)	Q18235833	unverifiable	0.00	local '安富徳円 (子)' vs Wikidata '安富徳円 (子)' — placeholder or a different writing system, so the id can be neither confirmed nor faulted
Q48963	Vanyan Shouchun	Q10947920	unverifiable	0.00	local 'Vanyan Shouchun' vs Wikidata '完顏守純' — placeholder or a different writing system, so the id can be neither confirmed nor faulted
Q48965	小西行正	Q11034669	unverifiable	0.00	local '小西行正' vs Wikidata '小西行正' — placeholder or a different writing system, so the id can be neither confirmed nor faulted
Q48967	Vanyan Syuanlin	Q16075399	unverifiable	0.00	local 'Vanyan Syuanlin' vs Wikidata '完顏玄齡' — placeholder or a different writing system, so the id can be neither confirmed nor faulted
Q48976	Vanyan Khunyuy	Q15934445	unverifiable	0.00	local 'Vanyan Khunyuy' vs Wikidata '完顏洪裕' — placeholder or a different writing system, so the id can be neither confirmed nor faulted
Q48980	忒隣	Q10200628	unverifiable	0.00	local '忒隣' vs Wikidata '忒隣' — placeholder or a different writing system, so the id can be neither confirmed nor faulted
Q48988	Vanyan Khunsi	Q16075429	unverifiable	0.00	local 'Vanyan Khunsi' vs Wikidata '完顏洪熙' — placeholder or a different writing system, so the id can be neither confirmed nor faulted
Q48989	土方豊義	Q11423535	unverifiable	0.00	local '土方豊義' vs Wikidata '土方豊義' — placeholder or a different writing system, so the id can be neither confirmed nor faulted
Q48992	Vanyan Khunyan	Q15954591	unverifiable	0.00	local 'Vanyan Khunyan' vs Wikidata '完顏洪衍' — placeholder or a different writing system, so the id can be neither confirmed nor faulted
Q48996	Vanyan Khunkhuey	Q16260145	unverifiable	0.00	local 'Vanyan Khunkhuey' vs Wikidata '完顏洪輝' — placeholder or a different writing system, so the id can be neither confirmed nor faulted
Q49025	Wu Wan Guang Zu	Q109236019	unverifiable	0.00	local 'Wu Wan Guang Zu' vs Wikidata '烏丸光祖' — placeholder or a different writing system, so the id can be neither confirmed nor faulted
Q49029	Wai Shan Guang Shi	Q109236045	unverifiable	0.00	local 'Wai Shan Guang Shi' vs Wikidata '外山光実' — placeholder or a different writing system, so the id can be neither confirmed nor faulted
Q49033	NN	Q102858239	unverifiable	1.00	local 'NN' vs Wikidata 'NN' — placeholder or a different writing system, so the id can be neither confirmed nor faulted
Q49130	Chi Tian Qing Qi	Q11552015	unverifiable	0.00	local 'Chi Tian Qing Qi' vs Wikidata '池田清緝' — placeholder or a different writing system, so the id can be neither confirmed nor faulted
Q49138	Chi Tian Xi Dai Zi	Q111130821	unverifiable	0.00	local 'Chi Tian Xi Dai Zi' vs Wikidata '池田喜代子' — placeholder or a different writing system, so the id can be neither confirmed nor faulted
Q49142	Ikeda Sumiko (wife of Matsumae Norio)	Q111130843	unverifiable	0.00	local 'Ikeda Sumiko (wife of Matsumae Norio)' vs Wikidata '池田澄子 (松前紀男の妻)' — placeholder or a different writing system, so the id can be neither confirmed nor faulted
Q49146	Chi Tian Long	Q111130852	unverifiable	0.00	local 'Chi Tian Long' vs Wikidata '池田隆' — placeholder or a different writing system, so the id can be neither confirmed nor faulted
Q49177	余卢睹姑	Q47269866	unverifiable	0.00	local '余卢睹姑' vs Wikidata '余卢睹姑' — placeholder or a different writing system, so the id can be neither confirmed nor faulted
Q49189	撒葛只迷己	Q47268397	unverifiable	0.00	local '撒葛只迷己' vs Wikidata '撒葛只迷己' — placeholder or a different writing system, so the id can be neither confirmed nor faulted
Q49232	石野基道	Q110253231	unverifiable	0.00	local '石野基道' vs Wikidata '石野基道' — placeholder or a different writing system, so the id can be neither confirmed nor faulted
Q49237	Ao Ping Qing Ji	Q109326646	unverifiable	0.00	local 'Ao Ping Qing Ji' vs Wikidata '奥平軽姫' — placeholder or a different writing system, so the id can be neither confirmed nor faulted
Q49241	Daughter of Okuhira Masataka (wife of Kato Yasuri)	Q109326652	unverifiable	0.00	local 'Daughter of Okuhira Masataka (wife of Kato Yasuri)' vs Wikidata '奥平昌高の娘 (加藤泰理の正室)' — placeholder or a different writing system, so the id can be neither confirmed nor faulted
Q49245	Daughter of Okuhira Masataka (wife of Nagai Naonori)	Q109326656	unverifiable	0.00	local 'Daughter of Okuhira Masataka (wife of Nagai Naonori)' vs Wikidata '奥平昌高の娘 (永井尚典の正室)' — placeholder or a different writing system, so the id can be neither confirmed nor faulted
Q49248	Ao Ping Tie Ji	Q109326665	unverifiable	0.00	local 'Ao Ping Tie Ji' vs Wikidata '奥平鉄姫' — placeholder or a different writing system, so the id can be neither confirmed nor faulted
Q49252	Daughter of Okuhira Masataka (wife of Naruse Masazumi)	Q109326672	unverifiable	0.00	local 'Daughter of Okuhira Masataka (wife of Naruse Masazumi)' vs Wikidata '奥平昌高の娘 (成瀬正住の正室)' — placeholder or a different writing system, so the id can be neither confirmed nor faulted
Q49256	Daughter of Okuhira Masataka (Wife of Inaba Ikumichi)	Q109326678	unverifiable	0.00	local 'Daughter of Okuhira Masataka (Wife of Inaba Ikumichi)' vs Wikidata '奥平昌高の娘 (稲葉幾通の正室)' — placeholder or a different writing system, so the id can be neither confirmed nor faulted
Q49260	Daughter of Okudaira Masataka (wife of Shimazu Tadahiro)	Q109326688	unverifiable	0.00	local 'Daughter of Okudaira Masataka (wife of Shimazu Tadahiro)' vs Wikidata '奥平昌高の娘 (島津忠寛の正室)' — placeholder or a different writing system, so the id can be neither confirmed nor faulted
Q49264	Ao Ping Huchi	Q109326789	unverifiable	0.00	local 'Ao Ping Huchi' vs Wikidata '奥平フチ' — placeholder or a different writing system, so the id can be neither confirmed nor faulted
Q49272	Daughter of Okudaira Masataka (wife of Naito Yoriyai)	Q113254698	unverifiable	0.00	local 'Daughter of Okudaira Masataka (wife of Naito Yoriyai)' vs Wikidata '奥平昌高の娘 (内藤頼愛の正室)' — placeholder or a different writing system, so the id can be neither confirmed nor faulted
Q49276	Ao Ping Cao Ji	Q113260990	unverifiable	0.00	local 'Ao Ping Cao Ji' vs Wikidata '奥平操姫' — placeholder or a different writing system, so the id can be neither confirmed nor faulted
Q49280	Nei Teng Zhen Ji	Q113254452	unverifiable	0.00	local 'Nei Teng Zhen Ji' vs Wikidata '内藤鍼姫' — placeholder or a different writing system, so the id can be neither confirmed nor faulted
Q49285	Mu Ye Zhong Zhi	Q134619402	unverifiable	0.00	local 'Mu Ye Zhong Zhi' vs Wikidata '牧野忠直' — placeholder or a different writing system, so the id can be neither confirmed nor faulted
Q49289	奥平昌服	Q11445776	unverifiable	0.00	local '奥平昌服' vs Wikidata '奥平昌服' — placeholder or a different writing system, so the id can be neither confirmed nor faulted
Q49305	沢山精八郎	Q79017558	unverifiable	0.00	local '沢山精八郎' vs Wikidata '沢山精八郎' — placeholder or a different writing system, so the id can be neither confirmed nor faulted
Q49317	Zhen Tian Zhen Zi	Q113094215	unverifiable	0.00	local 'Zhen Tian Zhen Zi' vs Wikidata '真田貞子' — placeholder or a different writing system, so the id can be neither confirmed nor faulted
Q49325	藤江雅良	Q109747682	unverifiable	0.00	local '藤江雅良' vs Wikidata '藤江雅良' — placeholder or a different writing system, so the id can be neither confirmed nor faulted
Q49329	平松時庸の娘 (溝口宣直の側室のち継々室)	Q109965855	unverifiable	0.00	local '平松時庸の娘 (溝口宣直の側室のち継々室)' vs Wikidata '平松時庸の娘 (溝口宣直の側室のち継々室)' — placeholder or a different writing system, so the id can be neither confirmed nor faulted
Q49333	平松時庸の娘 (溝口宣直の継々々室)	Q109983698	unverifiable	0.00	local '平松時庸の娘 (溝口宣直の継々々室)' vs Wikidata '平松時庸の娘 (溝口宣直の継々々室)' — placeholder or a different writing system, so the id can be neither confirmed nor faulted
Q49337	長谷時茂	Q110307503	unverifiable	0.00	local '長谷時茂' vs Wikidata '長谷時茂' — placeholder or a different writing system, so the id can be neither confirmed nor faulted
Q49341	長谷時充	Q110307539	unverifiable	0.00	local '長谷時充' vs Wikidata '長谷時充' — placeholder or a different writing system, so the id can be neither confirmed nor faulted
Q49349	七条隆孝	Q109830888	unverifiable	0.00	local '七条隆孝' vs Wikidata '七条隆孝' — placeholder or a different writing system, so the id can be neither confirmed nor faulted
Q49353	七条隆福	Q109831013	unverifiable	0.00	local '七条隆福' vs Wikidata '七条隆福' — placeholder or a different writing system, so the id can be neither confirmed nor faulted
Q49361	白須初姫	Q110285181	unverifiable	0.00	local '白須初姫' vs Wikidata '白須初姫' — placeholder or a different writing system, so the id can be neither confirmed nor faulted
Q49381	Xin Hai	Q109865919	unverifiable	0.00	local 'Xin Hai' vs Wikidata '信海' — placeholder or a different writing system, so the id can be neither confirmed nor faulted
Q49385	Daughter of Kanshuji Takaaki (wife of Nakayama Eichika)	Q109866096	unverifiable	0.00	local 'Daughter of Kanshuji Takaaki (wife of Nakayama Eichika)' vs Wikidata '勧修寺高顕の娘 (中山栄親の妻)' — placeholder or a different writing system, so the id can be neither confirmed nor faulted
Q49394	Isak Komnin Duka Tornikii	Q61014434	unverifiable	0.00	local 'Isak Komnin Duka Tornikii' vs Wikidata 'Ισαάκ Τορνίκης' — placeholder or a different writing system, so the id can be neither confirmed nor faulted
Q49397	三好勝時	Q108156128	unverifiable	0.00	local '三好勝時' vs Wikidata '三好勝時' — placeholder or a different writing system, so the id can be neither confirmed nor faulted
Q49398	Andronik Komnina Duka Paleolog Tornikii	Q61313120	unverifiable	0.00	local 'Andronik Komnina Duka Paleolog Tornikii' vs Wikidata 'Ανδρόνικος Παλαιολόγος Τορνίκης' — placeholder or a different writing system, so the id can be neither confirmed nor faulted
Q49405	三好長尚	Q128843760	unverifiable	0.00	local '三好長尚' vs Wikidata '三好長尚' — placeholder or a different writing system, so the id can be neither confirmed nor faulted
