qid,english_label,english_description,label_count,description_count,geni_ids,geni_count
Q91368,"{'language': 'en', 'value': 'Desconocida  Don Astruc'}",,1,0,6000000183843337864,1
Q91370,"{'language': 'en', 'value': 'Mis. Pefet  Shaltiel'}",,1,0,6000000014694728908,1
Q91372,"{'language': 'en', 'value': 'Gila  bat Kalonymus'}",,1,0,6000000028958722168,1
Q91374,"{'language': 'en', 'value': '(wife of Yitzhak)  haLevi haGadol of Narvona'}",,1,0,6000000025053550391,1
Q91376,"{'language': 'en', 'value': 'Druda  Gracian'}",,1,0,6000000017345251963,1
Q91378,"{'language': 'en', 'value': 'Tomás  García de Santa María (Todroz Benveniste'}",,1,0,6000000042600344310,1
Q91380,"{'language': 'en', 'value': 'Mira  Benveniste'}",,1,0,6000000102814447988,1
Q91382,"{'language': 'en', 'value': 'Astruc  Zemah Durán'}",,1,0,6000000103264965568,1
Q91384,"{'language': 'en', 'value': 'N.  de la Cavallería'}",,1,0,6000000020921639872,1
Q91386,"{'language': 'en', 'value': 'Leonor  de Cabrera'}",,1,0,6000000007728655276,1
Q91388,"{'language': 'en', 'value': 'mujer judía'}",,1,0,6000000010964738481,1
Q91390,"{'language': 'en', 'value': 'Juana  de Santa María'}",,1,0,6000000043585966240,1
Q91392,"{'language': 'en', 'value': 'Francisco  Núñez de Toledo'}",,1,0,6000000083766068379,1
Q91394,"{'language': 'en', 'value': 'Inés  García de Santa Gadea'}",,1,0,6000000081319771024,1
Q91396,"{'language': 'en', 'value': 'Juan Garcés Rodríguez De Mazuelo'}",,1,0,6000000212854134821,1
Q91398,"{'language': 'en', 'value': 'Domingo  Martínez De Mazuelo'}",,1,0,6000000011115222098,1
Q91400,"{'language': 'en', 'value': 'Isabel  Rodriguez'}",,1,0,6000000081389532823,1
Q91402,"{'language': 'en', 'value': 'Unknown Haleví  De La Caballería'}",,1,0,6000000052930108927,1
Q91404,"{'language': 'en', 'value': 'Catalina'}",,1,0,6000000007728477677,1
Q91406,"{'language': 'en', 'value': 'Martín ""Men""  Gutiérrez'}",,1,0,6000000001500820995,1
Q91408,"{'language': 'en', 'value': 'Violante  Ruiz de Daroca'}",,1,0,6000000029177150138,1
Q91412,"{'language': 'en', 'value': 'N.  de la Cavallería'}",,1,0,6000000029181022837,1
Q91414,"{'language': 'en', 'value': 'N.  de la Cavallería'}",,1,0,6000000029180814846,1
Q91416,"{'language': 'en', 'value': 'Señora'}",,1,0,6000000029177765951,1
Q91418,"{'language': 'en', 'value': 'Señora'}",,1,0,6000000029177304424,1
Q91420,"{'language': 'en', 'value': '2nd wife  ibn Yachya HaZaken'}",,1,0,6000000007032495521,1
Q91422,"{'language': 'en', 'value': 'Yosef II \\ Yoseph II  Yoseph II'}",,1,0,6000000041273498900,1
Q91424,"{'language': 'en', 'value': 'HaKohen Rafa'}",,1,0,6000000206225098851,1
Q91426,"{'language': 'en', 'value': 'Shemaya I  ben Shlomo'}",,1,0,6000000000795569798,1
Q91428,"{'language': 'en', 'value': 'Reb Aryeh Zev'}",,1,0,6000000209722720844,1
Q91430,"{'language': 'en', 'value': '?  de Lunel'}",,1,0,6000000000348889221,1
Q91432,"{'language': 'en', 'value': ""Yaakov  De L'estoile""}",,1,0,6000000122051553863,1
Q91434,"{'language': 'en', 'value': '?  Duran'}",,1,0,6000000000348876551,1
Q91436,"{'language': 'en', 'value': 'Michal'}",,1,0,6000000016831411145,1
Q91438,"{'language': 'en', 'value': 'Feigel Meshullam  ben Jacob'}",,1,0,6000000180725047822,1
Q91440,"{'language': 'en', 'value': '(wife of Rabeinu Yosef) Halevi'}",,1,0,6000000025053523442,1
Q91442,,,0,0,6000000053709264896,1
Q91444,"{'language': 'en', 'value': 'Adelheid  Joehr'}",,1,0,6000000180105037869,1
Q91446,"{'language': 'en', 'value': 'Maria  de Saravia'}",,1,0,6000000081323201094,1
Q91448,"{'language': 'en', 'value': 'Mencía  de Rojas Gaona'}",,1,0,6000000081416929194,1
Q91450,"{'language': 'en', 'value': 'Girabe  de Prestines Bonifaz'}",,1,0,6000000081482088757,1
Q91452,"{'language': 'en', 'value': 'Alfonso  Alvarez de Toledo'}",,1,0,6000000081324128049,1
Q91454,"{'language': 'en', 'value': 'Alonso  Álvarez de Toledo'}",,1,0,6000000029262127804,1
Q91456,"{'language': 'en', 'value': 'Diego  Romero'}",,1,0,6000000083775154501,1
Q91458,"{'language': 'en', 'value': 'María'}",,1,0,6000000081136410023,1
Q91460,"{'language': 'en', 'value': 'Leonor  Rodríguez'}",,1,0,6000000076374988352,1
Q91462,"{'language': 'en', 'value': 'Teresa  Ruíz'}",,1,0,6000000003265432515,1
Q91464,"{'language': 'en', 'value': 'Juana  Rodriguez de Maluenda'}",,1,0,6000000061611089821,1
Q91466,"{'language': 'en', 'value': 'Mari  Núñez de Maluenda'}",,1,0,6000000081322471238,1
Q91468,"{'language': 'en', 'value': 'Beatriz  de Maluenda'}",,1,0,6000000081325824832,1
Q91470,"{'language': 'en', 'value': 'Luis  Garcés de Maluenda'}",,1,0,6000000081322891988,1
Q91472,"{'language': 'en', 'value': 'Brianda  de Maluenda'}",,1,0,6000000212432933883,1
Q91474,"{'language': 'en', 'value': 'Francisco  Martinez de Lerma'}",,1,0,6000000081076456980,1
Q91476,"{'language': 'en', 'value': 'Álvaro  de Lerma Santa Gadea'}",,1,0,6000000076340756890,1
Q91478,"{'language': 'en', 'value': 'Francisco Alonso  Martínez de Lerma Santa Gadea'}",,1,0,6000000076392974160,1
Q91480,"{'language': 'en', 'value': 'Gonzalo  de Lerma Polanco'}",,1,0,6000000077303524071,1
Q91482,"{'language': 'en', 'value': 'Leonor  de Lerma Polanco'}",,1,0,6000000077303384317,1
Q91484,"{'language': 'en', 'value': 'Catalina  de Lerma Polanco'}",,1,0,6000000081074860544,1
Q91486,"{'language': 'en', 'value': 'Teresa  Ruíz Calabria'}",,1,0,6000000212853999821,1
Q91488,"{'language': 'en', 'value': 'María  de la Garza'}",,1,0,6000000001500824613,1
Q91490,"{'language': 'en', 'value': 'Ruiz  Diaz de Cordoba'}",,1,0,6000000081413369832,1
Q91492,"{'language': 'en', 'value': 'Erasol  Lafo Avendino'}",,1,0,6000000042600924824,1
Q91494,"{'language': 'en', 'value': 'Isabel  de Aro'}",,1,0,6000000029177250366,1
Q91496,"{'language': 'en', 'value': 'Francisca  de Resendi'}",,1,0,6000000029177187441,1
Q91498,"{'language': 'en', 'value': 'Ana  Urríes'}",,1,0,6000000029178109993,1
Q91500,"{'language': 'en', 'value': 'Pedro  de Francia'}",,1,0,6000000029177576030,1
Q91502,"{'language': 'en', 'value': 'Rodrigo  de Rojas'}",,1,0,6000000029178338129,1
Q91504,"{'language': 'en', 'value': 'Pedro  de Ayerbe'}",,1,0,6000000029178094043,1
Q91506,"{'language': 'en', 'value': 'Beatriz  de la Cavallería'}",,1,0,6000000029176914332,1
Q91508,"{'language': 'en', 'value': 'N.'}",,1,0,6000000029178249895,1
Q91510,"{'language': 'en', 'value': 'N.  Gordo'}",,1,0,6000000029179577514,1
Q91512,"{'language': 'en', 'value': 'Ximén  Pérez de Pomar'}",,1,0,6000000029179966293,1
Q91514,"{'language': 'en', 'value': 'Vicente  de Bordalba'}",,1,0,6000000029180849845,1
Q91516,"{'language': 'en', 'value': 'Francisco  Bordalba'}",,1,0,6000000029181500072,1
Q91518,"{'language': 'en', 'value': 'Pedro  Fernández'}",,1,0,6000000029181362914,1
Q91522,"{'language': 'en', 'value': 'Isabel  Zapata'}",,1,0,6000000029179051873,1
Q91524,"{'language': 'en', 'value': 'Pedro  Cornel'}",,1,0,6000000029179592029,1
Q91526,"{'language': 'en', 'value': 'Isabel  Vidal'}",,1,0,6000000029179448217,1
Q91528,"{'language': 'en', 'value': 'Pedro  Torrellas'}",,1,0,6000000029179475774,1
Q91530,"{'language': 'en', 'value': 'son of Gedaliah Ibn Yahya Hazaken'}",,1,0,6000000026070994421,1
Q91532,"{'language': 'en', 'value': 'Nakhman'}",,1,0,6000000041273289160,1
Q91534,"{'language': 'en', 'value': 'Hacohen Rafa'}",,1,0,6000000206225024887,1
Q91536,"{'language': 'en', 'value': ""Shlomo III ibn Da'ud Exilarch""}",,1,0,6000000000795687204,1
Q91538,"{'language': 'en', 'value': ""Reb Ya'akov""}",,1,0,6000000209722707839,1
Q91540,"{'language': 'en', 'value': 'Avraham Hacohen ""El Alfaquin""'}",,1,0,6000000000348876565,1
Q91542,"{'language': 'en', 'value': 'wife, Shimon  Frances'}",,1,0,6000000000348889228,1
Q91544,"{'language': 'en', 'value': 'Desconocida  Rodríguez'}",,1,0,6000000000462873997,1
Q91546,"{'language': 'en', 'value': 'Clara'}",,1,0,6000000131708810969,1
Q91548,"{'language': 'en', 'value': 'Regina  Cresques'}",,1,0,6000000017344942897,1
Q91550,"{'language': 'en', 'value': 'Catalina  de Luna Ha Nasi'}",,1,0,6000000007151138986,1
Q91552,"{'language': 'en', 'value': 'Adelheid  Jöhr'}",,1,0,6000000093671018821,1
Q91554,"{'language': 'en', 'value': 'Grandson of MAHAR""I  Weill'}",,1,0,6000000024378667170,1
Q91556,"{'language': 'en', 'value': 'Maria  Hurtado de Mendoza Rojas Gaona'}",,1,0,6000000081323698320,1
Q91558,"{'language': 'en', 'value': 'Ines  de Escobar Villalobos'}",,1,0,6000000081421586070,1
Q91560,"{'language': 'en', 'value': 'Beatriz  de Lujan'}",,1,0,6000000081324091178,1
Q91562,"{'language': 'en', 'value': 'Diego  Hurtado de Mendoza Rojas Gaona'}",,1,0,6000000081324392916,1
Q91564,"{'language': 'en', 'value': 'García  Franco de Toledo'}",,1,0,6000000081474843895,1
Q91566,"{'language': 'en', 'value': 'Isabel  Bonifaz'}",,1,0,6000000081382996824,1
Q91568,"{'language': 'en', 'value': 'Catalina  de Carrillo y Toledo'}",,1,0,6000000081487041052,1
Q91570,"{'language': 'en', 'value': 'Juan  Ochoa y Avellaneda'}",,1,0,6000000081477106955,1
Q91572,"{'language': 'en', 'value': 'Juan  Cervantes Gutiérrez'}",,1,0,6000000009196541883,1
Q91574,"{'language': 'en', 'value': 'Diego  de Cervantes y Álvarez de Toledo'}",,1,0,6000000008630537270,1
Q91576,"{'language': 'en', 'value': 'Constancia  Díaz'}",,1,0,6000000184461195827,1
Q91578,"{'language': 'en', 'value': 'Isabel  Enríquez de Zúñiga'}",,1,0,6000000033653682456,1
Q91580,"{'language': 'en', 'value': 'Leonor  Arias Dávila'}",,1,0,6000000016168611631,1
Q91582,"{'language': 'en', 'value': 'Íñigo  López Dávalos y Ayala'}",,1,0,6000000007360223893,1
Q91584,"{'language': 'en', 'value': 'Gonzalo  Lopez de Polanco'}",,1,0,6000000076264063952,1
Q91586,"{'language': 'en', 'value': 'Juan  Martinez de Burgos'}",,1,0,6000000086230946049,1
Q91588,"{'language': 'en', 'value': 'Maria  Carrillo Hinestrosa'}",,1,0,6000000081359912118,1
Q91590,"{'language': 'en', 'value': 'Pedro  de Torquemada'}",,1,0,6000000081100411826,1
Q91592,"{'language': 'en', 'value': 'Ana Salamina  Santangel y Romero'}",,1,0,6000000000401585970,1
Q91594,"{'language': 'en', 'value': 'Licenciado Pedro José de Maluenda y Romero'}",,1,0,6000000000401585942,1
Q91596,"{'language': 'en', 'value': 'Diego  Alonso de Burgos'}",,1,0,6000000061610396498,1
Q91598,"{'language': 'en', 'value': 'Gonzalo  de Cordoba'}",,1,0,6000000081323670267,1
Q91600,"{'language': 'en', 'value': 'Diego  de Castro'}",,1,0,6000000212433130826,1
Q91602,"{'language': 'en', 'value': 'Juana  de Polanco Maluenda'}",,1,0,6000000076340196221,1
Q91604,"{'language': 'en', 'value': 'Catalina  de Lerma Polanco'}",,1,0,6000000081067217152,1
Q91606,"{'language': 'en', 'value': 'Lorenzo  de Lerma Polanco'}",,1,0,6000000076930028003,1
Q91608,"{'language': 'en', 'value': 'Capt. Francisco  de Lerma Polanco, Mayor of Los Palos'}",,1,0,6000000076394909196,1
Q91610,"{'language': 'en', 'value': 'Ines  de Lerma Polanco'}",,1,0,6000000081025711471,1
Q91612,"{'language': 'en', 'value': 'Isabel  de Lerma Polanco'}",,1,0,6000000081296119860,1
Q91614,"{'language': 'en', 'value': 'Mencía  Martínez de Lerma'}",,1,0,6000000085452504962,1
Q91616,"{'language': 'en', 'value': 'Elvira  de Bejar Lerma'}",,1,0,6000000077313844604,1
Q91618,"{'language': 'en', 'value': 'Francisco  de Lerma Polanco Béjar'}",,1,0,6000000081484068879,1
Q91620,"{'language': 'en', 'value': 'Isabel  de Lerma Polanco Bejar'}",,1,0,6000000081064956172,1
Q91622,"{'language': 'en', 'value': 'Juan  de Lerma Polanco'}",,1,0,6000000076395818013,1
Q91624,"{'language': 'en', 'value': 'Pedro  de Lerma'}",,1,0,6000000076931104491,1
Q91626,"{'language': 'en', 'value': 'Rodrigo  Alonso de Curiel'}",,1,0,6000000080938509555,1
Q91628,"{'language': 'en', 'value': 'Archpriest of Villahoz  Alonso Diez de Lerma Polanco'}",,1,0,6000000080938069548,1
Q91630,"{'language': 'en', 'value': 'Garcia  de Mazuelo'}",,1,0,6000000081075947890,1
Q91632,"{'language': 'en', 'value': 'Francisco  Mazuelo de Lerma Polanco'}",,1,0,6000000081073393045,1
Q91634,"{'language': 'en', 'value': 'Juan  de Manzuelo y Lerma Polanco'}",,1,0,6000000081295911832,1
Q91636,"{'language': 'en', 'value': 'Pedro  Gómez Mazuelo'}",,1,0,6000000001500824605,1
Q91638,"{'language': 'en', 'value': 'Catalina  de la Cadena y Gómez Mazuelo'}",,1,0,6000000001500820366,1
Q91640,"{'language': 'en', 'value': 'Diego  Osorio de Guzmán'}",,1,0,6000000013383899389,1
Q91642,"{'language': 'en', 'value': 'Catalina  Luna de Castro'}",,1,0,6000000027596567383,1
Q91644,"{'language': 'en', 'value': 'Francisco  de la Cavallería'}",,1,0,6000000042600629691,1
Q91646,"{'language': 'en', 'value': 'Urolanse  de Velbibre'}",,1,0,6000000042601187966,1
Q91648,"{'language': 'en', 'value': 'Galacian  Cerdán'}",,1,0,6000000042601071024,1
Q91650,"{'language': 'en', 'value': 'María  Manrique de Lara y Fajardo'}",,1,0,6000000029176658173,1
Q91652,"{'language': 'en', 'value': 'Margarita  Cerdán Sanz de Aliaga'}",,1,0,6000000029176650224,1
Q91654,"{'language': 'en', 'value': 'Brianda  Cerdán'}",,1,0,6000000029176947841,1
Q91656,"{'language': 'en', 'value': 'Isabel  de la Cavallería'}",,1,0,6000000029176951839,1
Q91658,"{'language': 'en', 'value': 'Martín  de Aragón y Gurrea'}",,1,0,6000000029176840459,1
Q91660,"{'language': 'en', 'value': 'N.'}",,1,0,6000000029177715832,1
Q91662,"{'language': 'en', 'value': 'Mathías Martín  de Maluenda'}",,1,0,6000000029176348766,1
Q91664,"{'language': 'en', 'value': 'N.  de Partenoy'}",,1,0,6000000029178517357,1
Q91666,"{'language': 'en', 'value': 'Rodrigo  de Alcaraz'}",,1,0,6000000029178165279,1
Q91668,"{'language': 'en', 'value': 'Ciprés  de Paternoy'}",,1,0,6000000029177010863,1
Q91670,"{'language': 'en', 'value': 'Gaspar  Ruiz'}",,1,0,6000000029178162727,1
Q91672,"{'language': 'en', 'value': 'Luis  de Alagón'}",,1,0,6000000029178357925,1
Q91674,"{'language': 'en', 'value': 'Germana  de León'}",,1,0,6000000029178369194,1
Q91676,"{'language': 'en', 'value': 'Ana  Esteban'}",,1,0,6000000029179390759,1
Q91678,"{'language': 'en', 'value': 'Isabel  de Moncayo y Sánchez'}",,1,0,6000000029180046022,1
Q91680,"{'language': 'en', 'value': 'Salvador  de Montángel'}",,1,0,6000000029180897958,1
Q91682,"{'language': 'en', 'value': 'Lorenzo  de la Cavallería'}",,1,0,6000000029180873904,1
Q91684,"{'language': 'en', 'value': 'Sellana'}",,1,0,6000000029181447203,1
Q91686,"{'language': 'en', 'value': 'N.  de Buxones'}",,1,0,6000000029181398165,1
Q91688,"{'language': 'en', 'value': 'Férriz  de Cariñena'}",,1,0,6000000029181399066,1
Q91690,"{'language': 'en', 'value': 'Ana  Esteban'}",,1,0,6000000029177708143,1
Q91692,"{'language': 'en', 'value': 'Mari  Ximénez Moreno'}",,1,0,6000000029181372080,1
Q91694,"{'language': 'en', 'value': 'Pedro  de la Cabra'}",,1,0,6000000029181929007,1
Q91696,"{'language': 'en', 'value': 'Juan  de Luna'}",,1,0,6000000029181916115,1
Q91698,"{'language': 'en', 'value': 'Baltasar  de Bolea'}",,1,0,6000000029179106850,1
Q91700,"{'language': 'en', 'value': 'Salva Halevi Abulafia'}",,1,0,6000000014737345042,1
Q91702,"{'language': 'en', 'value': 'Dona Cimfa (Simcha) Cimfa Simha Ibn Yahya  Navarro'}",,1,0,6000000017720046695,1
Q91704,"{'language': 'en', 'value': 'Fabrique Alfonso  De Castilla y de Guzmán'}",,1,0,6000000186786493892,1
Q91706,"{'language': 'en', 'value': 'Hacohen Rafa'}",,1,0,6000000206225065896,1
Q91708,"{'language': 'en', 'value': 'Reb Betzalel'}",,1,0,6000000209722739837,1
Q91710,"{'language': 'en', 'value': 'David ben Samuel of Estelle'}",,1,0,6000000000348876714,1
Q91713,"{'language': 'en', 'value': ""Contesse  De L'estoile""}",,1,0,6000000000348876662,1
Q91715,"{'language': 'en', 'value': 'Regina'}",,1,0,6000000000348876768,1
Q91717,"{'language': 'en', 'value': 'Astrugona'}",,1,0,6000000000348876801,1
Q91719,,,0,0,6000000081737624760,1
Q91721,"{'language': 'en', 'value': 'Clara Halevi'}",,1,0,6000000013130161225,1
Q91723,"{'language': 'en', 'value': 'Yosef Sheshportsch'}",,1,0,6000000103969718892,1
Q91725,"{'language': 'en', 'value': 'Unkown  Alnaqua'}",,1,0,6000000103978404678,1
Q91727,"{'language': 'en', 'value': 'Beatriz (Gracia)  Gonzalez (de Luna)'}",,1,0,6000000025604620501,1
Q91729,"{'language': 'en', 'value': 'Samuel  Abenamias'}",,1,0,6000000104967342829,1
Q91731,"{'language': 'en', 'value': 'Mayor Flores  De Guevara y Diaz Franco'}",,1,0,6000000007566148508,1
Q91733,"{'language': 'en', 'value': 'Diego  Gutiérrez de la Cavallería y Flores de G'}",,1,0,6000000002413929924,1
Q91735,"{'language': 'en', 'value': 'Alonso  Gutiérrez de la Cavallería y Flores de G'}",,1,0,6000000020842034974,1
Q91737,"{'language': 'en', 'value': 'Pedro  Gutiérrez de la Cavallería y Flores de G'}",,1,0,6000000010964838964,1
Q91739,"{'language': 'en', 'value': 'Gonzalo (El Cojo)  Gutiérrez de la Cavallería y Flores de G'}",,1,0,6000000010964935604,1
Q91741,"{'language': 'en', 'value': 'Juan  Gutiérrez de la Cavallería y Flores de G'}",,1,0,6000000010964843653,1
Q91743,"{'language': 'en', 'value': 'Catalina  Gutiérrez de la Cavallería y Flores de G'}",,1,0,6000000010964821641,1
Q91745,"{'language': 'en', 'value': 'Magdalena  Spörri'}",,1,0,6000000055889647850,1
Q91747,"{'language': 'en', 'value': 'Moshe  Weill'}",,1,0,6000000000348835314,1
Q91749,"{'language': 'en', 'value': 'Ana  de Leiva y Mendoza'}",,1,0,6000000053708990947,1
Q91751,"{'language': 'en', 'value': 'Lope  Bustamante'}",,1,0,6000000081483260873,1
Q91752,"{'language': 'en', 'value': 'Pedro  de Orense y Lalo'}",,1,0,6000000040469783674,1
Q91754,"{'language': 'en', 'value': 'Isabel  Guzmán Osorio'}",,1,0,6000000081473022510,1
Q91756,"{'language': 'en', 'value': 'Guimar  Nino de Castro'}",,1,0,6000000081476035821,1
Q91759,"{'language': 'en', 'value': 'Alonso  de Obregon'}",,1,0,6000000081486363427,1
Q91761,"{'language': 'en', 'value': 'Catalina  de Saravia'}",,1,0,6000000081487463018,1
Q91763,"{'language': 'en', 'value': 'Juana  Arias de Avellaneda Saavedra'}",,1,0,6000000008630394273,1
Q91765,"{'language': 'en', 'value': 'Francisco  de Cervantes'}",,1,0,6000000025309173751,1
Q91767,,,0,0,6000000025309650152,1
Q91769,"{'language': 'en', 'value': 'Diego  Cervantes Avellaneda'}",,1,0,6000000008630455215,1
Q91771,"{'language': 'en', 'value': 'Juan  de Cervantes Avellaneda'}",,1,0,6000000211064614824,1
Q91773,"{'language': 'en', 'value': 'Antón Martín  Martín de Torres'}",,1,0,6000000044151345990,1
Q91775,"{'language': 'en', 'value': 'Miguel  Martínez de Torres'}",,1,0,6000000001497939588,1
Q91777,"{'language': 'en', 'value': 'Juan  Hurtado de Mendoza y Luna'}",,1,0,6000000020451442660,1
Q91779,"{'language': 'en', 'value': 'María  de Luján'}",,1,0,6000000015279261806,1
Q91781,"{'language': 'en', 'value': 'Pedro  Vélez de Guevara'}",,1,0,6000000037604695858,1
Q91783,"{'language': 'en', 'value': 'Juan  de Rojas y Escobar'}",,1,0,6000000007360583984,1
Q91785,"{'language': 'en', 'value': 'Maria  de Escalada'}",,1,0,6000000081096712983,1
Q91787,"{'language': 'en', 'value': 'Isabel  de Ahumada'}",,1,0,6000000080092818898,1
Q91789,"{'language': 'en', 'value': 'Catalina Maria Leonor de la Pena Cadena Y  Maluenda de Salazar y Cadena Halevi'}",,1,0,6000000091743381822,1
Q91791,"{'language': 'en', 'value': 'Catalina  Martínez de Lerma y de la Cadena'}",,1,0,6000000003265389645,1
Q91793,"{'language': 'en', 'value': 'Catalina De La Pena Cadena y Maluenda HaLevi'}",,1,0,6000000000462491267,1
Q91795,"{'language': 'en', 'value': 'Beatriz  de Palencia y Cisneros'}",,1,0,6000000212328359867,1
Q91797,"{'language': 'en', 'value': 'Diego  Alonso de Maluenda'}",,1,0,6000000061610121357,1
Q91799,"{'language': 'en', 'value': 'Marguerite  Hanneton'}",,1,0,6000000081294264292,1
Q91801,"{'language': 'en', 'value': 'Marina  del Castillo'}",,1,0,6000000061610983876,1
Q91803,"{'language': 'en', 'value': 'Alonso  de Astudillo Mazuelo y Maluenda'}",,1,0,6000000081067554885,1
Q91805,"{'language': 'en', 'value': 'Alonso  de Astudillo y de Lerma Polanco'}",,1,0,6000000081067685892,1
Q91807,"{'language': 'en', 'value': 'Isabel  de Astudillo y de Lerma Polanco'}",,1,0,6000000081067887848,1
Q91809,"{'language': 'en', 'value': 'Diego  de Astudillo y de Lerma Polanco'}",,1,0,6000000081067754170,1
Q91811,"{'language': 'en', 'value': 'Nicolas  de Astudillo y de Lerma Polanco'}",,1,0,6000000081069077879,1
Q91813,"{'language': 'en', 'value': 'Francisco  de Castro Otañez'}",,1,0,6000000081066886590,1
Q91815,"{'language': 'en', 'value': 'Francisco  de Castro y Lerma Polanco'}",,1,0,6000000081068405842,1
Q91817,"{'language': 'en', 'value': 'Beatriz  Gutierrez Gallo de Castro'}",,1,0,6000000077319266581,1
Q91819,"{'language': 'en', 'value': 'Juan  Martinez de Lerma Polanco'}",,1,0,6000000077319293538,1
Q91821,"{'language': 'en', 'value': 'Maria  de Lerma Polanco y Gutierrez'}",,1,0,6000000081079202750,1
Q91823,"{'language': 'en', 'value': 'Beatriz  de Lerma Polanco y Gutierrez'}",,1,0,6000000081079518449,1
Q91825,"{'language': 'en', 'value': 'Maria  San Vitores de la Portilla'}",,1,0,6000000080990968164,1
Q91827,"{'language': 'en', 'value': 'Juan  de Lerma Polanco y San Vitores'}",,1,0,6000000081076095070,1
Q91829,"{'language': 'en', 'value': 'Miguel  de Lerma Polanco'}",,1,0,6000000077302047669,1
Q91831,"{'language': 'en', 'value': 'Jeronimo  de Lerma Polanco'}",,1,0,6000000081071428259,1
Q91833,"{'language': 'en', 'value': 'Juana  Fernández de Medina'}",,1,0,6000000020560690920,1
Q91835,"{'language': 'en', 'value': 'Francisca  de Lerma Polanco y Fernández de Medina'}",,1,0,6000000020560556293,1
Q91837,"{'language': 'en', 'value': 'Isabel  de Valladares Saldana'}",,1,0,6000000078252645933,1
Q91839,"{'language': 'en', 'value': 'Francisco  de Lerma Polanco'}",,1,0,6000000076929582346,1
Q91841,"{'language': 'en', 'value': 'Hernando  de Lerma Polanco'}",,1,0,6000000076931270305,1
Q91843,"{'language': 'en', 'value': 'Juan  Garcia de Castro de Londres'}",,1,0,6000000081025803537,1
Q91845,"{'language': 'en', 'value': 'Gabriel  de Castro y Lerma Polanco'}",,1,0,6000000081066904056,1
Q91847,"{'language': 'en', 'value': 'Mari  Diaz de Castro y Lerma Polanco'}",,1,0,6000000081067017894,1
Q91849,"{'language': 'en', 'value': 'Alvaro  de Castro y Lerma Polanco'}",,1,0,6000000081108797867,1
Q91851,"{'language': 'en', 'value': 'Luis  de Castro y Lerma Polanco'}",,1,0,6000000081180682438,1
Q91853,"{'language': 'en', 'value': 'Diego  Lopez Gallo'}",,1,0,6000000078037329608,1
Q91855,"{'language': 'en', 'value': 'Juan  Lopez Gallo'}",,1,0,6000000017560893252,1
Q91857,"{'language': 'en', 'value': 'Bishop Gregorio Antonio  Gallo y Lerma Polanco'}",,1,0,6000000078039902863,1
Q91859,"{'language': 'en', 'value': 'Fray Juan  Gallo y Lerma Polanco'}",,1,0,6000000081065330907,1
Q91861,"{'language': 'en', 'value': 'Diego  Lopez Gallo y Lerma Polanco'}",,1,0,6000000081064139325,1
Q91863,"{'language': 'en', 'value': 'Juan  de Bejar'}",,1,0,6000000016753118326,1
Q91865,"{'language': 'en', 'value': 'Blasco  de Bejar'}",,1,0,6000000016753293123,1
Q91867,"{'language': 'en', 'value': 'Gregorio  de Bejar Lerma'}",,1,0,6000000085457728882,1
Q91869,"{'language': 'en', 'value': 'Leonor  Meléndez de Gumiel'}",,1,0,6000000081190080086,1
Q91871,"{'language': 'en', 'value': 'Catalina  de Lerma y Melendez'}",,1,0,6000000081190417892,1
Q91873,"{'language': 'en', 'value': 'Isabel  de la Cadena'}",,1,0,6000000077302473617,1
Q91875,"{'language': 'en', 'value': 'Cristobal  de Miranda Salón y España'}",,1,0,6000000081484509070,1
Q91877,"{'language': 'en', 'value': 'Maria  de Castro y del Castillo'}",,1,0,6000000082059521905,1
Q91879,"{'language': 'en', 'value': 'Catalina  de Mazuelo de Castro'}",,1,0,6000000082059606854,1
Q91881,"{'language': 'en', 'value': 'Magdalena  de Mazuelo Castro'}",,1,0,6000000049745567964,1
Q91883,"{'language': 'en', 'value': 'García  Martínez de Lerma'}",,1,0,6000000001500820357,1
Q91885,"{'language': 'en', 'value': 'Bernardo  Martinez Lerma'}",,1,0,6000000011164562193,1
Q91887,"{'language': 'en', 'value': 'Antonio  De La Cadena y Martínez De Lerma'}",,1,0,6000000140250606993,1
Q91889,"{'language': 'en', 'value': 'Luis  De La Cadena y Martínez De Lerma'}",,1,0,6000000140250665931,1
Q91891,"{'language': 'en', 'value': 'Maria  Martínez de Lerma'}",,1,0,6000000009336630235,1
Q91893,"{'language': 'en', 'value': 'Álvaro  Sánchez Ossorio'}",,1,0,6000000013383855319,1
Q91895,"{'language': 'en', 'value': 'Juana  de Aragón'}",,1,0,6000000039387262651,1
Q91897,"{'language': 'en', 'value': 'Iñigo  de Mendoza'}",,1,0,6000000042556833334,1
Q91899,"{'language': 'en', 'value': 'Jaime  de Guerra Queralet'}",,1,0,6000000029176879885,1
Q91901,"{'language': 'en', 'value': 'Rodrigo  Cerdán'}",,1,0,6000000029176474655,1
Q91903,"{'language': 'en', 'value': 'Juan  Ximénez de Cerdán'}",,1,0,6000000029178080900,1
Q91905,"{'language': 'en', 'value': 'Juan  Funes de Villalpando y Muñoz'}",,1,0,6000000029178467990,1
Q91908,"{'language': 'en', 'value': 'Berenguer  de Bardaxi'}",,1,0,6000000029178396987,1
Q91910,"{'language': 'en', 'value': 'Gaspar  de Ariño y Bezo'}",,1,0,6000000029178126965,1
Q91912,"{'language': 'en', 'value': 'Manuel  de Ariño y Núñez Cabeza de Vaca'}",,1,0,6000000029178109113,1
