qid,geni_ids,wikidata_qids
Q76631,6000000006101322299,
Q76643,6000000024792798499,
Q76646,6000000003828396289,
Q76649,6000000003828396338,
Q76654,6000000005962592665,
Q76657,6000000027216268040,
Q76660,6000000042225476173,
Q76663,6000000008030201396,
Q76666,6000000008405112716,
Q76669,6000000012775392345,
Q76672,6000000012888174614,
Q76675,6000000012888479366,
Q76678,6000000003828401864,
Q76681,6000000030547494024,
Q76687,6000000012646188562,
Q76690,6000000011092681012,
Q76699,6000000005747722863,
Q76702,6000000058661118835,
Q76705,6000000005747722883,
Q76711,6000000003645864789,
Q76714,6000000008415426929,
Q76717,6000000003828375836,
Q76720,6000000041393946255,
Q76723,6000000003828382680,
Q76726,6000000003828382687,
Q76729,6000000003828392272,
Q76732,6000000003828392300,
Q76735,6000000003828392308,
Q76738,6000000003828405269,
Q76741,6000000041282670515,
Q76744,6000000041282962941,
Q76749,6000000003828396443,
Q76752,6000000003828396450,
Q76755,6000000003828396471,
Q76759,6000000011502954438,
Q76762,6000000001442550567,
Q76765,6000000001442535938,
Q76768,6000000003828375424,
Q76771,6000000001442529772,
Q76774,6000000001442741365,
Q76777,6000000001435668317,
Q76780,6000000001435432166,
Q76783,6000000003828375706,
Q76786,6000000003828375659,
Q76789,6000000003828375665,
Q76792,6000000001473403387,
Q76795,6000000005379570072,
Q76798,6000000009144901107,
Q76801,6000000009144925492,
Q76804,6000000012773999463,
Q76807,6000000003645864073,
Q76810,6000000001434850945,
Q76813,6000000001434852444,
Q76816,6000000001422550453,
Q76819,6000000003828396110,
Q76822,6000000001421995175,
Q76825,6000000001422049745,
Q76828,6000000001421620712,
Q76831,6000000001421971378,
Q76834,6000000001421691686,
Q76837,6000000138608655928,
Q76840,6000000138608682892,
Q76843,6000000003828392490,
Q76846,6000000011426357471,
Q76849,6000000003828392504,
Q76852,6000000003828392609,
Q76855,6000000202811743853,
Q76858,6000000202812085821,
Q76861,6000000003828396944,
Q76870,6000000003828396296,
Q76873,6000000003828396331,
Q76876,6000000003828396345,
Q76879,6000000001310609548,
Q76882,6000000001310671322,
Q76885,6000000003828392329,
Q76888,6000000003828392336,
Q76891,6000000042224385658,
Q76894,6000000003828385476,
Q76897,6000000003828385511,
Q76906,6000000012888323924,
Q76909,6000000003828401870,
Q76915,6000000030547547180,
Q76918,6000000030547789657,
Q76924,6000000012646058719,
Q76927,6000000011092758770,
Q76942,6000000000629539630,
Q76945,6000000003645877436,
Q76948,6000000011707574408,
Q76951,6000000014834447290,
Q76954,6000000058660437221,
Q76957,6000000005747722888,
Q76960,6000000005747722893,
Q76963,6000000003645864795,
Q76966,6000000003828375829,
Q76969,6000000003828382582,
Q76972,6000000003828396249,
Q76975,6000000003828382693,
Q76978,6000000003828385469,
Q76981,6000000003828392251,
Q76984,6000000003828405227,
Q76987,6000000003828405233,
Q76990,6000000035440597406,
Q76993,6000000041282946962,
Q77002,6000000003828396478,
Q77005,6000000001442466795,
Q77008,6000000003828375438,
Q77011,6000000003828375445,
Q77014,6000000007151493775,
Q77017,6000000001435459594,
Q77020,6000000001435328310,
Q77023,6000000001435357153,
Q77026,6000000003828375753,
Q77035,6000000005241563616,
Q77041,6000000003828371908,
Q77044,6000000001511813567,
Q77047,6000000006101322465,
Q77050,6000000003828392897,
Q77053,6000000001422525292,
Q77056,6000000011181952435,
Q77059,6000000001421639967,
Q77062,6000000001421704734,
Q77065,6000000138611358900,
Q77068,6000000138611668874,
Q77071,6000000202819435910,
Q77074,6000000202820363835,
Q77077,6000000202811843945,
Q77080,6000000202812440825,
Q77083,6000000001450665347,
Q77086,6000000011459711866,
Q77089,6000000011460441856,
Q77092,6000000003828396303,
Q77095,6000000003828396310,
Q81656,6000000006816781407,
Q81970,6000000010964784505,
Q82122,6000000008955664508,
Q83815,6000000013885923688,
Q84000,6000000018800553557,
Q84194,6000000013885456185,
Q84858,6000000039770731309,
Q85674,6000000047324468846,
Q85680,6000000047324276848,
Q85832,6000000015211345433,
Q77098,6000000003828396352,
Q77101,6000000003828396408,
Q77104,6000000042225572097,
Q77107,6000000003828385483,
Q77110,6000000008030137480,
Q77113,6000000010452661431,
Q77116,6000000041326856064,
Q77119,6000000041327024016,
Q77122,6000000012888538359,
Q77125,6000000005747740884,
Q77128,6000000005747740890,
Q77131,6000000030547641909,
Q77134,6000000030548040284,
Q77140,6000000012646107174,
Q77143,6000000030547969601,
Q77149,6000000006858341479,
Q77161,6000000041258658600,
Q77164,6000000003827963156,
Q77167,6000000014833240840,
Q77170,6000000014833318331,
Q77173,6000000005747722913,
Q77176,6000000005747722918,
Q77179,6000000003828375452,
Q77182,6000000003828375459,
Q77185,6000000003828382575,
Q77188,6000000041394015429,
Q77191,6000000041394127159,
Q77194,6000000041394223978,
Q77197,6000000003828382700,
Q77200,6000000003828382712,
Q77203,6000000003828385455,
Q77206,6000000003828385462,
Q77209,6000000003828405215,
Q77212,6000000003828405221,
Q77215,6000000003828405239,
Q77218,6000000001450701001,
Q77224,6000000003828396485,
Q77227,6000000003828375144,
Q77230,6000000014834680045,
Q77233,6000000001435436171,
Q77236,6000000001435500885,
Q77239,6000000001435428040,
Q77242,6000000003828375733,
Q77245,6000000003828375759,
Q77248,6000000003828375765,
Q77263,6000000009144489864,
Q77266,6000000041296106060,
Q77269,6000000001511843037,
Q77272,6000000013238238667,
Q77275,6000000003828371981,
Q77278,6000000013238065999,
Q77281,6000000003828392749,
Q77284,6000000011181981216,
Q77287,6000000001421911352,
Q77290,6000000001421921455,
Q77293,6000000202820316863,
Q77296,6000000202820771826,
Q77299,6000000202812372821,
Q77302,6000000003828396958,
Q77305,6000000011460519494,
Q77308,6000000013238385170,
Q77311,6000000001320496195,
Q77314,6000000011460704609,
Q77317,6000000003828396317,
Q77320,6000000003828396324,
Q77323,6000000003828396359,
Q77326,6000000003828396373,
Q77329,6000000003828396415,
Q77332,6000000027230774522,
Q77335,6000000003828385490,
Q77338,6000000008030244492,
Q77344,6000000003645864026,
Q77347,6000000041326793233,
Q77350,6000000041326988182,
Q77356,6000000012888384160,
Q77359,6000000003828401889,
Q77365,6000000030547324433,
Q77368,6000000030548119902,
Q77371,6000000030547950321,
Q77374,6000000005747740676,
Q77377,6000000012646217408,
Q77380,6000000041115840367,
Q77383,6000000006858757121,
Q77386,6000000006858830060,
Q77398,6000000041258920237,
Q77401,6000000005747722928,
Q77404,6000000005747722923,
Q77407,6000000014834051740,
Q77410,6000000002447338879,
Q77416,6000000003828375410,
Q77419,6000000003828375466,
Q77422,6000000003828382568,
Q77425,6000000041394577835,
Q77428,6000000003828399221,
Q77431,6000000003828396214,
Q77434,6000000003828396221,
Q77437,6000000003828382706,
Q77440,6000000003828385123,
Q77443,6000000003828385448,
Q77446,6000000003828405202,
Q77449,6000000003828405208,
Q77452,6000000003828405245,
Q77455,6000000003828405257,
Q77458,6000000001450569233,
Q77461,6000000011517542644,
Q77464,6000000001450520563,
Q77467,6000000001421722097,
Q77470,6000000003828375137,
Q77473,6000000003828375726,
Q77476,6000000001435087796,
Q77479,6000000003828375771,
Q77494,6000000001511384890,
Q77497,6000000001511792296,
Q77500,6000000003828371987,
Q77503,6000000042227773158,
Q77506,6000000011181860416,
Q77509,6000000001421896343,
Q77512,6000000001421756828,
Q77515,6000000202819864933,
Q77518,6000000202820837839,
Q77521,6000000202812191827,
Q77524,6000000003828396965,
Q77530,6000000011460236642,
Q77533,6000000011460539504,
Q77536,6000000003828375861,
Q77539,6000000003828375868,
Q77542,6000000001320436448,
Q77545,6000000011460190141,
Q77548,6000000011460649611,
Q77551,6000000003828396366,
Q77554,6000000003828396380,
Q77557,6000000003828396429,
Q77560,6000000003828385497,
Q77563,6000000003828385532,
Q77566,6000000003828385539,
Q77569,6000000003645864031,
Q77572,6000000003645864037,
Q77575,6000000012302069304,
Q77578,6000000012302091240,
Q77590,6000000005747740748,
Q77593,6000000015531232221,
Q77596,6000000005747740786,
Q77599,6000000005747740681,
Q77602,6000000012646098193,
Q77622,6000000012716211844,
Q77625,6000000005747722933,
Q77628,6000000014834330115,
Q77631,6000000003828401706,
Q77635,6000000008518518487,
Q77638,6000000041772452901,
Q77644,6000000008419056437,
Q77647,6000000011707358659,
Q77650,6000000011707390879,
Q77653,6000000003828375473,
Q77656,6000000003828382561,
Q77659,6000000041394586747,
Q77662,6000000003828399228,
Q77665,6000000041257126598,
Q77668,6000000003828396193,
Q77671,6000000003828396200,
Q77674,6000000003828396228,
Q77677,6000000003828385109,
Q77680,6000000003828385116,
Q77683,6000000003828385546,
Q77685,6000000003828385553,
Q77688,6000000003828401712,
Q77691,6000000003828405196,
Q77695,6000000003828405251,
Q77698,6000000003828405263,
Q77701,6000000001450665137,
Q77704,6000000011517649803,
Q77707,6000000001450473717,
Q77710,6000000001450638145,
Q77713,6000000003828375130,
Q77725,6000000001511769482,
Q77728,6000000001511906058,
Q77731,6000000007551283275,
Q77734,6000000006963966050,
Q77737,6000000011181819760,
Q77740,6000000001421724633,
Q77743,6000000001421917068,
Q77746,6000000202821312828,
Q77749,6000000202821602829,
Q77755,6000000003828375874,
Q77758,6000000027257195556,
Q77761,6000000027257378939,
Q77764,6000000011460861340,
Q77767,6000000011460539897,
Q77770,6000000011460735318,
Q77773,6000000018693058757,
Q77776,6000000027231093594,
Q77779,6000000003828385504,
Q77785,6000000007499251986,
Q77791,6000000003024845047,
Q77794,6000000005747740908,
Q77800,6000000003828405140,
Q77803,6000000005747740774,
Q77806,6000000003828405035,
Q77809,6000000005747740813,
Q77812,6000000053838861821,
Q77815,6000000012646297203,
Q77818,6000000012646298208,
Q77842,6000000005747722943,
Q77848,6000000003828405317,
Q77851,6000000006101423094,
Q77854,6000000011707342171,
Q77857,6000000003828382547,
Q77860,6000000003828382554,
Q77863,6000000003828399235,
Q77866,6000000003828399256,
Q77869,6000000041257236469,
Q77872,6000000041257501965,
Q77875,6000000003828396179,
Q77878,6000000003828396186,
Q77881,6000000003828396207,
Q77884,6000000003828385004,
Q77887,6000000003828385039,
Q77890,6000000003828385441,
Q77893,6000000003828385560,
Q77896,6000000003828385567,
Q77899,6000000030347394345,
Q77902,6000000030450306156,
Q77905,6000000011517623801,
Q77908,6000000003828399179,
Q77911,6000000003828399200,
Q77914,6000000003828375123,
Q77920,6000000001511887024,
Q77926,6000000001511705973,
Q77929,6000000013237818985,
Q77931,6000000027213351070,
Q77934,6000000003828396117,
Q77937,6000000001421666583,
Q77940,6000000003828375880,
Q77943,6000000027257407831,
Q77946,6000000011460728547,
Q77949,6000000011460755414,
Q77952,6000000018693540601,
Q77958,6000000003828382610,
Q77961,6000000042210307733,
Q77964,6000000005747740934,
Q77970,6000000003828405154,
Q77973,6000000005747740767,
Q77976,6000000005747740848,
Q77982,6000000003828405042,
Q77988,6000000005747740825,
Q77991,6000000005747740944,
Q77994,6000000005747740666,
Q78015,6000000005747722953,
Q78018,6000000005747722958,
Q78021,6000000009440670959,
Q78024,6000000005790692581,
Q78027,6000000000803842356,
Q78030,6000000007548989546,
Q78033,6000000003828399249,
Q78036,6000000013237900844,
Q78039,6000000041200012821,
Q78042,6000000010848736436,
Q78045,6000000003828396165,
Q78048,6000000003828396172,
Q78051,6000000003828382997,
Q78054,6000000003828385011,
Q78057,6000000003828385046,
Q78060,6000000003828385434,
Q78063,6000000003820968352,
Q78066,6000000030347427997,
Q78069,6000000030450589860,
Q78072,6000000001450600437,
Q78075,6000000003828399207,
Q78078,6000000001511862074,
Q78081,6000000005958333152,
Q78084,6000000000424698354,
Q78087,6000000003828396124,
Q78090,6000000003828396144,
Q78096,6000000003828375886,
Q78099,6000000011460521111,
Q78102,6000000018693611427,
Q78111,6000000003828382324,
Q78114,6000000003828382617,
Q78117,6000000042210612251,
Q78120,6000000042210718984,
Q78123,6000000005747740949,
Q78126,6000000003828405161,
Q78129,6000000003828405175,
Q78132,6000000005747740954,
Q78135,6000000005747740959,
Q78138,6000000005747740974,
Q78144,6000000003828405049,
Q78147,6000000005747744009,
Q78150,6000000030547890345,
Q78177,6000000005747722963,
Q78180,6000000008406763901,
Q78186,6000000002428793929,
Q78195,6000000002428673457,
Q78198,6000000007550518826,
Q78201,6000000007549954322,
Q78204,6000000003828396158,
Q78207,6000000003828382990,
Q78210,6000000003828385018,
Q78213,6000000003828385053,
Q78216,6000000003828385060,
Q78219,6000000003828385427,
Q78228,6000000003828399193,
Q78231,6000000001450578645,
Q78234,6000000001511601832,
Q78237,6000000053226841847,
Q78240,6000000008404651197,
Q78243,6000000008404797229,
Q78246,6000000003828396131,
Q78249,6000000003828396138,
Q78252,6000000002888912311,
Q78258,6000000003828375892,
Q78261,6000000011460174194,
Q78270,6000000003828382624,
Q78273,6000000005747744034,
Q78279,6000000003828405182,
Q78285,6000000005747740964,
Q78288,6000000005747740969,
Q78291,6000000005747740984,
Q78297,6000000003828405063,
Q78303,6000000007484638189,
Q78312,6000000003146136786,
Q78315,6000000042925687731,
Q78318,6000000006607119351,
Q78330,6000000002187599790,
Q78333,6000000005747722983,
Q78336,6000000006101240223,
Q78342,6000000000700918979,
Q78345,6000000005790348026,
Q78348,6000000000701099860,
Q78351,6000000005785596137,
Q78354,6000000002187600333,
Q78360,6000000002187622936,
Q78363,6000000002187622945,
Q78366,6000000002187718107,
Q78369,6000000007550597526,
Q78372,6000000003828396151,
Q78375,6000000003828382983,
Q78378,6000000003828385025,
Q78381,6000000003828385067,
Q78384,6000000003828385074,
Q78387,6000000041173227074,
Q78390,6000000008404762339,
Q78393,6000000027285548087,
Q78396,6000000003508872423,
Q78399,6000000008404545871,
Q78405,6000000003828375898,
Q78408,6000000011460665643,
Q78423,6000000003828382631,
Q78426,6000000003828405189,
Q78432,6000000030547271511,
Q78435,6000000030547640010,
Q78438,6000000030547819128,
Q78441,6000000005747740994,
Q78447,6000000030548190850,
Q78456,6000000030499696668,
Q78468,6000000007233620610,
Q78471,6000000007233715248,
Q78483,6000000005790229087,
Q78486,6000000005789803335,
Q78489,6000000041135695262,
Q78495,6000000002187622953,
Q78498,6000000003513119685,
Q78501,6000000003828385644,
Q78504,6000000003828382976,
Q78507,6000000003828385081,
Q78510,6000000003828385095,
Q78513,6000000041173019656,
Q78516,6000000009553551792,
Q78525,6000000117201677821,
Q78528,6000000008404803393,
Q78537,6000000003828375904,
Q78540,6000000011460744629,
Q78552,6000000003828382638,
Q78555,6000000030547510415,
Q78558,6000000030547649635,
Q78564,6000000030499650708,
Q78567,6000000030546438850,
Q78576,6000000003645890323,
Q78579,6000000007234120234,
Q78582,6000000011707399553,
Q78585,6000000000437067099,
Q78588,6000000007233542588,
Q78597,6000000005787757126,
Q78603,6000000006101423210,
Q78606,6000000041072313048,
Q78615,6000000003828385651,
Q78618,6000000003828382962,
Q78621,6000000003828382969,
Q78624,6000000003828385102,
Q78627,6000000003828385406,
Q78630,6000000117201976866,
Q78633,6000000117645192881,
Q78636,6000000041176944585,
Q78639,6000000041176975481,
Q78642,6000000003828375910,
Q78645,6000000033920259509,
Q78648,6000000011460212901,
Q78651,6000000011460794408,
Q78660,6000000003828382645,
Q78663,6000000030547600295,
Q78669,6000000006275604231,
Q78679,6000000010826792404,
Q78682,6000000007234149266,
Q78685,6000000011707362597,
Q78688,6000000011707329982,
Q78691,6000000041188395985,
Q78695,6000000006101240069,
Q78698,6000000009438203981,
Q78701,6000000041134790552,
Q78704,6000000012133523012,
Q78707,6000000013237084348,
Q78710,6000000003513169382,
Q78716,6000000003323015118,
Q78719,6000000006842879105,
Q78722,6000000003828385413,
Q78725,6000000000172771669,
Q78728,6000000041177304713,
Q78731,6000000011460189159,
Q78740,6000000003828382652,
Q78743,6000000030547380492,
Q78746,6000000003513109857,
Q78752,6000000001422498026,
Q78761,6000000017799492944,
Q78764,6000000041187838438,
Q78767,6000000041188181966,
Q78770,6000000041188192880,
Q78773,6000000003827963180,
Q78776,6000000012127005536,
Q78779,6000000013237178289,
Q78803,6000000003828382659,
Q78806,6000000030547262608,
Q78809,6000000030547813927,
Q78812,6000000001422426521,
Q78824,6000000041187941260,
Q78827,6000000041188231834,
Q78830,6000000003827963186,
Q78833,6000000025413669699,
Q78836,6000000002187597738,
Q78839,6000000013237075970,
Q78872,6000000003828382666,
Q78875,6000000030547390593,
Q78878,6000000030547758177,
Q78890,6000000003827963192,
Q78893,6000000013237121466,
Q78911,6000000003645847714,
Q78920,6000000030547464516,
Q78923,6000000030547814014,
Q78926,6000000030547843102,
Q78935,6000000003827963198,
Q78941,6000000013237219236,
Q78953,6000000000437400073,
Q78956,6000000000437400083,
Q78959,6000000030547776972,
Q78962,6000000030547949824,
Q78968,6000000011727195974,
Q78971,6000000013237237350,
Q78974,6000000001354419384,
Q78977,6000000030547874920,
Q78980,6000000030547812161,
Q78983,6000000011727504310,
Q78989,6000000013237223281,
Q78992,6000000030547843069,
Q78998,6000000013237157619,
Q79004,6000000002187622161,
Q79007,6000000013237137884,
Q79013,6000000030638928885,
Q79016,6000000013237297202,
Q79060,6000000117364250611,
Q79063,6000000003645870912,
Q79066,6000000195943375897,
Q79069,6000000194676809856,
Q79072,6000000194675713860,
Q79078,6000000191542122966,
Q79084,6000000190824111836,
Q79087,6000000191543086849,
Q79093,6000000190815197823,
Q79099,6000000192009653821,
Q79102,6000000004084559147,
Q79108,6000000192008699893,
Q79111,6000000191586696829,
Q79117,6000000191587192831,
Q79126,6000000191586936848,
Q79138,6000000191587352842,
Q79156,6000000209042542914,
Q79189,6000000210273887847,
Q79214,6000000025187184923,
Q79331,6000000180580250821,
Q79361,6000000177993670848,
Q79376,6000000191595359822,
Q79379,6000000191595231841,
Q79382,6000000191595447831,
Q79385,6000000191595078858,
Q79388,6000000177994242822,
Q79391,6000000177994076827,
Q79409,6000000191932188857,
Q79412,6000000191621644831,
Q79415,6000000177994053823,
Q79618,6000000006591583687,
Q80229,6000000205622833952,
Q80627,6000000022380721789,
Q81399,6000000001728264019,
Q90680,6000000206223774828,
Q90682,6000000041273406367,
Q90684,6000000206223809846,
Q90686,6000000206223716885,
Q90688,6000000000700952054,
Q90690,6000000000700920399,
Q90692,6000000041273598031,
Q90694,6000000041273618036,
Q90696,6000000041273369329,
Q90698,6000000206225006836,
Q90700,6000000169608820038,
Q90702,6000000021827305822,
Q90704,6000000011416284846,
Q90706,6000000017213939962,
Q90708,6000000143565488995,
Q90710,6000000012907116351,
Q90712,6000000034061059980,
Q90713,6000000042121785373,
Q90715,6000000017852850713,
Q90717,6000000041273651917,
Q90719,6000000206225045839,
Q90721,6000000028646381511,
Q90723,6000000017208005361,
Q90725,6000000012906942033,
Q90727,6000000209700705987,
Q90729,6000000017251906370,
Q90731,6000000042121767484,
Q90733,6000000003981074906,
Q90735,6000000012399563507,
Q90737,6000000041273619895,
Q90739,6000000206225012847,
Q90741,6000000031113930920,
Q90743,6000000099470691904,
Q90745,6000000013073054633,
Q90747,6000000018603824851,
Q90749,6000000011439937409,
Q90751,6000000019264140826,
Q90753,6000000001770655290,
Q90755,6000000014598665037,
Q90757,6000000019175833105,
Q90759,6000000014896292917,
Q90761,6000000042122283913,
Q90763,6000000042121806420,
Q90765,6000000003980678544,
Q90767,6000000012399511596,
Q90769,6000000023698430992,
Q90771,6000000041273653889,
Q90773,6000000206225082825,
Q90775,6000000099471942833,
Q90777,6000000035137681994,
Q90779,6000000035137271314,
Q90781,6000000002640501087,
Q90783,6000000014633182612,
Q90785,6000000003980972256,
Q90787,6000000012399620287,
Q90789,6000000041273667850,
Q90791,6000000206225036847,
Q90793,6000000014546424392,
Q90795,6000000019083446520,
Q90797,6000000003828265559,
Q90799,6000000019083468368,
Q90801,6000000017189582133,
Q90803,6000000003979860846,
Q90805,6000000041273133465,
Q90807,6000000206224993825,
Q90809,6000000019083817003,
Q90811,6000000003188071238,
Q90813,6000000014973455735,
Q90815,6000000014776667068,
Q90817,6000000019139046742,
Q90819,6000000017209351512,
Q90821,6000000001926396261,
Q90823,6000000004016126057,
Q90825,6000000041273210414,
Q90827,6000000206224874880,
Q90829,6000000014950825166,
Q90831,6000000002187920019,
Q90833,6000000019137191510,
Q90835,6000000019083306289,
Q90837,6000000000437013521,
Q90839,6000000039184901764,
Q90841,6000000014776474773,
Q90843,6000000014776642360,
Q90845,6000000014756688039,
Q90847,6000000017973724218,
Q90849,6000000001101740245,
Q90851,6000000041273630946,
Q90853,6000000206224989830,
Q90855,6000000013014831347,
Q90857,6000000017214084761,
Q90859,6000000019129375528,
Q90861,6000000000961705288,
Q90863,6000000017973630657,
Q90865,6000000030020260736,
Q90867,6000000017139960030,
Q90869,6000000001262949003,
Q90871,6000000165200311827,
Q90873,6000000114501703824,
Q90875,6000000001565704443,
Q90877,6000000029782997265,
Q90879,6000000041273477203,
Q90881,6000000206225018826,
Q90883,6000000014896520243,
Q90885,6000000014896478306,
Q90888,6000000000802776009,
Q90890,6000000000802725083,
Q90892,6000000014950534816,
Q90894,6000000014896438795,
Q90896,6000000009708369560,
Q90898,6000000029619503929,
Q90900,6000000012362675075,
Q90902,6000000031808159822,
Q90904,6000000017215134444,
Q90906,6000000034866625223,
Q90908,6000000017214551512,
Q90910,6000000165200453822,
Q90912,6000000023204988036,
Q90914,6000000014756376224,
Q90916,6000000022466879384,
Q90918,6000000003754403991,
Q90920,6000000022305889101,
Q90922,6000000041273393458,
Q90924,6000000206225027856,
Q90926,6000000014897271990,
Q90928,6000000000802916013,
Q90930,6000000012873816565,
Q90932,6000000012363767547,
Q90934,6000000018740185546,
Q90936,6000000009708502383,
Q90938,6000000017199361619,
Q90940,6000000209722770849,
Q90942,6000000017137226970,
Q90944,6000000017108065569,
Q90946,6000000041273519101,
Q90948,6000000206225130827,
Q90950,6000000017193119340,
Q90952,6000000004585975618,
Q90954,6000000000961705188,
Q90956,6000000018728303002,
Q90958,6000000018740209185,
Q90960,6000000110563087821,
Q90962,6000000014950729099,
Q90964,6000000033936838544,
Q90966,6000000004552104289,
Q90968,6000000019227141366,
Q90970,6000000019226813894,
Q90972,6000000209722751919,
Q90974,6000000022293191896,
Q90976,6000000022500504233,
Q90978,6000000186787390828,
Q90980,6000000017116184486,
Q90982,6000000019214447900,
Q90984,6000000022395641760,
Q90986,6000000000961703622,
Q90988,6000000041273590960,
Q90990,6000000206225055832,
Q90992,6000000004585975613,
Q90994,6000000019082893739,
Q90996,6000000008593407315,
Q90998,6000000022555460826,
Q91000,6000000110563071861,
Q91002,6000000029620239427,
Q91004,6000000004552034259,
Q91006,6000000028227565314,
Q91008,6000000028227539026,
Q91010,6000000028227552893,
Q91012,6000000017152664752,
Q91014,6000000034849182705,
Q91016,6000000209722783886,
Q91018,6000000035051823917,
Q91020,6000000035051591329,
Q91022,6000000026495663850,
Q91024,6000000017162110508,
Q91026,6000000041273452069,
Q91028,6000000206225092826,
Q91030,6000000007250051617,
Q91032,6000000014927703674,
Q91034,6000000005747693254,
Q91036,6000000014886645447,
Q91038,6000000005747693324,
Q91040,6000000018728268163,
Q91042,6000000018729230839,
Q91044,6000000003980375583,
Q91046,6000000004552341180,
Q91048,6000000019226953800,
Q91050,6000000022395250917,
Q91052,6000000022395260897,
Q91054,6000000209722644926,
Q91056,6000000034844988442,
Q91058,6000000017200395737,
Q91060,6000000017115609089,
Q91062,6000000017215228218,
Q91064,6000000019252631964,
Q91066,6000000041273253377,
Q91068,6000000206225101828,
Q91070,6000000010769396570,
Q91072,6000000004587992160,
Q91074,6000000010769594226,
Q91076,6000000029578806959,
Q91078,6000000009708220049,
Q91080,6000000005747693329,
Q91082,6000000005747693334,
Q91084,6000000018728531001,
Q91086,6000000018740182340,
Q91088,6000000019072105552,
Q91090,6000000019072021679,
Q91092,6000000019140024848,
Q91094,6000000019227644103,
Q91096,6000000017139510860,
Q91098,6000000022395270996,
Q91100,6000000209722837848,
Q91102,6000000015811276237,
Q91104,6000000019149100793,
Q91106,6000000034986885183,
Q91108,6000000019162029830,
Q91110,6000000022469818096,
Q91112,6000000019215165997,
Q91114,6000000041273441058,
Q91116,6000000041273397115,
Q91118,6000000206224907881,
Q91120,6000000010769374815,
Q91122,6000000004585975603,
Q91124,6000000019094167179,
Q91126,6000000010769377881,
Q91128,6000000007169798667,
Q91130,6000000003126323391,
Q91132,6000000005747693279,
Q91134,6000000019072029582,
Q91136,6000000018728238074,
Q91138,6000000019072341010,
Q91140,6000000019072072625,
Q91142,6000000018728810011,
Q91144,6000000173423936824,
Q91146,6000000018740225067,
Q91148,6000000019080331963,
Q91150,6000000006712152479,
Q91152,6000000022556649178,
Q91154,6000000017214728447,
Q91156,6000000209722816864,
Q91158,6000000054012502946,
Q91160,6000000015811147449,
Q91162,6000000035157654404,
Q91164,6000000034987244019,
Q91166,6000000041272724788,
Q91168,6000000206225117837,
Q91170,6000000010769278650,
Q91172,6000000005747693299,
Q91174,6000000010258062346,
Q91176,6000000021118537257,
Q91178,6000000014937946134,
Q91180,6000000014937886595,
Q91182,6000000019093548365,
Q91184,6000000019072042752,
Q91186,6000000018728593026,
Q91188,6000000018728787008,
Q91190,6000000018740044126,
Q91192,6000000018740187243,
Q91194,6000000173423735907,
Q91196,6000000173423137109,
Q91198,6000000034590754631,
Q91200,6000000000348842160,
Q91202,6000000209722857829,
Q91204,6000000001038149570,
Q91206,6000000029621243220,
Q91208,6000000017107362221,
Q91210,6000000035157379845,
Q91212,6000000041273380995,
Q91214,6000000206225152821,
Q91216,6000000000802594245,
Q91218,6000000005747693309,
Q91220,6000000010258093420,
Q91222,6000000021118595337,
Q91224,6000000019080307361,
Q91226,6000000018728745018,
Q91228,6000000173422333820,
Q91230,6000000173422349669,
Q91232,6000000209722783860,
Q91234,6000000029638576280,
Q91236,302186426600008221,
Q91238,6000000091144449101,
Q91240,6000000183912513929,
Q91242,6000000015844578228,
Q91244,6000000053983113401,
Q91246,6000000089902433883,
Q91248,6000000015844462354,
Q91250,6000000118877679833,
Q91252,6000000020150673328,
Q91254,6000000029554535010,
Q91256,6000000041273006561,
Q91258,6000000206225027891,
Q91260,6000000019081980663,
Q91262,6000000019081672885,
Q91264,6000000005747693218,
Q91266,6000000024713365920,
Q91268,6000000006955024525,
Q91270,6000000018729162444,
Q91272,6000000019149112495,
Q91274,6000000209722840832,
Q91276,6000000017177984329,
Q91278,6000000028958452800,
Q91280,6000000010781471856,
Q91282,6000000091144996834,
Q91284,6000000103185426266,
Q91286,6000000023683667306,
Q91288,6000000016739019473,
Q91290,6000000016116064349,
Q91292,6000000026070301681,
Q91294,6000000029554370238,
Q91296,6000000041273278158,
Q91298,6000000206225160821,
Q91300,6000000006955328062,
Q91302,6000000209722783831,
Q91304,6000000183844280847,
Q91306,6000000150781422888,
Q91308,6000000016117749445,
Q91310,6000000014694815346,
Q91312,6000000014694812212,
Q91314,6000000004318178341,
Q91316,6000000131705132318,
Q91318,6000000183845605824,
Q91320,6000000103186253853,
Q91322,6000000103262809532,
Q91324,6000000001500842000,
Q91326,6000000026070132430,
Q91328,6000000011840676772,
Q91330,6000000041273382056,
Q91332,6000000206225101843,
Q91334,6000000103731432093,
Q91336,6000000209722799826,
Q91338,6000000183843172909,
Q91340,6000000028478585864,
Q91342,6000000027596637152,
Q91344,6000000183845486827,
Q91346,6000000007728736354,
Q91348,6000000025439929275,
Q91350,6000000023683682735,
Q91352,6000000022514172716,
Q91354,6000000011840709042,
Q91356,6000000041273399149,
Q91358,6000000206224952914,
Q91360,6000000209722755824,
Q91362,6000000030620311778,
Q91364,6000000019049350559,
Q91366,6000000030620529580,
Q91368,6000000183843337864,
Q91370,6000000014694728908,
Q91372,6000000028958722168,
Q91374,6000000025053550391,
Q91376,6000000017345251963,
Q91378,6000000042600344310,
Q91380,6000000102814447988,
Q91382,6000000103264965568,
Q91384,6000000020921639872,
Q91386,6000000007728655276,
Q91388,6000000010964738481,
